session,fill_id,order_id,side,open_time_ms,open_price,quantity,open_mid,fee_remaining
2026-04-18 19:00,fill-000011,ord-000536,sell,1776542280819,75651.86000000,0.00019000,75649.85500000,0.00287477068000000000
2026-04-18 20:00,fill-000007,ord-000355,buy,1776544609487,75742.00000000,0.0000439267015706806282722513089,75744.00500000,0.0006654192460732984293193717275
2026-04-18 20:00,fill-000009,ord-000493,buy,1776545655095,75790.33000000,0.00021000,75790.65500000,0.00318319386000000000
2026-04-18 21:00,fill-000002,ord-000386,sell,1776548524195,75674.25000000,0.000440000000000000000000000004,75673.20500000,0.006659334000000000000000000061
2026-04-18 21:00,fill-000003,ord-000520,sell,1776549071765,75750.00000000,0.0003499748110831234256926952141,75746.42500000,0.005302118387909319899244332495
2026-04-18 22:00,fill-000001,ord-000060,sell,1776549876770,75670.01000000,0.001,75668.00500000,0.015134002000000
2026-04-18 22:00,fill-000002,ord-000164,sell,1776550635640,75641.29000000,0.00007000,75639.28500000,0.00105897806000000000
2026-04-18 23:00,fill-000001,ord-000044,sell,1776553620586,75852.00000000,0.000384626865671641791044776119,75851.99500000,0.005834943402985074626865671636
2026-04-18 23:00,fill-000002,ord-000150,sell,1776554727416,75820.00000000,0.00040000,75819.32500000,0.00606560000000000000
2026-04-18 23:00,fill-000003,ord-000158,sell,1776554910620,75832.00000000,0.0008499095121010310378677666085,75831.89500000,0.01289006762432907713271769550
2026-04-18 23:00,fill-000004,ord-000158,sell,1776554910622,75832.00000000,0.0001500904878989689621322333915,75831.89500000,0.002276332375670922867282304508
2026-04-18 23:00,fill-000005,ord-000206,sell,1776555247240,75760.00000000,0.00077000,75757.99500000,0.01166704000000000000
