session,fill_id,order_id,side,price,quantity,placed_time_ms,fill_time_ms,time_from_place_to_fill_ms,mid_at_placed,mid_at_fill,quoted_distance,quoted_distance_bps,fill_edge,fill_edge_bps,pre_fill_mid_move,pre_fill_mid_move_bps,book_spread_at_fill,book_spread_bps_at_fill,volatility_bps_at_fill,quote_position_at_fill
2026-04-15 00:00,fill-000001,ord-000308,sell,74530.69000000,0.00007000,1776212089914,1776212098592,8678,74528.68500000,74528.68500000,2.00500000,0.2690239335364631752190448550,2.00500000,0.2690239335364631752190448550,-0.00000000,-0,0.01000000,0.001341765254545950998598727456,1.027271,behind_best
2026-04-15 00:00,fill-000002,ord-000320,sell,74481.17000000,0.00007000,1776212124314,1776212128405,4091,74479.16500000,74479.16500000,2.00500000,0.2692028032269158764065091224,2.00500000,0.2692028032269158764065091224,-0.00000000,-0,0.01000000,0.001342657372702822326217003104,2.745866,behind_best
2026-04-15 00:00,fill-000003,ord-000465,buy,74607.11000000,0.00044000,1776212588214,1776212589451,1237,74609.11500000,74609.11500000,2.00500000,0.2687339207816632056284275722,2.00500000,0.2687339207816632056284275722,0.00000000,0,0.01000000,0.001340318806891088307373703602,3.069083,behind_best
2026-04-15 00:00,fill-000004,ord-000559,buy,74548.00000000,0.00014000,1776212917814,1776212921733,3919,74550.00500000,74550.00500000,2.00500000,0.2689469973878606715049851439,2.00500000,0.2689469973878606715049851439,0.00000000,0,0.01000000,0.001341381533106537014987457077,2.259939,behind_best
2026-04-15 00:00,fill-000005,ord-000602,sell,74590.00000000,0.001,1776213071714,1776213074844,3130,74587.99500000,74589.99500000,2.00500000,0.2688100142657005326393342521,0.00500000,0.0006703311885193181739722599526,-2.00000000,-0.2681396651029431747025778076,0.01000000,0.001340662377038636347944519905,2.015762,at_best
2026-04-15 00:00,fill-000006,ord-000707,buy,74526.06000000,0.00008000,1776213369114,1776213373876,4762,74528.06500000,74528.06500000,2.00500000,0.2690261715502743832138939875,2.00500000,0.2690261715502743832138939875,0.00000000,0,0.01000000,0.001341776416709597921266304177,2.163723,behind_best
2026-04-15 00:00,fill-000007,ord-000746,sell,74546.56000000,0.001,1776213543817,1776213544240,423,74544.55500000,74546.55500000,2.00500000,0.2689666602745163613895072551,0.00500000,0.0006707218059909005855468438481,-2.00000000,-0.2682959204733330288174635961,0.01000000,0.001341443611981801171093687696,0.744939,at_best
2026-04-15 00:00,fill-000008,ord-000865,buy,74498.00000000,0.001,1776214046514,1776214049461,2947,74500.00500000,74500.00500000,2.00500000,0.2691274987162752539412581247,2.00500000,0.2691274987162752539412581247,0.00000000,0,0.01000000,0.001342281789108604757811761221,1.210035,behind_best
2026-04-15 00:00,fill-000009,ord-000918,sell,74452.77000000,0.00021000,1776214204614,1776214207861,3247,74450.76500000,74450.76500000,2.00500000,0.2693054933686712285629301458,2.00500000,0.2693054933686712285629301458,-0.00000000,-0,0.01000000,0.001343169542985891414278953346,0.850656,behind_best
2026-04-15 00:00,fill-000010,ord-001057,buy,74590.80000000,0.00028000,1776214779714,1776214781865,2151,74592.80500000,74592.80500000,2.00500000,0.2687926804736730305288827790,2.00500000,0.2687926804736730305288827790,0.00000000,0,0.01000000,0.001340611872686648531316123586,1.989289,behind_best
2026-04-15 01:00,fill-000001,ord-000028,sell,74552.00000000,0.001,1776214878214,1776214885814,7600,74549.99500000,74551.99500000,2.00500000,0.2689470334639190787336739593,0.00500000,0.0006706728639521987305638165686,-2.00000000,-0.2682763426074005772904478397,0.01000000,0.001341345727904397461127633137,2.09122,at_best
