session,fill_id,order_id,side,open_time_ms,open_price,quantity,open_mid,fee_remaining
2026-04-15 00:00,fill-000007,ord-000746,sell,1776213544240,74546.56000000,0.00020000,74546.55500000,0.00298186240000000000
2026-04-15 00:00,fill-000009,ord-000918,sell,1776214207861,74452.77000000,0.00021000,74450.76500000,0.00312701634000000000
2026-04-15 01:00,fill-000012,ord-000811,buy,1776217915128,74740.34000000,0.00028000,74740.34500000,0.00418545904000000000
2026-04-15 01:00,fill-000013,ord-000839,buy,1776217999082,74688.00000000,0.00007000,74690.00500000,0.00104563200000000000
2026-04-15 02:00,fill-000001,ord-000115,buy,1776218868198,74602.00000000,0.001,74604.00500000,0.014920400000000
2026-04-15 02:00,fill-000002,ord-000119,buy,1776218874583,74598.00000000,0.00063000,74600.00500000,0.00939934800000000000
2026-04-15 02:00,fill-000003,ord-000147,buy,1776218970697,74550.00000000,0.001,74550.00500000,0.014910000000000
2026-04-15 02:00,fill-000004,ord-000245,buy,1776219594875,74540.35000000,0.00061000,74542.35500000,0.00909392270000000000
2026-04-15 02:00,fill-000005,ord-000389,buy,1776220129715,74380.15000000,0.00007000,74381.89500000,0.00104132210000000000
2026-04-15 02:00,fill-000006,ord-000441,buy,1776220323277,74205.68000000,0.001,74205.68500000,0.014841136000000
2026-04-15 02:00,fill-000007,ord-000473,buy,1776220407543,74255.29000000,0.00031000,74257.29500000,0.00460382798000000000
2026-04-15 03:00,fill-000009,ord-000465,buy,1776224221627,74248.00000000,0.00095000,74250.00500000,0.01410712000000000000
2026-04-15 03:00,fill-000010,ord-000679,buy,1776225575278,74344.00000000,0.00008000,74346.00500000,0.00118950400000000000
2026-04-15 04:00,fill-000001,ord-000237,buy,1776226780928,74382.47000000,0.00051000,74384.47500000,0.00758701194000000000
2026-04-15 04:00,fill-000002,ord-000313,buy,1776227343771,74314.87000000,0.001,74314.87500000,0.014862974000000
2026-04-15 04:00,fill-000004,ord-000555,buy,1776228910465,74343.27000000,0.001,74345.27500000,0.014868654000000
