session,label,n_fills,avg_spread,median_spread,avg_spread_bps,inside_spread,at_best,behind_best,crossed,unknown
2026-05-09 13:00,"[0,1)bps",2,0.01000000,0.01,0.001244018914660943011634996736,0,0,2,0,0
2026-05-09 13:00,"[1,2)bps",1,0.01000000,0.01,0.001244496912434272673380354160,0,1,0,0,0
2026-05-09 13:00,"[2,5)bps",0,,,,0,0,0,0,0
2026-05-09 13:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-05-09 13:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-05-09 14:00,"[0,1)bps",3,0.01000000,0.01,0.001244989576740983985270190583,0,0,3,0,0
2026-05-09 14:00,"[1,2)bps",1,0.01000000,0.01,0.001245650732613907752712170911,0,0,1,0,0
2026-05-09 14:00,"[2,5)bps",0,,,,0,0,0,0,0
2026-05-09 14:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-05-09 14:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-05-09 15:00,"[0,1)bps",4,0.01000000,0.01,0.001244578427267653964057753826,0,0,4,0,0
2026-05-09 15:00,"[1,2)bps",2,0.01000000,0.01,0.001243179691291682777087434982,0,0,2,0,0
2026-05-09 15:00,"[2,5)bps",0,,,,0,0,0,0,0
2026-05-09 15:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-05-09 15:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-05-09 16:00,"[0,1)bps",5,0.01000000,0.01,0.001240061907882559382120102035,0,2,3,0,0
2026-05-09 16:00,"[1,2)bps",4,0.01000000,0.01,0.001240076550239960549172153718,0,0,4,0,0
2026-05-09 16:00,"[2,5)bps",0,,,,0,0,0,0,0
2026-05-09 16:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-05-09 16:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-05-09 17:00,"[0,1)bps",5,0.01000000,0.01,0.001237698875710583896666935836,0,1,4,0,0
2026-05-09 17:00,"[1,2)bps",2,0.01000000,0.01,0.001238488949862341069311514808,0,0,2,0,0
2026-05-09 17:00,"[2,5)bps",1,0.01000000,0.01,0.001237682506341730452181734121,0,0,1,0,0
2026-05-09 17:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-05-09 17:00,"[10,inf)bps",0,,,,0,0,0,0,0
