session,fill_id,order_id,side,open_time_ms,open_price,quantity,open_mid,fee_remaining
2026-05-09 13:00,fill-000001,ord-000116,sell,1778333401051,80353.76000000,0.001,80353.75500000,0.016070752000000
2026-05-09 13:00,fill-000002,ord-000142,sell,1778333835036,80383.34000000,0.00013000,80381.33500000,0.00208996684000000000
2026-05-09 13:00,fill-000003,ord-000212,sell,1778335184818,80389.93000000,0.00028000,80387.92500000,0.00450183608000000000
2026-05-09 14:00,fill-000001,ord-000066,sell,1778336263561,80374.31000000,0.00007000,80372.30500000,0.00112524034000000000
2026-05-09 14:00,fill-000002,ord-000276,sell,1778337593490,80267.21000000,0.00042000,80265.20500000,0.00674244564000000000
2026-05-09 14:00,fill-000003,ord-000362,sell,1778338388601,80281.33000000,0.00014000,80279.32500000,0.00224787724000000000
2026-05-09 14:00,fill-000004,ord-000394,sell,1778338626027,80328.45000000,0.00049000,80328.43500000,0.00787218810000000000
2026-05-09 15:00,fill-000005,ord-000381,buy,1778341486086,80486.58000000,0.00095000,80488.58500000,0.01529245020000000000
2026-05-09 15:00,fill-000006,ord-000399,buy,1778341554632,80497.45000000,0.001,80499.45500000,0.016099490000000
2026-05-09 16:00,fill-000003,ord-000149,buy,1778343128747,80580.00000000,0.00014000,80582.00500000,0.00225624000000000000
2026-05-09 16:00,fill-000005,ord-000277,buy,1778343730790,80690.94000000,0.00015000,80692.94500000,0.00242072820000000000
2026-05-09 16:00,fill-000007,ord-000345,buy,1778344003259,80735.42000000,0.001,80737.42500000,0.016147084000000
2026-05-09 16:00,fill-000008,ord-000367,buy,1778344169375,80659.99000000,0.00063000,80660.00500000,0.01016315874000000000
2026-05-09 17:00,fill-000007,ord-000541,buy,1778349298175,80792.78000000,0.00004000,80792.78500000,0.00064634224000000000
