session,label,n_fills,avg_spread,median_spread,avg_spread_bps,inside_spread,at_best,behind_best,crossed,unknown
2026-04-16 12:00,"[0,1)bps",4,0.01000000,0.01,0.001339407142648062168315727863,0,1,3,0,0
2026-04-16 12:00,"[1,2)bps",2,0.01000000,0.01,0.001337683492505313611094252538,0,0,2,0,0
2026-04-16 12:00,"[2,5)bps",2,0.01000000,0.01,0.001340163572902683809456099622,0,1,1,0,0
2026-04-16 12:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-04-16 12:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-16 13:00,"[0,1)bps",3,0.01000000,0.01,0.001339289245388767574725378525,0,0,3,0,0
2026-04-16 13:00,"[1,2)bps",9,0.01000000,0.01,0.001341618636403212438034920736,0,0,9,0,0
2026-04-16 13:00,"[2,5)bps",10,0.01000000,0.01,0.001344912696487299371799584583,0,1,9,0,0
2026-04-16 13:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-04-16 13:00,"[10,inf)bps",2,0.01000000,0.01,0.001356286803885399100869768462,0,0,2,0,0
2026-04-16 14:00,"[0,1)bps",1,0.01000000,0.01,0.001351271279397835682304501281,0,0,1,0,0
2026-04-16 14:00,"[1,2)bps",8,0.01000000,0.01,0.00135285894560793666401745364,0,1,7,0,0
2026-04-16 14:00,"[2,5)bps",20,0.01000000,0.01,0.001355002902671813014608573942,0,4,16,0,0
2026-04-16 14:00,"[5,10)bps",4,0.01000000,0.01,0.001357379691430113063032903670,0,1,3,0,0
2026-04-16 14:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-16 15:00,"[0,1)bps",1,0.01000000,0.01,0.001351824581294303093535649203,0,0,1,0,0
2026-04-16 15:00,"[1,2)bps",4,0.01000000,0.01,0.001345694526661537549586253391,0,2,2,0,0
2026-04-16 15:00,"[2,5)bps",11,0.01000000,0.01,0.001343202524807645454215790553,0,5,6,0,0
2026-04-16 15:00,"[5,10)bps",3,0.01000000,0.01,0.001340492766831240797041543122,0,2,1,0,0
2026-04-16 15:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-16 16:00,"[0,1)bps",2,0.01000000,0.01,0.001341967831486939658021622408,0,0,2,0,0
2026-04-16 16:00,"[1,2)bps",8,0.01000000,0.01,0.001340647347852234126789525058,0,0,8,0,0
2026-04-16 16:00,"[2,5)bps",20,0.01000000,0.01,0.001341435882378663351511107414,0,2,18,0,0
2026-04-16 16:00,"[5,10)bps",1,0.01000000,0.01,0.001337112816420226746254295726,0,1,0,0,0
2026-04-16 16:00,"[10,inf)bps",0,,,,0,0,0,0,0
