session,fill_id,order_id,side,open_time_ms,open_price,quantity,open_mid,fee_remaining
2026-04-15 12:00,fill-000007,ord-000125,buy,1776254743013,74082.00000000,0.00058000,74083.02500000,0.00859351200000000000
2026-04-15 12:00,fill-000009,ord-000193,buy,1776254948990,74132.00000000,0.000695405405405405405405405405,74132.01500000,0.01031035870270270270270270270
2026-04-15 12:00,fill-000013,ord-000489,buy,1776255960031,74228.00000000,0.000000000000000000000000000001,74230.00500000,0.000000000000000000000000000014845600000000
2026-04-15 12:00,fill-000015,ord-000747,buy,1776256920391,74342.00000000,0.001,74343.95500000,0.014868400000000
2026-04-15 12:00,fill-000016,ord-000821,buy,1776257274334,74338.00000000,0.000141176470588235294117647059,74340.00500000,0.002098955294117647058823529414
2026-04-15 12:00,fill-000017,ord-000895,buy,1776257538826,74314.00000000,0.001,74314.67500000,0.014862800000000
2026-04-15 12:00,fill-000018,ord-000945,buy,1776257890646,74298.00000000,0.00007000,74300.00500000,0.00104017200000000000
2026-04-15 12:00,fill-000019,ord-000945,buy,1776257890647,74298.00000000,0.00007000,74300.00500000,0.00104017200000000000
2026-04-15 13:00,fill-000021,ord-000827,buy,1776260760252,73972.26000000,0.0000820227251338357506466638177,73973.09500000,0.001213481269901726588826036811
2026-04-15 13:00,fill-000022,ord-000861,buy,1776260842987,73974.00000000,0.00007000,73976.00500000,0.00103563600000000000
2026-04-15 13:00,fill-000023,ord-000871,buy,1776260876055,73997.99000000,0.0005600000000000000000000000000,73998.52500000,0.00828777488
2026-04-15 13:00,fill-000024,ord-000935,buy,1776261041375,73958.00000000,0.00060000,73960.00500000,0.00887496000000000000
2026-04-15 13:00,fill-000025,ord-000935,buy,1776261041377,73958.00000000,0.00040000,73960.00500000,0.00591664000000000000
2026-04-15 13:00,fill-000029,ord-000997,buy,1776261195232,73870.00000000,0.001,73870.00500000,0.014774000000000
2026-04-15 13:00,fill-000032,ord-001049,buy,1776261334711,73902.58000000,0.0002098431498079385403329065301,73903.34500000,0.003101590033226632522407170294
2026-04-15 14:00,fill-000031,ord-001175,buy,1776264722768,74113.79000000,0.0002696467162850874569010064150,74115.79500000,0.00399690802098851038247904805
2026-04-15 14:00,fill-000035,ord-001267,buy,1776264984387,74236.00000000,0.001,74236.00500000,0.014847200000000
2026-04-15 15:00,fill-000018,ord-000708,sell,1776267251731,73684.01000000,0.0001218829164516874248600462901,73684.00500000,0.001796164406931060146052379889
2026-04-15 15:00,fill-000019,ord-000710,sell,1776267251862,73688.00000000,0.001,73685.99500000,0.014737600000000
2026-04-15 15:00,fill-000020,ord-000714,sell,1776267257327,73694.00000000,0.00008000,73691.99500000,0.00117910400000000000
2026-04-15 15:00,fill-000021,ord-000714,sell,1776267257373,73694.00000000,0.00035000,73691.99500000,0.00515858000000000000
2026-04-15 15:00,fill-000022,ord-000714,sell,1776267257395,73694.00000000,0.00057000,73691.99500000,0.00840111600000000000
2026-04-15 15:00,fill-000027,ord-000878,sell,1776267691021,73832.01000000,0.0000500000000000000000000000017,73830.58500000,0.0007383201000000000000000000253
2026-04-15 16:00,fill-000031,ord-000869,buy,1776271358965,73940.00000000,0.0002000000000000000000000000033,73942.00500000,0.002957600000000000000000000049
2026-04-15 16:00,fill-000032,ord-000949,buy,1776271578802,73935.08000000,0.00031000,73937.08500000,0.00458397496000000000
