session,fill_id,order_id,side,open_time_ms,open_price,quantity,open_mid,fee_remaining
2026-04-14 12:00,fill-000001,ord-000021,buy,1776168058815,74368.00000000,0.00021000,74368.00500000,0.00312345600000000000
2026-04-14 12:00,fill-000002,ord-000307,buy,1776169240292,74344.00000000,0.001,74346.00500000,0.014868800000000
2026-04-14 12:00,fill-000004,ord-000389,buy,1776169576052,74317.37000000,0.00007000,74319.37500000,0.00104044318000000000
2026-04-14 12:00,fill-000005,ord-000391,buy,1776169576398,74312.00000000,0.00007000,74314.00500000,0.00104036800000000000
2026-04-14 12:00,fill-000006,ord-000437,buy,1776169724367,74286.00000000,0.001,74288.00500000,0.014857200000000
2026-04-14 12:00,fill-000007,ord-000463,buy,1776169811468,74348.28000000,0.00023000,74350.00500000,0.00342002088000000000
2026-04-14 13:00,fill-000020,ord-000856,sell,1776174354852,75282.00000000,0.00099000,75279.99500000,0.01490583600000000000
2026-04-14 13:00,fill-000023,ord-000882,sell,1776174415864,75307.94000000,0.001,75300.83500000,0.015061588000000
2026-04-14 13:00,fill-000024,ord-000888,sell,1776174426399,75268.75000000,0.00016000,75266.88500000,0.00240860000000000000
2026-04-14 13:00,fill-000025,ord-000918,sell,1776174502756,75202.00000000,0.00080000,75201.83500000,0.01203232000000000000
2026-04-14 13:00,fill-000026,ord-000958,sell,1776174601074,75146.00000000,0.001,75143.99500000,0.015029200000000
2026-04-14 13:00,fill-000027,ord-000974,sell,1776174636365,75172.00000000,0.001,75171.99500000,0.015034400000000
2026-04-14 13:00,fill-000029,ord-001122,sell,1776175011308,75414.41000000,0.00016000,75410.99500000,0.00241326112000000000
2026-04-14 13:00,fill-000031,ord-001190,sell,1776175182851,75501.87000000,0.00007000,75501.12500000,0.00105702618000000000
2026-04-14 14:00,fill-000022,ord-000508,sell,1776176464508,75623.89000000,0.00097000,75621.88500000,0.01467103466000000000
2026-04-14 14:00,fill-000023,ord-000570,sell,1776176621883,75720.00000000,0.00016000,75718.51500000,0.00242304000000000000
2026-04-14 14:00,fill-000026,ord-000638,sell,1776176791765,75692.00000000,0.00040000,75689.99500000,0.00605536000000000000
2026-04-14 14:00,fill-000027,ord-000650,sell,1776176822000,75802.00000000,0.00028000,75799.99500000,0.00424491200000000000
2026-04-14 14:00,fill-000030,ord-000840,sell,1776177300048,75642.00000000,0.00070000,75639.99500000,0.01058988000000000000
2026-04-14 14:00,fill-000031,ord-000866,sell,1776177364615,75744.00000000,0.001,75743.99500000,0.015148800000000
2026-04-14 14:00,fill-000032,ord-000880,sell,1776177396794,75696.00000000,0.001,75693.99500000,0.015139200000000
2026-04-14 14:00,fill-000035,ord-000968,sell,1776177608683,75372.00000000,0.001,75371.99500000,0.015074400000000
2026-04-14 14:00,fill-000036,ord-001042,sell,1776177797057,75436.00000000,0.00021000,75433.99500000,0.00316831200000000000
2026-04-14 14:00,fill-000038,ord-001136,sell,1776178030964,75328.26000000,0.00007000,75326.25500000,0.00105459564000000000
