session,fill_id,order_id,side,open_time_ms,open_price,quantity,open_mid,fee_remaining
2026-04-20 03:00,fill-000008,ord-000514,sell,1776656849466,74572.92000000,0.0009719004068058318733853965590,74570.91500000,0.01449549025693975116548386135
2026-04-20 04:00,fill-000005,ord-000405,buy,1776660184329,74442.01000000,0.000007792662741284331291750173,74442.94500000,0.0001160202955426631205727558591
2026-04-20 05:00,fill-000009,ord-000499,buy,1776663524264,74174.00000000,0.0005116595441595441595441595438,74174.00500000,0.007590367005698005698005698000
2026-04-20 05:00,fill-000010,ord-000501,buy,1776663529122,74169.57000000,0.00007000,74171.56500000,0.00103837398000000000
2026-04-20 05:00,fill-000011,ord-000561,buy,1776663868513,74196.02000000,0.001,74198.02500000,0.014839204000000
2026-04-20 05:00,fill-000013,ord-000639,buy,1776664278715,74220.25000000,0.00024000,74222.25500000,0.00356257200000000000
2026-04-20 06:00,fill-000014,ord-000806,sell,1776668191940,74726.01000000,0.0007099697402889403704987261973,74724.00500000,0.01061064118250575220305830376
2026-04-20 06:00,fill-000015,ord-000812,sell,1776668214860,74742.20000000,0.00007000000000000000000000000000,74740.19500000,0.0010463908
2026-04-20 06:00,fill-000016,ord-000832,sell,1776668261257,74795.34000000,0.00049000,74795.32500000,0.00732994332000000000
2026-04-20 06:00,fill-000018,ord-000846,sell,1776668298559,74776.00000000,0.00098000,74773.99500000,0.01465609600000000000
2026-04-20 07:00,fill-000020,ord-001053,buy,1776671701984,74709.30000000,0.0006413237882341129255739306861,74709.30500000,0.009582570258463762558116091961
