session,label,n_fills,avg_spread,median_spread,avg_spread_bps,inside_spread,at_best,behind_best,crossed,unknown
2026-04-12 15:00,"[0,1)bps",3,0.01000000,0.01,0.001412256342833568579558044112,0,0,3,0,0
2026-04-12 15:00,"[1,2)bps",10,0.01000000,0.01,0.001412710514778800784060586302,0,2,8,0,0
2026-04-12 15:00,"[2,5)bps",4,0.20750000,0.01,0.0293114090717524674837730429,0,0,4,0,0
2026-04-12 15:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-04-12 15:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-12 16:00,"[0,1)bps",1,0.01000000,0.01,0.001411184128129874097680048573,0,0,1,0,0
2026-04-12 16:00,"[1,2)bps",0,,,,0,0,0,0,0
2026-04-12 16:00,"[2,5)bps",1,0.01000000,0.01,0.001411432504486061786445886630,0,0,1,0,0
2026-04-12 16:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-04-12 16:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-12 17:00,"[0,1)bps",5,0.01000000,0.01,0.001409032616434738068144020987,0,0,5,0,0
2026-04-12 17:00,"[1,2)bps",3,0.04333333333333333333333333333,0.06,0.006090278107620686227506988873,0,0,3,0,0
2026-04-12 17:00,"[2,5)bps",1,0.01000000,0.01,0.001407102957230894549523375533,0,0,1,0,0
2026-04-12 17:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-04-12 17:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-12 18:00,"[0,1)bps",4,0.01000000,0.01,0.001405974188515102390750600228,0,0,4,0,0
2026-04-12 18:00,"[1,2)bps",2,0.01000000,0.01,0.001405896748465854252022867330,0,0,2,0,0
2026-04-12 18:00,"[2,5)bps",0,,,,0,0,0,0,0
2026-04-12 18:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-04-12 18:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-12 19:00,"[0,1)bps",1,0.01000000,0.01,0.001405475550031099660233313158,0,0,1,0,0
2026-04-12 19:00,"[1,2)bps",0,,,,0,0,0,0,0
2026-04-12 19:00,"[2,5)bps",0,,,,0,0,0,0,0
2026-04-12 19:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-04-12 19:00,"[10,inf)bps",0,,,,0,0,0,0,0
