session,label,n_fills,avg_spread,median_spread,avg_spread_bps,inside_spread,at_best,behind_best,crossed,unknown
2026-04-17 12:00,"[0,1)bps",0,,,,0,0,0,0,0
2026-04-17 12:00,"[1,2)bps",7,0.01000000,0.01,0.001321085266712931755538760602,0,1,6,0,0
2026-04-17 12:00,"[2,5)bps",6,0.01000000,0.01,0.001317769748852504699465388422,0,1,5,0,0
2026-04-17 12:00,"[5,10)bps",8,0.01000000,0.01,0.00131644112475157547326709170,0,0,8,0,0
2026-04-17 12:00,"[10,inf)bps",1,0.01000000,0.01,0.001320724377699436810107239518,0,0,1,0,0
2026-04-17 13:00,"[0,1)bps",0,,,,0,0,0,0,0
2026-04-17 13:00,"[1,2)bps",1,0.01000000,0.01,0.001312921862308763904416925165,0,0,1,0,0
2026-04-17 13:00,"[2,5)bps",30,0.01000000,0.01,0.001305515104889542300744610181,0,8,22,0,0
2026-04-17 13:00,"[5,10)bps",22,0.01000000,0.01,0.001304948898862073412045256326,0,2,20,0,0
2026-04-17 13:00,"[10,inf)bps",3,0.01000000,0.01,0.001307135289666385158325033840,0,0,3,0,0
2026-04-17 14:00,"[0,1)bps",0,,,,0,0,0,0,0
2026-04-17 14:00,"[1,2)bps",2,0.01000000,0.01,0.001289311936212376500411876520,0,0,2,0,0
2026-04-17 14:00,"[2,5)bps",21,0.01000000,0.01,0.001290679534409882832635762684,0,3,18,0,0
2026-04-17 14:00,"[5,10)bps",8,0.01000000,0.01,0.001288174825387017885751928451,0,2,6,0,0
2026-04-17 14:00,"[10,inf)bps",1,0.01000000,0.01,0.001292933388524349911476083221,0,0,1,0,0
2026-04-17 15:00,"[0,1)bps",0,,,,0,0,0,0,0
2026-04-17 15:00,"[1,2)bps",5,0.01000000,0.01,0.001285516635040784917094030921,0,0,5,0,0
2026-04-17 15:00,"[2,5)bps",21,0.01000000,0.01,0.001286707120744330049826962739,0,3,18,0,0
2026-04-17 15:00,"[5,10)bps",2,0.01000000,0.01,0.001288105301725215602056837997,0,0,2,0,0
2026-04-17 15:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-17 16:00,"[0,1)bps",1,0.01000000,0.01,0.001281682141162804840887813529,0,0,1,0,0
2026-04-17 16:00,"[1,2)bps",5,0.01000000,0.01,0.001281445278655922294542165623,0,0,5,0,0
2026-04-17 16:00,"[2,5)bps",6,0.01000000,0.01,0.001281087152749157156590437215,0,0,6,0,0
2026-04-17 16:00,"[5,10)bps",1,0.01000000,0.01,0.001283696965102890558222685608,0,0,1,0,0
2026-04-17 16:00,"[10,inf)bps",0,,,,0,0,0,0,0
