window,session,fill_id,order_id,timestamp_ms,side,price,quantity,same_side_trade_qty_at_price_ms,order_total_cancel_queue_drained,note
2026-04-13 12:00,2026-04-13 16:00,fill-000026,2026-04-13 16:00:ord-000896,1776098441414,sell,72359.49000000,0.0002800000000000000000000000037,0.00035000,0.4966200000000000000000000000,candidate only: queue_diagnostics is order-level and does not persist same-ms queue-drain timestamps
2026-04-15 05:00,2026-04-15 09:00,fill-000003,2026-04-15 09:00:ord-000327,1776244838914,buy,74066.00000000,0.0005571220400728597449908925320,0.00114000,0.0006171220400728597449908925320,candidate only: queue_diagnostics is order-level and does not persist same-ms queue-drain timestamps
2026-04-16 17:00,2026-04-16 21:00,fill-000015,2026-04-16 21:00:ord-000548,1776374940814,sell,74924.00000000,0.0003822280562624244627539680404,0.00134000,0.0002422280562624244627539680404,candidate only: queue_diagnostics is order-level and does not persist same-ms queue-drain timestamps
2026-04-19 13:00,2026-04-19 15:00,fill-000022,2026-04-19 15:00:ord-000992,1776613822814,sell,75852.00000000,0.00065020955843045012295520154,0.00243000,0.00013979044156954987704479846,candidate only: queue_diagnostics is order-level and does not persist same-ms queue-drain timestamps
2026-04-20 03:00,2026-04-20 05:00,fill-000002,2026-04-20 05:00:ord-000071,1776661580015,buy,74406.43000000,0.00008000,0.00008000,0.00008000,candidate only: queue_diagnostics is order-level and does not persist same-ms queue-drain timestamps
2026-04-20 03:00,2026-04-20 05:00,fill-000008,2026-04-20 05:00:ord-000481,1776663461014,buy,74208.00000000,0.001000000000000000000000000000,0.00786000,0.04174349705226258763543658381,candidate only: queue_diagnostics is order-level and does not persist same-ms queue-drain timestamps
2026-05-09 13:00,2026-05-09 14:00,fill-000002,2026-05-09 14:00:ord-000120,1778336666117,sell,80299.50000000,0.00007012119713084343309423695304,0.00014000,0.04429012119713084343309423695,candidate only: queue_diagnostics is order-level and does not persist same-ms queue-drain timestamps
