window,proportional_fills,none_fills,fill_ratio_none_over_proportional,proportional_orders_per_fill,none_orders_per_fill,orders_per_fill_ratio_none_over_proportional,proportional_maker_pct,none_maker_pct,proportional_postonly_rejects,none_postonly_rejects,proportional_matched_net_pnl,none_matched_net_pnl,matched_net_pnl_delta_none_minus_proportional,proportional_residual_inventory_pnl,none_residual_inventory_pnl,proportional_net_pnl,none_net_pnl,net_pnl_delta_none_minus_proportional,proportional_matched_break_even_maker_fee_bps,none_matched_break_even_maker_fee_bps
2026-04-13T12:00:00,156,121,0.7756410256410256410256410256,42.77564102564102564102564103,55.16528925619834710743801653,1.289642608117329858948048940,100,100,408,399,-3.472174035360566871402258478,-1.86603141838000000000,1.606142616980566871402258478,-7.726571363216730049387096657,-7.9305920000000000,-11.37220505848764408798520268,-9.98173404982000000000,1.39047100866764408798520268,-5.777885448158663237241140099,-3.444581145126428361671444764
2026-04-14T12:00:00,160,130,0.8125,42.575,52.52307692307692307692307692,1.233660056913139708207236099,100,100,368,376,-1.832986176838103249294802768,-0.97366356710000000000,0.859322609738103249294802768,1.406262593481994247479385020,3.9009975000000000,-0.736617841596425501458861211,2.59313245562000000000,3.329750297216425501458861211,-2.608282501303916535533490277,-1.340713996833958210929221428
2026-04-15T12:00:00,156,122,0.7820512820512820512820512821,42.17948717948717948717948718,53.93442622950819672131147541,1.278688524590163934426229508,100,100,358,359,0.7630404000411121466553357911,0.90642102332000000000,0.1433806232788878533446642089,0.420992552994834916180809790,0.5322131000000000,0.9214505283333979901052004052,1.17704511110000000000,0.2555945827666020098947995948,4.013702636410047797567774341,5.087017049428652180335928116
2026-04-16T12:00:00,156,124,0.7948717948717948717948717949,43.28205128205128205128205128,54.33870967741935483870967742,1.255455970035162819140804158,100,100,369,366,0.9125815891260463586205431527,1.44014617858000000000,0.5275645894539536413794568473,1.225814746137632266934378437,1.4248549000000000,1.973867155882097032543890581,2.68759037464000000000,0.713723218757902967456109419,3.960356139264249203724416543,6.032130397612782688592783429
2026-04-16T17:00:00,149,112,0.7516778523489932885906040268,43.83892617449664429530201342,58.23214285714285714285714286,1.328320466275916367771848482,100,100,313,313,0.8537138544463947468004978762,0.72187400414000000000,-0.1318398503063947468004978762,1.157011960228253705778635466,0.8845524000000000,1.799668964080382563429156309,1.33408551694000000000,-0.465583447140382563429156309,4.026783999361448203342175370,4.607705414905963381553637164
2026-04-17T12:00:00,150,124,0.8266666666666666666666666667,49.74666666666666666666666667,59.24193548387096774193548387,1.190872463492447756806529426,100,100,460,453,0.6164418689178726967030715240,1.39176329956000000000,0.7753214306421273032969284760,-7.577583757230129776781608135,-7.5784333000000000,-7.219022619795179517488824403,-6.45816669974000000000,0.760855920055179517488824403,3.542129979712256767705473995,6.114787500729144168860302068
pooled,927,733,0.7907227615965480043149946063,44.02481121898597626752966559,55.51023192360163710777626194,1.260885177848587821884016437,100,100,2276,2266,-2.159382499667244171917612902,1.62050952012000000000,3.779892019787244171917612902,-11.09407326760414468979549608,-8.7664074000000000,-14.63285887158337152085464099,-8.64804729126000000000,5.98481158032337152085464099,1.139540036174623613673047644,2.852884153145101467559854241
