session,fill_id,order_id,side,open_time_ms,open_price,quantity,open_mid,fee_remaining
2026-04-17 05:00,fill-000007,ord-000604,sell,1776405417105,74649.42000000,0.00063000,74647.41500000,0.00940582692000000000
2026-04-17 06:00,fill-000012,ord-000562,sell,1776408649495,74890.00000000,0.00063000,74887.99500000,0.00943614000000000000
2026-04-17 06:00,fill-000013,ord-000564,sell,1776408650812,74894.00000000,0.001,74891.99500000,0.014978800000000
2026-04-17 07:00,fill-000007,ord-000309,buy,1776410658912,74968.00000000,0.00095000,74968.00500000,0.01424392000000000000
2026-04-17 07:00,fill-000008,ord-000323,buy,1776410722190,74948.00000000,0.001,74950.00500000,0.014989600000000
2026-04-17 07:00,fill-000009,ord-000357,buy,1776410971892,74952.37000000,0.00010000,74953.32500000,0.00149904740000000000
2026-04-17 07:00,fill-000011,ord-000645,buy,1776412207398,74978.82000000,0.001,74980.82500000,0.014995764000000
2026-04-17 07:00,fill-000012,ord-000653,buy,1776412226581,74960.35000000,0.00016000,74961.47500000,0.00239873120000000000
2026-04-17 07:00,fill-000014,ord-000793,buy,1776412746115,75054.09000000,0.00098000,75054.09500000,0.01471060164000000000
2026-04-17 08:00,fill-000014,ord-000681,buy,1776415555028,75367.14000000,0.00008000,75369.14500000,0.00120587424000000000
2026-04-17 08:00,fill-000016,ord-000733,buy,1776415701131,75518.00000000,0.00042000,75520.00500000,0.00634351200000000000
2026-04-17 08:00,fill-000018,ord-000825,buy,1776416001559,75611.99000000,0.001,75613.99500000,0.015122398000000
2026-04-17 08:00,fill-000019,ord-000883,buy,1776416155544,75804.41000000,0.001,75806.41500000,0.015160882000000
2026-04-17 08:00,fill-000020,ord-000925,buy,1776416262044,75758.00000000,0.00014000,75758.36500000,0.00212122400000000000
2026-04-17 08:00,fill-000021,ord-000927,buy,1776416266888,75744.00000000,0.00035000,75744.04500000,0.00530208000000000000
2026-04-17 08:00,fill-000022,ord-000927,buy,1776416266892,75744.00000000,0.00042000,75744.04500000,0.00636249600000000000
2026-04-17 09:00,fill-000015,ord-000713,buy,1776418593776,75548.00000000,0.00001000,75550.00500000,0.00015109600000000000
2026-04-17 09:00,fill-000016,ord-000751,buy,1776418690274,75631.65000000,0.00007000,75633.65500000,0.00105884310000000000
2026-04-17 09:00,fill-000018,ord-001001,buy,1776419436320,75797.98000000,0.001,75797.98500000,0.015159596000000
2026-04-17 09:00,fill-000020,ord-001081,buy,1776419682416,75886.84000000,0.001,75886.85500000,0.015177368000000
