window,horizon,horizon_ms,signal,n,alpha,beta,r2,t_stat,hac_lags,x_mean,y_mean_bps,x_std,y_std_bps,predicted_drift_1std_bps
2026-04-14 02:00,5m,300000,normalized_ofi,17698,0.3556183732108756,0.252113335295266,0.0006439596125444869,2.943709303994287,300,-0.010899624867414933,0.3528704324320844,0.6744348999100606,6.70048961266205,0.17003403205585424
2026-04-14 02:00,1s,1000,raw_ofi,17997,0.002893256344296409,0.012193808744631896,0.017706217001218993,9.239285599474483,12,-0.06846828693671149,0.002058367148317571,4.1366477200187814,0.37907489677317696,0.05044149114182661
2026-04-14 02:00,10s,10000,raw_ofi,17988,0.012956073270365902,0.034397526414017304,0.01244041658520656,10.188116385599047,12,-0.06792918445630403,0.01061947735374753,4.136810950424343,1.2757789302302727,0.14229606393701738
2026-04-14 02:00,1m,60000,raw_ofi,17938,0.07135415116420267,0.041558565479870524,0.0030245235947877758,5.131848981482763,60,-0.06680082506410953,0.06857800470166649,4.140194142520428,3.128619633106852,0.17206052937131158
2026-04-14 02:00,5m,300000,raw_ofi,17698,0.35564008181608714,0.04268121814741717,0.0006905255022966461,2.915501084189131,300,-0.06489152616114796,0.3528704324320844,4.125338534597676,6.70048961266205,0.17607447392710968
2026-04-14 12:00,1s,1000,normalized_ofi,17994,-0.009097507340264162,0.10884315776339101,0.03323928158145184,16.721311239887534,12,0.11185904639247045,0.003077584493493974,1.6248076404651153,0.9700123673072764,0.17684919434630764
2026-04-14 12:00,10s,10000,normalized_ofi,17985,0.003936584114319506,0.15314618321772336,0.005788911486242387,6.582850873406496,12,0.11130204331388044,0.02098206723217402,1.6248948702188668,3.270641858228364,0.2488464475040774
2026-04-14 12:00,1m,60000,normalized_ofi,17935,0.07101164615025993,0.2161483034399714,0.0017160598390129067,3.9729949520833254,60,0.1109336154143761,0.09498975891653959,1.623372205619488,8.470396169844895,0.3508891480962567
2026-04-14 12:00,5m,300000,normalized_ofi,17695,0.6949907450286142,0.21368876387727462,0.00038314922766113924,1.4359732711020106,300,0.11155099069579102,0.7188279383396832,1.6245003146550365,17.734441227703204,0.3471374641568784
2026-04-14 12:00,1s,1000,raw_ofi,17994,-0.004061499031501324,0.018629336025173606,0.03195760356138999,15.815308852750325,12,0.38321728242747544,0.003077584493493974,9.308227678505132,0.9700123673072764,0.17340610122169373
2026-04-14 12:00,10s,10000,raw_ofi,17985,0.010187137517584415,0.028398150606125477,0.006533293807397977,6.629119446129121,12,0.3801279127050316,0.02098206723217402,9.309128541505697,3.270641858228364,0.26436203433345995
2026-04-14 12:00,1m,60000,raw_ofi,17935,0.07788367494526126,0.045111440611213166,0.002451881867140293,4.321007944894286,60,0.3791961360468355,0.09498975891653959,9.297513076825851,8.470396169844895,0.41942420899720717
2026-04-14 12:00,5m,300000,raw_ofi,17695,0.6966439379829951,0.05815823193110002,0.0009337858433801083,2.1328544836718004,300,0.381442138457191,0.7188279383396832,9.318155574617457,17.734441227703204,0.5419274530786746
2026-04-15 00:00,1s,1000,normalized_ofi,17993,0.002706499369047605,0.08616093552821955,0.020754995616893424,10.274225889901018,12,-0.012966334161669639,0.0015893078873066367,0.88148497524562,0.5271861559880067,0.07594957012123206
2026-04-15 00:00,10s,10000,normalized_ofi,17984,0.01739258935484652,0.24719489097740407,0.015523622144225202,10.732302139716795,12,-0.01291527174848553,0.014200000163036094,0.8816836266869965,1.7492655157147106,0.21794768797545433
2026-04-15 00:00,1m,60000,normalized_ofi,17934,0.07577908518192478,0.27666348474822805,0.0030420948982210483,5.01061220350004,60,-0.012954346537347929,0.07219509052626596,0.882713021672328,4.427769427457596,0.2442144606085044
2026-04-15 00:00,5m,300000,normalized_ofi,17694,0.06524973637159769,0.5047251712970435,0.001976065713456321,2.9048411520712105,300,-0.01214575106885233,0.059119470082839944,0.8873149131122978,10.074698392251797,0.4478501715150258
2026-04-15 00:00,1s,1000,raw_ofi,17993,0.003249564750657012,0.016201862439185106,0.014717215637543246,6.7000198363732375,12,-0.10247321069304674,0.0015893078873066367,3.947406784264451,0.5271861559880067,0.06395534171015868
2026-04-15 00:00,10s,10000,raw_ofi,17984,0.019258824256347683,0.04945874607079331,0.012462206013432064,7.928267852044032,12,-0.1022837110765119,0.014200000163036094,3.94829956875067,1.7492655157147106,0.19527794578226212
2026-04-15 00:00,1m,60000,raw_ofi,17934,0.07720312109782577,0.04872724013640727,0.001892321956820875,3.7816379672386424,60,-0.10277681554588988,0.07219509052626596,3.9528533051696892,4.427769427457596,0.19261163222499464
2026-04-15 00:00,5m,300000,raw_ofi,17694,0.06808619699786507,0.08955703817299653,0.0012482592747995458,2.5111569759321393,300,-0.10012308466146659,0.059119470082839944,3.974520415323507,10.074698392251797,0.35594627655448136
2026-04-15 05:00,1s,1000,normalized_ofi,17997,-0.0005169198027565749,0.10657676664798088,0.03331689238004887,11.548219721895665,12,-0.01914433340060412,-0.0025572609562239065,0.8175071427844337,0.47733343228367486,0.08712726798959418
2026-04-15 05:00,10s,10000,normalized_ofi,17988,-0.02086568870707719,0.27444285507573185,0.019129290190389003,10.716184214100394,12,-0.019041947265933796,-0.02609161508094159,0.8176167604636734,1.6223788892522257,0.22438907809942127
2026-04-15 05:00,1m,60000,normalized_ofi,17938,-0.1482461419002398,0.38210890551694254,0.00533643687705343,6.295024334267772,60,-0.019019080097810594,-0.15551350178035325,0.8186421434948157,4.28208781641517,0.31281045346084785
2026-04-15 05:00,5m,300000,normalized_ofi,17698,-0.9004031560545935,0.2814662796467286,0.0005925218547777611,1.8529014131955295,300,-0.020004162908405145,-0.9060336533658695,0.822323776829148,9.508609971037838,0.23145641412914703
2026-04-15 05:00,1s,1000,raw_ofi,17997,-0.0007378613747324204,0.02288258480215928,0.028318177750105922,8.888235220926848,12,-0.07951023003833907,-0.0025572609562239065,3.510341953206954,0.47733343228367486,0.08032569742883558
2026-04-15 05:00,10s,10000,raw_ofi,17988,-0.021282282426824627,0.060728581005980345,0.017272166288947455,8.780053014191529,12,-0.07919389148321036,-0.02609161508094159,3.5110139772628375,1.6223788892522257,0.21321889673133546
2026-04-15 05:00,1m,60000,raw_ofi,17938,-0.14831459893457152,0.09090997741648303,0.0055704607150374175,5.481307777384747,60,-0.07918715910357833,-0.15551350178035325,3.515520036403,4.28208781641517,0.31959584711659034
2026-04-15 05:00,5m,300000,raw_ofi,17698,-0.9003140671090444,0.06858698822634678,0.0006488368671332401,1.7511233295137094,300,-0.08339171036275224,-0.9060336533658695,3.5313686753465885,9.508609971037838,0.24220594175888627
2026-04-15 12:00,1s,1000,normalized_ofi,17995,0.0037581612137496147,0.13500899451087622,0.058041509164946214,24.408402081357867,12,-0.043705191876814556,-0.0021424327964440324,1.3329422670449185,0.746972638922682,0.17995919521478232
2026-04-15 12:00,10s,10000,normalized_ofi,17986,-0.007185488318794356,0.2593063084220846,0.017431775350621237,13.08236173103527,12,-0.04376433165981399,-0.018533855602060483,1.3332600486508308,2.618527491577973,0.3457227413822958
2026-04-15 12:00,1m,60000,normalized_ofi,17936,-0.0888310455097385,0.389471206097679,0.00565486893004008,6.723522787065736,60,-0.04400123052590028,-0.10596825783244289,1.3348571796183557,6.9135146201466,0.5198884357141071
2026-04-15 12:00,5m,300000,normalized_ofi,17696,-0.6207108880020559,0.33552961852971763,0.0008698874346073637,4.027792645902931,300,-0.04587271044990938,-0.6361025410402381,1.3362916558384805,15.201995193102467,0.44836542952793007
2026-04-15 12:00,1s,1000,raw_ofi,17995,0.003833277219667889,0.03134334385068061,0.05113330268754368,22.171839089216828,12,-0.19065323867740935,-0.0021424327964440324,5.389038538854206,0.746972638922682,0.1689104879478768
2026-04-15 12:00,10s,10000,raw_ofi,17986,-0.006765306803216336,0.061660735243376286,0.016111458985103688,12.258682981931223,12,-0.19085968975870016,-0.018533855602060483,5.390336455404241,2.618527491577973,0.3323721090494003
2026-04-15 12:00,1m,60000,raw_ofi,17936,-0.08652553337769942,0.10144705080288188,0.006271520739049019,6.546843963102922,60,-0.19165391503122098,-0.10596825783244289,5.396918887470602,6.9135146201466,0.547501504556263
