block_start,session_start,fill_id,order_id,side,fill_timestamp_ms,fill_price,quantity,is_maker,horizon,horizon_ms,interval_start_ms,book_timestamp_ms,future_timestamp_ms,mid_at_fill,future_mid,raw_ofi,normalized_ofi,side_aligned_ofi,side_normalized_mid_move_bps
2026-04-16 17:00,2026-04-16 18:00,fill-000010,ord-000384,sell,1776363491849,74401.70000000,0.00016000,True,1m,60000,1776363490849,1776363491814,1776363551914,74399.69500000,74458.84500000,-0.09539000,-0.03513450301013445696953401387,0.03513450301013445696953401387,-7.950301409165723058407699118
2026-04-16 17:00,2026-04-16 18:00,fill-000010,ord-000384,sell,1776363491849,74401.70000000,0.00016000,True,5m,300000,1776363490849,1776363491814,1776363791914,74399.69500000,74411.60500000,-0.09539000,-0.03513450301013445696953401387,0.03513450301013445696953401387,-1.600813014085608818692065875
2026-04-16 17:00,2026-04-16 18:00,fill-000011,ord-000447,buy,1776363686087,74458.36000000,0.00007000,True,1s,1000,1776363685087,1776363686014,1776363687114,74460.36500000,74456.45500000,-6.69014000,-1.501117849421060803648918993,-1.501117849421060803648918993,-0.5251115811747632448484505817
2026-04-16 17:00,2026-04-16 18:00,fill-000011,ord-000447,buy,1776363686087,74458.36000000,0.00007000,True,10s,10000,1776363685087,1776363686014,1776363696114,74460.36500000,74458.84500000,-6.69014000,-1.501117849421060803648918993,-1.501117849421060803648918993,-0.2041354484362250977415971571
2026-04-16 17:00,2026-04-16 18:00,fill-000011,ord-000447,buy,1776363686087,74458.36000000,0.00007000,True,30s,30000,1776363685087,1776363686014,1776363716114,74460.36500000,74455.64500000,-6.69014000,-1.501117849421060803648918993,-1.501117849421060803648918993,-0.6338942872493305666712753825
2026-04-16 17:00,2026-04-16 18:00,fill-000011,ord-000447,buy,1776363686087,74458.36000000,0.00007000,True,1m,60000,1776363685087,1776363686014,1776363746114,74460.36500000,74456.82500000,-6.69014000,-1.501117849421060803648918993,-1.501117849421060803648918993,-0.4754207154369979250034565369
2026-04-16 17:00,2026-04-16 18:00,fill-000011,ord-000447,buy,1776363686087,74458.36000000,0.00007000,True,5m,300000,1776363685087,1776363686014,1776363986114,74460.36500000,74319.99500000,-6.69014000,-1.501117849421060803648918993,-1.501117849421060803648918993,-18.85164006381112958551841641
2026-04-16 17:00,2026-04-16 18:00,fill-000012,ord-000477,buy,1776363776008,74410.00000000,0.00007000,True,1s,1000,1776363775008,1776363775916,1776363777014,74412.00500000,74404.50500000,-2.57318000,-0.4971692510059582716182007249,-0.4971692510059582716182007249,-1.007901883573759368531999642
2026-04-16 17:00,2026-04-16 18:00,fill-000012,ord-000477,buy,1776363776008,74410.00000000,0.00007000,True,10s,10000,1776363775008,1776363775916,1776363786014,74412.00500000,74411.61500000,-2.57318000,-0.4971692510059582716182007249,-0.4971692510059582716182007249,-0.05241089794583548716366398137
2026-04-16 17:00,2026-04-16 18:00,fill-000012,ord-000477,buy,1776363776008,74410.00000000,0.00007000,True,30s,30000,1776363775008,1776363775916,1776363806014,74412.00500000,74350.00500000,-2.57318000,-0.4971692510059582716182007249,-0.4971692510059582716182007249,-8.331988904209744113197863705
2026-04-16 17:00,2026-04-16 18:00,fill-000012,ord-000477,buy,1776363776008,74410.00000000,0.00007000,True,1m,60000,1776363775008,1776363775916,1776363836014,74412.00500000,74326.64500000,-2.57318000,-0.4971692510059582716182007249,-0.4971692510059582716182007249,-11.47126730424747995971886526
2026-04-16 17:00,2026-04-16 18:00,fill-000012,ord-000477,buy,1776363776008,74410.00000000,0.00007000,True,5m,300000,1776363775008,1776363775916,1776364076014,74412.00500000,74307.66500000,-2.57318000,-0.4971692510059582716182007249,-0.4971692510059582716182007249,-14.02193100427814033501717902
2026-04-16 17:00,2026-04-16 18:00,fill-000013,ord-000554,sell,1776363982148,74314.10000000,0.00007000,True,1s,1000,1776363981148,1776363982114,1776363983214,74312.09500000,74319.99500000,1.94512000,0.7723922350977204517640032625,-0.7723922350977204517640032625,-1.063084010752220079382770732
2026-04-16 17:00,2026-04-16 18:00,fill-000013,ord-000554,sell,1776363982148,74314.10000000,0.00007000,True,10s,10000,1776363981148,1776363982114,1776363992214,74312.09500000,74324.95500000,1.94512000,0.7723922350977204517640032625,-0.7723922350977204517640032625,-1.730539288389056989982586280
2026-04-16 17:00,2026-04-16 18:00,fill-000013,ord-000554,sell,1776363982148,74314.10000000,0.00007000,True,30s,30000,1776363981148,1776363982114,1776364012214,74312.09500000,74341.37500000,1.94512000,0.7723922350977204517640032625,-0.7723922350977204517640032625,-3.940139219598101762573104688
2026-04-16 17:00,2026-04-16 18:00,fill-000013,ord-000554,sell,1776363982148,74314.10000000,0.00007000,True,1m,60000,1776363981148,1776363982114,1776364042214,74312.09500000,74355.66500000,1.94512000,0.7723922350977204517640032625,-0.7723922350977204517640032625,-5.863110170692940361861686176
2026-04-16 17:00,2026-04-16 18:00,fill-000013,ord-000554,sell,1776363982148,74314.10000000,0.00007000,True,5m,300000,1776363981148,1776363982114,1776364282214,74312.09500000,74432.04500000,1.94512000,0.7723922350977204517640032625,-0.7723922350977204517640032625,-16.14138317591503778759029738
2026-04-16 17:00,2026-04-16 18:00,fill-000014,ord-000829,buy,1776364812707,74540.00000000,0.00035000,True,1s,1000,1776364811707,1776364812614,1776364813714,74542.00500000,74533.32500000,-4.25446000,-0.9003727021445134523866714382,-0.9003727021445134523866714382,-1.164444127844428118079195750
2026-04-16 17:00,2026-04-16 18:00,fill-000014,ord-000829,buy,1776364812707,74540.00000000,0.00035000,True,10s,10000,1776364811707,1776364812614,1776364822714,74542.00500000,74536.00500000,-4.25446000,-0.9003727021445134523866714382,-0.9003727021445134523866714382,-0.8049152957449963949856191821
