session,fill_id,order_id,side,open_time_ms,open_price,quantity,open_mid,fee_remaining
2026-04-20 13:00,fill-000017,ord-000897,buy,1776692585338,75180.00000000,0.00031000,75182.00500000,0.00466116000000000000
2026-04-20 13:00,fill-000018,ord-000977,buy,1776692785341,75283.99000000,0.00007055367231638418079096045184,75288.35500000,0.001062312392225988700564971749
2026-04-20 13:00,fill-000019,ord-001063,buy,1776693000861,75095.60000000,0.00006992621593133564222255684385,75097.60500000,0.001050230228218641770817647945
2026-04-20 13:00,fill-000020,ord-001067,buy,1776693011292,75112.00000000,0.001,75114.60500000,0.015022400000000
2026-04-20 13:00,fill-000021,ord-001089,buy,1776693064565,75049.99000000,0.00007000,75051.99500000,0.00105069986000000000
2026-04-20 13:00,fill-000022,ord-001151,buy,1776693219312,75049.03000000,0.00028000,75051.03500000,0.00420274568000000000
2026-04-20 13:00,fill-000024,ord-001223,buy,1776693407876,75143.99000000,0.0003500000000000000000000000000,75145.99500000,0.0052600793
2026-04-20 14:00,fill-000018,ord-000481,buy,1776694813733,75369.99000000,0.0004973317043784730237193093143,75371.99500000,0.007496777117137693602598821165
2026-04-20 14:00,fill-000019,ord-000547,buy,1776694975355,75529.36000000,0.00021000,75531.36500000,0.00317223312000000000
2026-04-20 14:00,fill-000020,ord-000553,buy,1776694989500,75578.97000000,0.00028000,75579.36500000,0.00423242232000000000
2026-04-20 14:00,fill-000028,ord-001047,buy,1776696242155,75301.99000000,0.00028000,75303.99500000,0.00421691144000000000
2026-04-20 14:00,fill-000032,ord-001217,buy,1776696678942,74998.00000000,0.00070000,74998.84500000,0.01049972000000000000
2026-04-20 14:00,fill-000033,ord-001305,buy,1776696899965,75025.43000000,0.000280000,75027.43500000,0.004201424080000000000
2026-04-20 15:00,fill-000026,ord-001316,sell,1776700585711,75651.65000000,0.0000200000000000000000000000063,75649.64500000,0.0003026066000000000000000000953
2026-04-20 15:00,fill-000027,ord-001346,sell,1776700681076,75645.20000000,0.00000000000000000000000000000001,75643.19500000,0.00000000000000000000000000000015129040000000
2026-04-20 16:00,fill-000004,ord-000235,buy,1776701438786,75466.00000000,0.0004200000000000000000000000020,75466.01500000,0.006339144000000000000000000030
2026-04-20 16:00,fill-000005,ord-000241,buy,1776701453762,75457.99000000,0.00021000,75459.99500000,0.00316923558000000000
2026-04-20 16:00,fill-000006,ord-000265,buy,1776701546513,75459.99000000,0.00021000,75461.99500000,0.00316931958000000000
2026-04-20 16:00,fill-000008,ord-000403,buy,1776701952387,75425.99000000,0.001,75425.99500000,0.015085198000000
2026-04-20 17:00,fill-000013,ord-001086,sell,1776707598324,75867.00000000,0.0004699999642054041678956057605,75864.99500000,0.007131497456874279601147184446
