block_start,session_start,fill_id,order_id,side,fill_timestamp_ms,fill_price,quantity,is_maker,horizon,horizon_ms,book_timestamp_ms,future_timestamp_ms,mid_at_fill,future_mid,microprice_deviation_bps,side_aligned_skew_bps,fill_edge_bps,side_normalized_mid_move,side_normalized_mid_move_bps
2026-04-16 17:00,2026-04-16 20:00,fill-000018,ord-000979,buy,1776372472918,75132.70000000,0.00030000,True,30s,30000,1776372472914,1776372503014,75134.70500000,75148.39500000,-0.0006566705897475418886425387576,-0.0006566705897475418886425387576,0.2668540456770276798185339252,13.69000000,1.822060790682548098112583260
2026-04-16 17:00,2026-04-16 20:00,fill-000018,ord-000979,buy,1776372472918,75132.70000000,0.00030000,True,1m,60000,1776372472914,1776372533014,75134.70500000,75195.89500000,-0.0006566705897475418886425387576,-0.0006566705897475418886425387576,0.2668540456770276798185339252,61.19000000,8.144039428916370936706279741
2026-04-16 17:00,2026-04-16 20:00,fill-000018,ord-000979,buy,1776372472918,75132.70000000,0.00030000,True,5m,300000,1776372472914,1776372773014,75134.70500000,75159.07500000,-0.0006566705897475418886425387576,-0.0006566705897475418886425387576,0.2668540456770276798185339252,24.37000000,3.243507777131752896347965963
2026-04-16 17:00,2026-04-16 20:00,fill-000019,ord-001048,sell,1776372656783,75202.00000000,0.00007000,True,1s,1000,1776372656714,1776372657814,75199.99500000,75210.41500000,0.0006628626259529259462929485567,-0.0006628626259529259462929485567,0.2666223581530823240081332452,-10.42000000,-1.385638390002552526765460556
2026-04-16 17:00,2026-04-16 20:00,fill-000019,ord-001048,sell,1776372656783,75202.00000000,0.00007000,True,5s,5000,1776372656714,1776372661814,75199.99500000,75221.77500000,0.0006628626259529259462929485567,-0.0006628626259529259462929485567,0.2666223581530823240081332452,-21.78000000,-2.896276788316275818901317746
2026-04-16 17:00,2026-04-16 20:00,fill-000019,ord-001048,sell,1776372656783,75202.00000000,0.00007000,True,30s,30000,1776372656714,1776372686814,75199.99500000,75222.54500000,0.0006628626259529259462929485567,-0.0006628626259529259462929485567,0.2666223581530823240081332452,-22.55000000,-2.998670412145639105428132010
2026-04-16 17:00,2026-04-16 20:00,fill-000019,ord-001048,sell,1776372656783,75202.00000000,0.00007000,True,1m,60000,1776372656714,1776372716814,75199.99500000,75185.52500000,0.0006628626259529259462929485567,-0.0006628626259529259462929485567,0.2666223581530823240081332452,14.47000000,1.924202255598554228627275840
2026-04-16 17:00,2026-04-16 20:00,fill-000019,ord-001048,sell,1776372656783,75202.00000000,0.00007000,True,5m,300000,1776372656714,1776372956814,75199.99500000,75178.76500000,0.0006628626259529259462929485567,-0.0006628626259529259462929485567,0.2666223581530823240081332452,21.23000000,2.823138485581016328525021843
2026-04-16 17:00,2026-04-16 20:00,fill-000020,ord-001048,sell,1776372656783,75202.00000000,0.00013000,True,1s,1000,1776372656714,1776372657814,75199.99500000,75210.41500000,0.0006628626259529259462929485567,-0.0006628626259529259462929485567,0.2666223581530823240081332452,-10.42000000,-1.385638390002552526765460556
2026-04-16 17:00,2026-04-16 20:00,fill-000020,ord-001048,sell,1776372656783,75202.00000000,0.00013000,True,5s,5000,1776372656714,1776372661814,75199.99500000,75221.77500000,0.0006628626259529259462929485567,-0.0006628626259529259462929485567,0.2666223581530823240081332452,-21.78000000,-2.896276788316275818901317746
