session,fill_id,order_id,side,open_time_ms,open_price,quantity,open_mid,fee_remaining
2026-05-07 16:00,fill-000018,ord-000286,sell,1778170386500,79800.00000000,0.0005232992849846782431052093972,79799.99500000,0.008351856588355464759959141980
2026-05-07 16:00,fill-000024,ord-000470,sell,1778170895319,79802.01000000,0.00007000732776024764838714503041,79800.00500000,0.001117345093999312087813486318
2026-05-07 16:00,fill-000028,ord-000686,sell,1778171581105,79982.00000000,0.00028000,79979.99500000,0.00447899200000000000
2026-05-07 16:00,fill-000029,ord-000750,sell,1778171769982,79832.00000000,0.001,79831.99500000,0.015966400000000
2026-05-07 16:00,fill-000030,ord-000770,sell,1778171836174,79802.01000000,0.00007000,79800.00500000,0.00111722814000000000
2026-05-07 16:00,fill-000035,ord-001132,sell,1778173109615,79781.94000000,0.00007000,79779.99500000,0.00111694716000000000
2026-05-07 17:00,fill-000033,ord-000932,sell,1778176315181,79894.22000000,0.0001123060485398520820465387207,79893.70500000,0.001794520829874724202096842958
2026-05-07 17:00,fill-000034,ord-000990,sell,1778176528803,79982.00000000,0.00042000,79981.54500000,0.00671848800000000000
2026-05-07 17:00,fill-000035,ord-001004,sell,1778176595712,80032.39000000,0.00035000,80030.38500000,0.00560226730000000000
2026-05-07 18:00,fill-000005,ord-000352,sell,1778178002405,80172.01000000,0.0004901054443727135786528943480,80170.00500000,0.007858547717460727350979126439
2026-05-07 18:00,fill-000006,ord-000432,sell,1778178392421,80183.20000000,0.00042000,80181.20500000,0.00673538880000000000
2026-05-07 18:00,fill-000010,ord-000728,sell,1778179529715,80082.01000000,0.0002799999999999999999999999997,80081.61500000,0.004484592559999999999999999998
2026-05-07 19:00,fill-000023,ord-000850,sell,1778183999689,80142.00000000,0.0000264196781050713634983297907,80139.99500000,0.0004234651685393258426966292173
2026-05-07 20:00,fill-000006,ord-000111,buy,1778184317975,80252.00000000,0.00053000000000000000000000000,80254.00500000,0.008506712000000000000000000000
2026-05-07 20:00,fill-000007,ord-000113,buy,1778184319838,80250.00000000,0.0003762812096336333136822317992,80250.00500000,0.006039313414619814684599820378
2026-05-07 20:00,fill-000008,ord-000113,buy,1778184319916,80250.00000000,0.0006237187903663666863177682008,80250.00500000,0.01001068658538018531540017962
2026-05-07 20:00,fill-000009,ord-000121,buy,1778184359585,80238.00000000,0.00008000,80240.00500000,0.00128380800000000000
2026-05-07 20:00,fill-000010,ord-000129,buy,1778184421386,80218.00000000,0.001,80220.00500000,0.016043600000000
2026-05-07 20:00,fill-000011,ord-000343,buy,1778185925820,80130.01000000,0.00021000,80130.75500000,0.00336546042000000000
2026-05-07 20:00,fill-000012,ord-000409,buy,1778186239840,80075.89000000,0.00063000,80077.72500000,0.01008956214000000000
2026-05-07 20:00,fill-000013,ord-000443,buy,1778186333633,79997.50000000,0.001,79997.50500000,0.015999500000000
2026-05-07 20:00,fill-000014,ord-000509,buy,1778186554640,79930.08000000,0.00021000,79932.08500000,0.00335706336000000000
