source,block_start,window,session,row_id,fill_id,order_id,side,fill_timestamp_ms,primary_timestamp_ms,quantity,horizon,side_aligned_skew_bps,fill_edge_bps,side_normalized_mid_move_bps,primary_nearest_boundary,primary_nearest_boundary_hhmm_utc,primary_boundary_signed_delta_ms,primary_boundary_abs_delta_ms,primary_within_30m_boundary,pooled_tail_rank,is_pooled_tail_1pct,is_pooled_tail_5pct,is_pooled_tail_10pct,window_tail_rank,is_window_tail_1pct,is_window_tail_5pct,is_window_tail_10pct
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 13:00,2026-04-13 12:00:2026-04-13 13:00:fill-000001:67,fill-000001,ord-000009,buy,1776085223050,1776085223050,0.001,30s,-0.0006419374695292186833560892719,0.0007031033081643442109743036131,-0.3473330342331860402213059849,US cash open,13:30,-1776950,1776950,True,566,False,False,False,91,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 13:00,2026-04-13 12:00:2026-04-13 13:00:fill-000002:72,fill-000002,ord-000062,sell,1776085366493,1776085366493,0.001,30s,-0.0005544300721547786706227100771,0.2817447857366034745666312015,4.339291263614122341455147881,US cash open,13:30,-1633507,1633507,True,811,False,False,False,136,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 13:00,2026-04-13 12:00:2026-04-13 13:00:fill-000003:77,fill-000003,ord-000160,sell,1776085709348,1776085709348,0.000080000,30s,-0.0006588672384361279499416470838,0.2821088601106584315267977739,-0.6978852599246213567944722985,US cash open,13:30,-1290652,1290652,True,541,False,False,False,87,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 13:00,2026-04-13 12:00:2026-04-13 13:00:fill-000004:82,fill-000004,ord-000198,sell,1776085834082,1776085834082,0.00086000,30s,-0.0006776130661465816529196189542,0.2819654808154835472438788353,-1.025201174635847909929115566,US cash open,13:30,-1165918,1165918,True,516,False,False,False,84,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 13:00,2026-04-13 12:00:2026-04-13 13:00:fill-000005:87,fill-000005,ord-000258,sell,1776086050139,1776086050139,0.0009943100278973205596764775848,30s,-0.0006148911036647246414532214221,0.0007024248196471593694444781999,-2.528729350729773730000121519,US cash open,13:30,-949861,949861,True,408,False,False,False,68,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 13:00,2026-04-13 12:00:2026-04-13 13:00:fill-000006:92,fill-000006,ord-000262,sell,1776086063489,1776086063489,0.001,30s,-0.0006109944129674921901323427452,0.2816565252757933635682131015,-1.966678979481848922670814674,US cash open,13:30,-936511,936511,True,443,False,False,False,74,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 13:00,2026-04-13 12:00:2026-04-13 13:00:fill-000007:97,fill-000007,ord-000264,sell,1776086074724,1776086074724,0.00016000,30s,0.00004365005122771050567862467112,0.2816259043018321766655450792,0.004213853929703224588511896447,US cash open,13:30,-925276,925276,True,590,False,False,False,95,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 13:00,2026-04-13 12:00:2026-04-13 13:00:fill-000008:102,fill-000008,ord-000306,sell,1776086203259,1776086203259,0.001,30s,-0.0007017932184934562574124010998,0.0007026222353659421718011137827,1.996852392910007652258765370,US cash open,13:30,-796741,796741,True,718,False,False,False,116,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 13:00,2026-04-13 12:00:2026-04-13 13:00:fill-000009:107,fill-000009,ord-000349,buy,1776086324008,1776086324008,0.00008000000000000000000000000,30s,-0.0006628947958765241134049808536,0.2818075515850128700314113520,-1.281837840626093453708963357,US cash open,13:30,-675992,675992,True,499,False,False,False,82,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 13:00,2026-04-13 12:00:2026-04-13 13:00:fill-000010:112,fill-000010,ord-000441,buy,1776086605047,1776086605047,0.001,30s,0.0001980222354652996902401565623,0.2815615586601910784867940959,3.235500404753517430591389511,US cash open,13:30,-394953,394953,True,785,False,False,False,131,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 13:00,2026-04-13 12:00:2026-04-13 13:00:fill-000011:117,fill-000011,ord-000598,sell,1776087071613,1776087071613,0.00088000,30s,-0.0004784626277964630578571698141,0.1243936424869086233116637734,2.735254556830781705813533368,US cash open,13:30,71613,71613,True,758,False,False,False,124,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 13:00,2026-04-13 12:00:2026-04-13 13:00:fill-000012:122,fill-000012,ord-000598,sell,1776087071665,1776087071665,0.00012000,30s,-0.02600081162307648694702420756,-0.02459724644367740078788494251,2.884202840138630080956565831,US cash open,13:30,71665,71665,True,766,False,False,False,127,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 13:00,2026-04-13 12:00:2026-04-13 13:00:fill-000013:127,fill-000013,ord-000701,buy,1776087301306,1776087301306,0.001,30s,-0.0006815070697579699930557367682,0.0007033589822564332905151830235,-0.1280113347706708588737633103,US cash open,13:30,301306,301306,True,581,False,False,False,94,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 13:00,2026-04-13 12:00:2026-04-13 13:00:fill-000014:132,fill-000014,ord-000750,sell,1776087414714,1776087414714,0.00048000,30s,-0.0007029725728091256932835205747,0.0007039279673326740343991295508,0.7799521878046028301142355423,US cash open,13:30,414714,414714,True,645,False,False,False,102,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 13:00,2026-04-13 12:00:2026-04-13 13:00:fill-000015:137,fill-000015,ord-000769,buy,1776087458283,1776087458283,0.001,30s,-0.0007007944561052476156185693690,0.1147486269411613391742027065,-4.933486979163550091612347037,US cash open,13:30,458283,458283,True,245,False,False,False,40,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 13:00,2026-04-13 12:00:2026-04-13 13:00:fill-000016:142,fill-000016,ord-000890,sell,1776087707131,1776087707131,0.00016000,30s,-0.0001385438806391347239320706497,0.2821956567343882290209872640,0.5615763941996055031390220365,US cash open,13:30,707131,707131,True,632,False,False,False,99,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 13:00,2026-04-13 12:00:2026-04-13 13:00:fill-000017:147,fill-000017,ord-001071,buy,1776088153241,1776088153241,0.0002400000000000000000000000033,30s,-0.0001860399030814441154004381020,0.2809873123367374373971129219,12.37885750558803882557954334,US cash open,13:30,1153241,1153241,True,912,False,False,False,155,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 13:00,2026-04-13 12:00:2026-04-13 13:00:fill-000018:152,fill-000018,ord-001135,buy,1776088291247,1776088291247,0.000070000,30s,-0.0005085661254374486279027956711,0.2806315455470946971905143178,-3.664306165796977143365418873,US cash open,13:30,1291247,1291247,True,322,False,False,False,50,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 13:00,2026-04-13 12:00:2026-04-13 13:00:fill-000019:157,fill-000019,ord-001177,buy,1776088384374,1776088384374,0.001,30s,-0.0006815441217665156838308036785,0.0007000921951411781417494869899,-12.48544420814777097996035098,US cash open,13:30,1384374,1384374,True,42,False,True,True,5,False,True,True
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 13:00,2026-04-13 12:00:2026-04-13 13:00:fill-000020:162,fill-000020,ord-001192,sell,1776088417183,1776088417183,0.00040000,30s,-0.0003992356503190334475209201963,0.2810879210071443296750546527,-8.588252389475142960545560111,US cash open,13:30,1417183,1417183,True,115,False,False,False,13,False,False,True
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 13:00,2026-04-13 12:00:2026-04-13 13:00:fill-000021:167,fill-000021,ord-001279,buy,1776088622397,1776088622397,0.001,30s,-0.0005572965678724753679261852178,0.01885524236842794416753232016,-1.712335343977234040695898112,US cash open,13:30,1622397,1622397,True,457,False,False,False,75,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 13:00,2026-04-13 12:00:2026-04-13 13:00:fill-000022:171,fill-000022,ord-001306,sell,1776088666026,1776088666026,0.00032000,30s,-0.0005650222087306249776280687477,0.5037448644748152370734421585,-5.588004751830197317771692627,US cash open,13:30,1666026,1666026,True,223,False,False,False,38,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 13:00,2026-04-13 12:00:2026-04-13 13:00:fill-000023:175,fill-000023,ord-001321,buy,1776088699462,1776088699462,0.00007002610270615810782015768221,30s,-0.0006602694829989206169631272463,0.2744261821850482979606363922,0.2122787770591722203054286596,US cash open,13:30,1699462,1699462,True,611,False,False,False,97,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000001:179,fill-000001,ord-000018,sell,1776088842597,1776088842597,0.001,30s,-0.0006145052436379950409076056434,0.7766008286393639492684985375,-7.390616331489796002382692282,US cash open,13:30,1842597,1842597,False,153,False,False,False,20,False,False,False
