source,run_dir,window,session,row_id,open_fill_id,close_fill_id,open_side,close_side,open_time_ms,close_time_ms,primary_timestamp_ms,hold_time_ms,quantity,net_pnl,realized_pnl,total_fees,inventory_pnl,net_pnl_per_btc,primary_nearest_boundary,primary_nearest_boundary_hhmm_utc,primary_boundary_signed_delta_ms,primary_boundary_abs_delta_ms,primary_within_30m_boundary,open_nearest_boundary,open_nearest_boundary_hhmm_utc,open_boundary_signed_delta_ms,open_boundary_abs_delta_ms,open_within_30m_boundary,close_nearest_boundary,close_nearest_boundary_hhmm_utc,close_boundary_signed_delta_ms,close_boundary_abs_delta_ms,close_within_30m_boundary,pooled_tail_rank,is_pooled_tail_1pct,is_pooled_tail_5pct,is_pooled_tail_10pct,window_tail_rank,is_window_tail_1pct,is_window_tail_5pct,is_window_tail_10pct
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 19:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 19:00:fill-000004:fill-000024:54,fill-000004,fill-000024,buy,sell,1776366195895,1776368458020,1776368458020,2262125,0.000125373134328358208955223881,0.02055723223880597014925373140,0.02432238805970149253731343291,0.003765155820895522388059701505,0.02388232835820895522388059709,163.9683999999999999999999999,US cash close,20:00,-1141980,1141980,True,US cash close,20:00,-3404105,3404105,False,US cash close,20:00,-1141980,1141980,True,570,False,False,False,95,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 19:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 19:00:fill-000004:fill-000025:55,fill-000004,fill-000025,buy,sell,1776366195895,1776368480727,1776368480727,2284832,0.0003621641548990050650658848856,0.08798872305951601797092590426,0.09887081428742838276298657377,0.01088209122791236479206066951,0.09788210614455409893535670804,242.9526000000000000000000000,US cash close,20:00,-1119273,1119273,True,US cash close,20:00,-3404105,3404105,False,US cash close,20:00,-1119273,1119273,True,614,False,False,False,101,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 19:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 19:00:fill-000005:fill-000025:56,fill-000005,fill-000025,buy,sell,1776366345456,1776368480727,1776368480727,2135271,0.00058000,0.16064225316000000000,0.1780658000000000,0.01742354684000000000,0.1773466000000000,276.969402000000,US cash close,20:00,-1119273,1119273,True,US cash close,20:00,-3254544,3254544,False,US cash close,20:00,-1119273,1119273,True,630,False,False,False,103,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 19:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 19:00:fill-000006:fill-000025:57,fill-000006,fill-000025,buy,sell,1776366417311,1776368480727,1776368480727,2063416,0.0000578358451009949349341151144,0.02076051181556033726124349845,0.02249698702738500979067209720,0.001736475211824672529428598754,0.02239346086465422885714003114,358.9557960000000000000000001,US cash close,20:00,-1119273,1119273,True,US cash close,20:00,-3182689,3182689,False,US cash close,20:00,-1119273,1119273,True,666,False,False,False,105,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 19:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 19:00:fill-000006:fill-000026:58,fill-000006,fill-000026,buy,sell,1776366417311,1776368552159,1776368552159,2134848,0.0003021641548990050650658848856,0.1242213048875078605117542898,0.1332966952921470944031644584,0.009075390404639233891410168555,0.1331244617238546615160769040,411.1053639999999999999999997,US cash close,20:00,-1047841,1047841,True,US cash close,20:00,-3182689,3182689,False,US cash close,20:00,-1047841,1047841,True,680,False,False,False,109,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 19:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 19:00:fill-000008:fill-000026:59,fill-000008,fill-000026,buy,sell,1776366552130,1776368552159,1776368552159,2000029,0.0006978358451009949349341151144,0.2855020677961975095230819282,0.3064615897345529356256659936,0.02095952193835542610258406536,0.3064546113761019256763166524,409.1249679999999999999999999,US cash close,20:00,-1047841,1047841,True,US cash close,20:00,-3047870,3047870,False,US cash close,20:00,-1047841,1047841,True,679,False,False,False,108,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 19:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 19:00:fill-000008:fill-000029:60,fill-000008,fill-000029,buy,sell,1776366552130,1776369131072,1776369131072,2578942,0.0003021641548990050650658848856,0.1062881886315392008255642931,0.1153602310573421537408535316,0.009072042425802952915289238548,0.1147528811059951535600711030,351.7564440000000000000000001,US cash close,20:00,-468928,468928,True,US cash close,20:00,-3047870,3047870,False,US cash close,20:00,-468928,468928,True,662,False,False,False,104,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 19:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 19:00:fill-000009:fill-000029:61,fill-000009,fill-000029,buy,sell,1776366592202,1776369131072,1776369131072,2538870,0.0003278358451009949349341151144,0.1185842691546701499082898822,0.1284264139598637558110902549,0.009842144805193605902800372690,0.1277641855527597460425233424,361.7184359999999999999999999,US cash close,20:00,-468928,468928,True,US cash close,20:00,-3007798,3007798,False,US cash close,20:00,-468928,468928,True,667,False,False,False,106,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 19:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 19:00:fill-000009:fill-000031:62,fill-000009,fill-000031,buy,sell,1776366592202,1776369426462,1776369426462,2834260,0.0000421641548990050650658848856,0.02116262751370835261720378875,0.02242964384007473441244812374,0.001267016326366381795244334986,0.02234447224717874418101503627,501.9103919999999999999999998,US cash close,20:00,-173538,173538,True,US cash close,20:00,-3007798,3007798,False,US cash close,20:00,-173538,173538,True,687,False,False,False,111,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 19:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 19:00:fill-000010:fill-000031:63,fill-000010,fill-000031,buy,sell,1776366592415,1776369426462,1776369426462,2834047,0.00014000,0.07110902316000000000,0.0753158000000000,0.00420677684000000000,0.0747544000000000,507.921594000000,US cash close,20:00,-173538,173538,True,US cash close,20:00,-3007585,3007585,False,US cash close,20:00,-173538,173538,True,689,False,False,False,112,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 19:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 19:00:fill-000011:fill-000031:64,fill-000011,fill-000031,buy,sell,1776366939233,1776369426462,1776369426462,2487229,0.00014000,0.06757611672000000000,0.0717836000000000,0.00420748328000000000,0.0712222000000000,482.686548000000,US cash close,20:00,-173538,173538,True,US cash close,20:00,-2660767,2660767,False,US cash close,20:00,-173538,173538,True,686,False,False,False,110,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 19:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 19:00:fill-000016:fill-000031:65,fill-000016,fill-000031,buy,sell,1776367508769,1776369426462,1776369426462,1917693,0.0006778358451009949349341151144,0.2466799186895203595070409880,0.2670673229697920043640413551,0.02038740428027164485700036711,0.2648372430394097310281081164,363.9228000000000000000000001,US cash close,20:00,-173538,173538,True,US cash close,20:00,-2091231,2091231,False,US cash close,20:00,-173538,173538,True,668,False,False,False,107,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 20:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 20:00:fill-000001:fill-000002:66,fill-000001,fill-000002,buy,sell,1776369681848,1776369687718,1776369687718,5870,0.00015000,-0.00803890320000000000,-0.0035130000000000,0.00452590320000000000,-0.0036810000000000,-53.592688000000,US cash close,20:00,87718,87718,True,US cash close,20:00,81848,81848,True,US cash close,20:00,87718,87718,True,296,False,False,False,36,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 20:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 20:00:fill-000002:fill-000005:67,fill-000002,fill-000005,sell,buy,1776369687718,1776370700393,1776370700393,1012675,0.0000400000000000000000000000000,0.002234367920000000000000000000,0.003440400000000000000000000000,0.001206032080000000000000000000,0.003396000000000000000000000000,55.859198,US cash close,20:00,1100393,1100393,True,US cash close,20:00,87718,87718,True,US cash close,20:00,1100393,1100393,True,473,False,False,False,76,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 20:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 20:00:fill-000003:fill-000005:68,fill-000003,fill-000005,sell,buy,1776370274828,1776370700393,1776370700393,425565,0.0009600000000000000000000000000,-0.06156172800000000000000000000,-0.03264000000000000000000000000,0.02892172800000000000000000000,-0.03456960000000000000000000000,-64.1268,US cash close,20:00,1100393,1100393,True,US cash close,20:00,674828,674828,True,US cash close,20:00,1100393,1100393,True,279,False,False,False,32,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 20:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 20:00:fill-000003:fill-000006:69,fill-000003,fill-000006,sell,buy,1776370274828,1776370784123,1776370784123,509295,0.0000400000000000000000000000000,0.000875616000000000000000000000,0.002080000000000000000000000000,0.001204384000000000000000000000,0.001919600000000000000000000000,21.8904,US cash close,20:00,1184123,1184123,True,US cash close,20:00,674828,674828,True,US cash close,20:00,1184123,1184123,True,436,False,False,False,69,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 20:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 20:00:fill-000004:fill-000006:70,fill-000004,fill-000006,sell,buy,1776370291442,1776370784123,1776370784123,492681,0.0009600000000000000000000000000,0.09971904000000000000000000000,0.1286400000000000000000000000,0.02892096000000000000000000000,0.1267104000000000000000000000,103.874,US cash close,20:00,1184123,1184123,True,US cash close,20:00,691442,691442,True,US cash close,20:00,1184123,1184123,True,528,False,False,False,91,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 20:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 20:00:fill-000004:fill-000012:71,fill-000004,fill-000012,sell,buy,1776370291442,1776371468566,1776371468566,1177124,0.0000400000000000000000000000000,0.00983649608000000000000000000,0.01104040000000000000000000000,0.00120390392000000000000000,0.01091080000000000000000000000,245.912402,US cash close,20:00,1868566,1868566,False,US cash close,20:00,691442,691442,True,US cash close,20:00,1868566,1868566,False,615,False,False,False,102,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 20:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 20:00:fill-000007:fill-000012:72,fill-000007,fill-000012,sell,buy,1776370906169,1776371468566,1776371468566,562397,0.00028000,-0.00169041544000000000,0.0067228000000000,0.00841321544000000000,0.0052556000000000,-6.037198000000,US cash close,20:00,1868566,1868566,False,US cash close,20:00,1306169,1306169,True,US cash close,20:00,1868566,1868566,False,391,False,False,False,58,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 20:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 20:00:fill-000008:fill-000012:73,fill-000008,fill-000012,sell,buy,1776371237338,1776371468566,1776371468566,231228,0.00014000,0.00178626588000000000,0.0059934000000000,0.00420713412000000000,0.0052598000000000,12.759042000000,US cash close,20:00,1868566,1868566,False,US cash close,20:00,1637338,1637338,True,US cash close,20:00,1868566,1868566,False,420,False,False,False,64,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 20:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 20:00:fill-000009:fill-000012:74,fill-000009,fill-000012,sell,buy,1776371255900,1776371468566,1776371468566,212666,0.0001000000000000000000000000000,0.002701619000000000000000000000,0.005707000000000000000000000000,0.003005381000000000000000000000,0.004839000000000000000000000000,27.01619,US cash close,20:00,1868566,1868566,False,US cash close,20:00,1655900,1655900,True,US cash close,20:00,1868566,1868566,False,443,False,False,False,71,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 20:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 20:00:fill-000009:fill-000014:75,fill-000009,fill-000014,sell,buy,1776371255900,1776371560525,1776371560525,304625,0.00007000,0.00403356170000000000,0.0061369000000000,0.00210333830000000000,0.0057127000000000,57.622310000000,US cash close,20:00,1960525,1960525,False,US cash close,20:00,1655900,1655900,True,US cash close,20:00,1960525,1960525,False,476,False,False,False,77,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 20:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 20:00:fill-000009:fill-000015:76,fill-000009,fill-000015,sell,buy,1776371255900,1776371983170,1776371983170,727270,0.0008300000000000000000000000000,0.07056476404000000000000000000,0.09549980000000000000000000000,0.02493503596000000000000000000,0.08931630000000000000000000000,85.017788,US cash close,20:00,2383170,2383170,False,US cash close,20:00,1655900,1655900,True,US cash close,20:00,2383170,2383170,False,511,False,False,False,87,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 20:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 20:00:fill-000010:fill-000015:77,fill-000010,fill-000015,sell,buy,1776371367765,1776371983170,1776371983170,615405,0.0001700000000000000000000000000,0.01204460574000000000000000000,0.01715130000000000000000000000,0.005106694260000000000000000000,0.01646960000000000000000000000,70.850622,US cash close,20:00,2383170,2383170,False,US cash close,20:00,1767765,1767765,True,US cash close,20:00,2383170,2383170,False,499,False,False,False,82,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 20:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 20:00:fill-000010:fill-000018:78,fill-000010,fill-000018,sell,buy,1776371367765,1776372472918,1776372472918,1105153,0.0001100000000000000000000000012,-0.001525294980000000000000000017,0.001780900000000000000000000019,0.003306194980000000000000000036,0.001339800000000000000000000015,-13.86631800000000000000000000,US cash close,20:00,2872918,2872918,False,US cash close,20:00,1767765,1767765,True,US cash close,20:00,2872918,2872918,False,378,False,False,False,54,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 20:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 20:00:fill-000011:fill-000018:79,fill-000011,fill-000018,sell,buy,1776371387115,1776372472918,1776372472918,1085803,0.00006991891444646698659606155883,0.000886458007188482541783882178,0.002988334403441999007115671024,0.002101876396253516465331788846,0.002707959556511666390865464172,12.67837200000000000000000000,US cash close,20:00,2872918,2872918,False,US cash close,20:00,1787115,1787115,True,US cash close,20:00,2872918,2872918,False,419,False,False,False,63,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 20:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 20:00:fill-000013:fill-000018:80,fill-000013,fill-000018,sell,buy,1776371476551,1776372472918,1776372472918,996367,0.0001200810855535330134039384400,-0.007533472067234817143802746906,-0.003925450686744994208174747604,0.003608021380489822935627999302,-0.004301304484527552540129074921,-62.73654200000000000000000000,US cash close,20:00,2872918,2872918,False,US cash close,20:00,1876551,1876551,False,US cash close,20:00,2872918,2872918,False,284,False,False,False,34,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 20:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 20:00:fill-000013:fill-000022:81,fill-000013,fill-000022,sell,buy,1776371476551,1776372823220,1776372823220,1346669,0.00016000,-0.02050874048000000000000000000,-0.0156992000000000,0.004809540480000000000000000000,-0.0162000000000000,-128.179628000000000000000,US cash close,20:00,3223220,3223220,False,US cash close,20:00,1876551,1876551,False,US cash close,20:00,3223220,3223220,False,187,False,False,False,19,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 20:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 20:00:fill-000013:fill-000023:82,fill-000013,fill-000023,sell,buy,1776371476551,1776372857069,1776372857069,1380518,0.0000700823840044319574050690665,-0.008553442976091281319020746266,-0.006446878504567695761692303427,0.002106564471523585557328442839,-0.006666236366501567788370169605,-122.0484020000000000000000000,US cash close,20:00,3257069,3257069,False,US cash close,20:00,1876551,1876551,False,US cash close,20:00,3257069,3257069,False,196,False,False,False,21,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 20:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 20:00:fill-000016:fill-000023:83,fill-000016,fill-000023,sell,buy,1776372031715,1776372857069,1776372857069,825354,0.000700000000000000000000000000,-0.1533203014000000000000000000,-0.1322930000000000000000000000,0.02102730140000000000000000000,-0.1337000000000000000000000000,-219.029002,US cash close,20:00,3257069,3257069,False,US cash close,20:00,2431715,2431715,False,US cash close,20:00,3257069,3257069,False,112,False,False,False,4,False,True,True
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 20:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 20:00:fill-000017:fill-000023:84,fill-000017,fill-000023,sell,buy,1776372282565,1776372857069,1776372857069,574504,0.00014000,-0.02008357680000000000,-0.0158760000000000,0.00420757680000000000,-0.0164374000000000,-143.454120000000,US cash close,20:00,3257069,3257069,False,US cash close,20:00,2682565,2682565,False,US cash close,20:00,3257069,3257069,False,171,False,False,False,16,False,False,False
matched_lot,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000,2026-04-16 17:00,2026-04-16 20:00,btcusdt_microprice_20260416_17_5h_5sessions_hs2.00_rq5000:2026-04-16 20:00:fill-000019:fill-000023:85,fill-000019,fill-000023,sell,buy,1776372656783,1776372857069,1776372857069,200286,0.00007000,-0.00140551600000000000,0.0007000000000000,0.00210551600000000000,0.0004193000000000,-20.078800000000,US cash close,20:00,3257069,3257069,False,US cash close,20:00,3056783,3056783,False,US cash close,20:00,3257069,3257069,False,369,False,False,False,51,False,False,False
