session,fill_id,order_id,side,price,quantity,placed_time_ms,fill_time_ms,time_from_place_to_fill_ms,mid_at_placed,mid_at_fill,quoted_distance,quoted_distance_bps,fill_edge,fill_edge_bps,pre_fill_mid_move,pre_fill_mid_move_bps,book_spread_at_fill,book_spread_bps_at_fill,volatility_bps_at_fill,quote_position_at_fill
2026-04-15 12:00,fill-000001,ord-000011,buy,74168.76000000,0.00008000,1776254429714,1776254441866,12152,74170.76500000,74170.76500000,2.00500000,0.2703221410753954068021274959,2.00500000,0.2703221410753954068021274959,0.00000000,0,0.01000000,0.001348240105114191555122830404,1.803285,behind_best
2026-04-15 12:00,fill-000002,ord-000109,buy,74134.00000000,0.00080000,1776254702214,1776254705818,3604,74136.00500000,74134.00500000,2.00500000,0.2704488864756065558158953939,0.00500000,0.0006744543209287020173805529595,-2.00000000,-0.2697744503497322252527634852,0.01000000,0.001348908641857404034761105919,1.290713,at_best
2026-04-15 12:00,fill-000003,ord-000109,buy,74134.00000000,0.00020000,1776254702214,1776254705819,3605,74136.00500000,74134.00500000,2.00500000,0.2704488864756065558158953939,0.00500000,0.0006744543209287020173805529595,-2.00000000,-0.2697744503497322252527634852,0.01000000,0.001348908641857404034761105919,1.290713,at_best
2026-04-15 12:00,fill-000004,ord-000123,buy,74086.22000000,0.00021000,1776254741114,1776254742656,1542,74088.22500000,74088.22500000,2.00500000,0.2706233008011731958755929164,2.00500000,0.2706233008011731958755929164,0.00000000,0,0.01000000,0.001349742148634280278681261429,3.011465,behind_best
2026-04-15 12:00,fill-000005,ord-000123,buy,74086.22000000,0.00072000,1776254741114,1776254742658,1544,74088.22500000,74088.22500000,2.00500000,0.2706233008011731958755929164,2.00500000,0.2706233008011731958755929164,0.00000000,0,0.01000000,0.001349742148634280278681261429,3.011465,behind_best
2026-04-15 12:00,fill-000006,ord-000123,buy,74086.22000000,0.00007000,1776254741114,1776254742659,1545,74088.22500000,74088.22500000,2.00500000,0.2706233008011731958755929164,2.00500000,0.2706233008011731958755929164,0.00000000,0,0.01000000,0.001349742148634280278681261429,3.011465,behind_best
2026-04-15 12:00,fill-000007,ord-000125,buy,74082.00000000,0.00003000,1776254742714,1776254742948,234,74084.00500000,74083.02500000,2.00500000,0.2706387161439233745529821181,1.02500000,0.1383582811312038081598314864,-0.98000000,-0.1322822652474039436717817834,0.01000000,0.001349836889084915201559331574,3.017805,behind_best
2026-04-15 12:00,fill-000008,ord-000125,buy,74082.00000000,0.00097000,1776254742714,1776254743013,299,74084.00500000,74083.02500000,2.00500000,0.2706387161439233745529821181,1.02500000,0.1383582811312038081598314864,-0.98000000,-0.1322822652474039436717817834,0.01000000,0.001349836889084915201559331574,3.017805,behind_best
2026-04-15 12:00,fill-000009,ord-000142,sell,74058.72000000,0.00007000,1776254791414,1776254793766,2352,74056.71500000,74056.83500000,2.00500000,0.2707384468781797842369864772,1.88500000,0.2545342371166685694845047051,-0.12000000,-0.01620379731939230628849794377,0.01000000,0.001350314255260841217424428144,2.118618,behind_best
2026-04-15 12:00,fill-000010,ord-000193,buy,74132.00000000,0.00058000,1776254945014,1776254948990,3976,74134.00500000,74132.01500000,2.00500000,0.2704561826924095089696017367,0.01500000,0.002023417277946646937898558403,-1.99000000,-0.2684328197296234029174600779,0.01000000,0.001348944851964431291932372269,1.501921,behind_best
