session,fill_id,order_id,side,price,quantity,placed_time_ms,fill_time_ms,time_from_place_to_fill_ms,mid_at_placed,mid_at_fill,quoted_distance,quoted_distance_bps,fill_edge,fill_edge_bps,pre_fill_mid_move,pre_fill_mid_move_bps,book_spread_at_fill,book_spread_bps_at_fill,volatility_bps_at_fill,quote_position_at_fill
2026-04-18 19:00,fill-000001,ord-000356,sell,75612.01000000,0.00028000,1776540826714,1776540829873,3159,75610.00500000,75610.00500000,2.00500000,0.2651765464107560897529367972,2.00500000,0.2651765464107560897529367972,-0.00000000,-0,0.01000000,0.001322576291325466781810158589,0.616209,behind_best
2026-04-18 19:00,fill-000002,ord-000422,sell,75586.00000000,0.00020000,1776541331514,1776541333014,1500,75583.99500000,75585.22500000,2.00500000,0.2652677990889473360067829175,0.77500000,0.1025332662567320531228160001,-1.23000000,-0.1627328642790050988969291713,0.01000000,0.001323009887183639395133109679,0.716247,behind_best
2026-04-18 19:00,fill-000003,ord-000422,sell,75586.00000000,0.00060000,1776541331514,1776541333016,1502,75583.99500000,75585.22500000,2.00500000,0.2652677990889473360067829175,0.77500000,0.1025332662567320531228160001,-1.23000000,-0.1627328642790050988969291713,0.01000000,0.001323009887183639395133109679,0.714725,behind_best
2026-04-18 19:00,fill-000004,ord-000489,buy,75598.00000000,0.00023000,1776542066914,1776542074807,7893,75600.00500000,75600.00500000,2.00500000,0.2652116226711889767732158219,2.00500000,0.2652116226711889767732158219,0.00000000,0,0.01000000,0.001322751235267775445252946743,0.844967,behind_best
2026-04-18 19:00,fill-000005,ord-000507,buy,75606.96000000,0.00098000,1776542131914,1776542131937,23,75608.96500000,75608.96500000,2.00500000,0.2651801939095449858360050293,2.00500000,0.2651801939095449858360050293,0.00000000,0,0.01000000,0.001322594483339376487960124834,1.308977,behind_best
2026-04-18 19:00,fill-000006,ord-000533,buy,75654.00000000,0.00017000,1776542229114,1776542246415,17301,75656.00500000,75656.00500000,2.00500000,0.2650153150433993970472006816,2.00500000,0.2650153150433993970472006816,0.00000000,0,0.01000000,0.001321772144854859835646886192,1.013782,behind_best
2026-04-18 19:00,fill-000007,ord-000536,sell,75651.86000000,0.00006000,1776542246514,1776542280817,34303,75649.85500000,75649.85500000,2.00500000,0.2650368596212114352367231900,2.00500000,0.2650368596212114352367231900,-0.00000000,-0,0.01000000,0.001321879599108286460033532120,0.584302,behind_best
2026-04-18 19:00,fill-000008,ord-000536,sell,75651.86000000,0.00013000,1776542246514,1776542280818,34304,75649.85500000,75649.85500000,2.00500000,0.2650368596212114352367231900,2.00500000,0.2650368596212114352367231900,-0.00000000,-0,0.01000000,0.001321879599108286460033532120,0.584302,behind_best
2026-04-18 19:00,fill-000009,ord-000536,sell,75651.86000000,0.00030000,1776542246514,1776542280819,34305,75649.85500000,75649.85500000,2.00500000,0.2650368596212114352367231900,2.00500000,0.2650368596212114352367231900,-0.00000000,-0,0.01000000,0.001321879599108286460033532120,0.584302,behind_best
2026-04-18 20:00,fill-000001,ord-000249,buy,75702.00000000,0.00070000,1776543726614,1776543727256,642,75704.00500000,75704.00500000,2.00500000,0.2648472825182762787781174853,2.00500000,0.2648472825182762787781174853,0.00000000,0,0.01000000,0.001320934077397886677197593443,0.723456,behind_best
2026-04-18 20:00,fill-000002,ord-000299,buy,75703.40000000,0.00007000,1776543972416,1776543976123,3707,75705.40500000,75705.07500000,2.00500000,0.2648423847676397742010626586,1.67500000,0.2212533307707574426153068338,-0.33000000,-0.04359001844055916483109759468,0.01000000,0.001320915407586611597703324381,0.874746,behind_best
2026-04-18 20:00,fill-000003,ord-000315,buy,75747.99000000,0.00007000,1776544234314,1776544263279,28965,75749.99500000,75749.99500000,2.00500000,0.2646864861179198757702888297,2.00500000,0.2646864861179198757702888297,0.00000000,0,0.01000000,0.001320132100338752497607425585,1.087335,behind_best
2026-04-18 20:00,fill-000004,ord-000344,sell,75752.01000000,0.001,1776544536314,1776544540332,4018,75750.00500000,75751.99500000,2.00500000,0.2646864511758118035767786418,0.01500000,0.001980145869425617107509841820,-1.99000000,-0.2627062532867159546722142131,0.01000000,0.001320097246283744738339894547,0.372658,behind_best
2026-04-18 20:00,fill-000005,ord-000355,buy,75742.00000000,0.00021000,1776544574214,1776544609483,35269,75744.00500000,75744.00500000,2.00500000,0.2647074180986336806457487956,2.00500000,0.2647074180986336806457487956,0.00000000,0,0.01000000,0.001320236499245055763819195988,0.409763,behind_best
2026-04-18 20:00,fill-000006,ord-000355,buy,75742.00000000,0.00028000,1776544574214,1776544609487,35273,75744.00500000,75744.00500000,2.00500000,0.2647074180986336806457487956,2.00500000,0.2647074180986336806457487956,0.00000000,0,0.01000000,0.001320236499245055763819195988,0.409763,behind_best
2026-04-18 20:00,fill-000007,ord-000478,sell,75804.45000000,0.00028000,1776545566914,1776545592952,26038,75802.44500000,75802.44500000,2.00500000,0.2645033415478880661435129170,2.00500000,0.2645033415478880661435129170,-0.00000000,-0,0.01000000,0.001319218661086723521912782629,0.830432,behind_best
2026-04-18 20:00,fill-000008,ord-000493,buy,75790.33000000,0.00021000,1776545652014,1776545655095,3081,75792.33500000,75790.65500000,2.00500000,0.2645386238595235256968927003,0.32500000,0.04288127606233248676898227097,-1.68000000,-0.2216582982962591138008876491,0.01000000,0.001319423878840999592891762184,0.648625,behind_best
2026-04-18 20:00,fill-000009,ord-000498,sell,75789.96000000,0.00007000,1776545662014,1776545693792,31778,75787.95500000,75787.95500000,2.00500000,0.2645539122938466937127410286,2.00500000,0.2645539122938466937127410286,-0.00000000,-0,0.01000000,0.001319470884258587001061052512,0.542486,behind_best
2026-04-18 21:00,fill-000001,ord-000386,sell,75674.25000000,0.001,1776548523314,1776548524195,881,75671.80500000,75673.20500000,2.44500000,0.3231058119995948292762409989,1.04500000,0.1380937942300712649873888651,-1.40000000,-0.1850094629036534809761707151,0.01000000,0.001321471715120299186482190096,1.045627,behind_best
2026-04-18 21:00,fill-000002,ord-000520,sell,75750.00000000,0.00028000,1776549068015,1776549071765,3750,75747.99500000,75746.42500000,2.00500000,0.2646934747249745686337968418,3.57500000,0.4719694691861695122905140408,1.57000000,0.2072662121287830786808284497,0.01000000,0.001320194319401872761651787527,1.862886,behind_best
2026-04-18 21:00,fill-000003,ord-000585,buy,75799.99000000,0.00007000,1776549345114,1776549347139,2025,75801.99500000,75801.30500000,2.00500000,0.2645049117770581104098909270,1.31500000,0.1734798629126503824703281823,-0.69000000,-0.09102662799310229236051109209,0.01000000,0.001319238501236885037797172489,1.274793,behind_best
2026-04-18 22:00,fill-000001,ord-000060,sell,75670.01000000,0.001,1776549876714,1776549876770,56,75668.00500000,75668.00500000,2.00500000,0.2649732869262246308727182645,2.00500000,0.2649732869262246308727182645,-0.00000000,-0,0.01000000,0.001321562528310347286148220770,2.664206,behind_best
2026-04-18 22:00,fill-000002,ord-000164,sell,75641.29000000,0.00007000,1776550635614,1776550635640,26,75639.28500000,75639.28500000,2.00500000,0.2650738964547324845812595928,2.00500000,0.2650738964547324845812595928,-0.00000000,-0,0.01000000,0.001322064321469987454270621411,1.126306,behind_best
