session,label,n_fills,avg_spread,median_spread,avg_spread_bps,inside_spread,at_best,behind_best,crossed,unknown
2026-04-13 02:00,"[0,1)bps",2,0.01000000,0.01,0.001404098731948005824253788136,0,0,2,0,0
2026-04-13 02:00,"[1,2)bps",4,0.01000000,0.01,0.001405815050291281699003254048,0,1,3,0,0
2026-04-13 02:00,"[2,5)bps",6,0.01000000,0.01,0.001405202078650845889620522303,0,3,3,0,0
2026-04-13 02:00,"[5,10)bps",1,0.01000000,0.01,0.001403320382323411600954903387,0,0,1,0,0
2026-04-13 02:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-13 03:00,"[0,1)bps",5,0.01000000,0.01,0.001408620308561285433388352134,0,0,5,0,0
2026-04-13 03:00,"[1,2)bps",2,0.01000000,0.01,0.001407071118554382781284065034,0,1,1,0,0
2026-04-13 03:00,"[2,5)bps",0,,,,0,0,0,0,0
2026-04-13 03:00,"[5,10)bps",1,0.01000000,0.01,0.001406789206916254049530656434,0,0,1,0,0
2026-04-13 03:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-13 04:00,"[0,1)bps",3,0.01000000,0.01,0.001409277776792172254287569785,0,0,3,0,0
2026-04-13 04:00,"[1,2)bps",0,,,,0,0,0,0,0
2026-04-13 04:00,"[2,5)bps",0,,,,0,0,0,0,0
2026-04-13 04:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-04-13 04:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-13 05:00,"[0,1)bps",4,0.01000000,0.01,0.001411958099728047946372771819,0,0,4,0,0
2026-04-13 05:00,"[1,2)bps",2,0.01000000,0.01,0.001412904810541098378892920356,0,0,2,0,0
2026-04-13 05:00,"[2,5)bps",5,0.01000000,0.01,0.001412171157708951588343926689,0,2,3,0,0
2026-04-13 05:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-04-13 05:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-13 06:00,"[0,1)bps",8,0.01000000,0.01,0.001407933954992399054429650889,0,0,8,0,0
2026-04-13 06:00,"[1,2)bps",3,0.01000000,0.01,0.001409466856112816942566330150,0,0,3,0,0
2026-04-13 06:00,"[2,5)bps",2,0.01000000,0.01,0.001407400044470146668923034072,0,0,2,0,0
2026-04-13 06:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-04-13 06:00,"[10,inf)bps",0,,,,0,0,0,0,0
