session,fill_id,order_id,side,open_time_ms,open_price,quantity,open_mid,fee_remaining
2026-04-16 17:00,fill-000016,ord-000439,buy,1776359949330,74100.00000000,0.00002000,74100.00500000,0.00029640000000000000
2026-04-16 17:00,fill-000019,ord-000643,buy,1776360533053,74191.31000000,0.00016000,74193.31500000,0.00237412192000000000
2026-04-16 17:00,fill-000021,ord-000759,buy,1776360883451,74247.99000000,0.00057000,74249.99500000,0.00846427086000000000
2026-04-16 17:00,fill-000022,ord-000767,buy,1776360898654,74216.00000000,0.001,74217.99500000,0.014843200000000
2026-04-16 17:00,fill-000023,ord-000769,buy,1776360898792,74214.00000000,0.001,74216.00500000,0.014842800000000
2026-04-16 17:00,fill-000025,ord-000903,buy,1776361267821,74284.00000000,0.001,74284.00500000,0.014856800000000
2026-04-16 17:00,fill-000028,ord-001077,buy,1776361825865,74406.00000000,0.001,74408.00500000,0.014881200000000
2026-04-16 18:00,fill-000005,ord-000220,sell,1776362997465,74242.01000000,0.00015000,74240.00500000,0.00222726030000000000
2026-04-16 18:00,fill-000006,ord-000224,sell,1776363003500,74268.20000000,0.00007000,74266.19500000,0.00103975480000000000
2026-04-16 18:00,fill-000008,ord-000300,sell,1776363245815,74388.29000000,0.00065000,74388.27500000,0.00967047770000000000
2026-04-16 18:00,fill-000009,ord-000382,sell,1776363487509,74379.78000000,0.00049000,74372.91500000,0.00728921844000000000
2026-04-16 18:00,fill-000010,ord-000384,sell,1776363491849,74401.70000000,0.00016000,74399.69500000,0.00238085440000000000
2026-04-16 18:00,fill-000013,ord-000554,sell,1776363982148,74314.10000000,0.00007000,74312.09500000,0.00104039740000000000
2026-04-16 18:00,fill-000015,ord-001044,sell,1776365442615,74672.01000000,0.00028000,74670.00500000,0.00418163256000000000
2026-04-16 18:00,fill-000017,ord-001138,sell,1776365704143,74912.00000000,0.00070000,74909.99500000,0.01048768000000000000
2026-04-16 18:00,fill-000018,ord-001190,sell,1776365866915,74940.00000000,0.001,74939.99500000,0.014988000000000
2026-04-16 18:00,fill-000019,ord-001220,sell,1776365946883,75028.00000000,0.00098000,75024.04500000,0.01470548800000000000
2026-04-16 19:00,fill-000019,ord-000593,buy,1776367508769,74996.00000000,0.00069000,74997.28500000,0.01034944800000000000
2026-04-16 19:00,fill-000020,ord-000623,buy,1776367545810,74977.26000000,0.00007000,74979.26500000,0.00104968164000000000
2026-04-16 19:00,fill-000021,ord-000629,buy,1776367546449,74964.55000000,0.00007000,74966.55500000,0.00104950370000000000
2026-04-16 19:00,fill-000025,ord-000906,buy,1776368105383,74986.00000000,0.001,74986.00500000,0.014997200000000
2026-04-16 19:00,fill-000028,ord-000993,buy,1776368156515,75066.00000000,0.001,75068.28500000,0.015013200000000
2026-04-16 19:00,fill-000033,ord-001316,buy,1776369036312,75241.99000000,0.00058000,75242.00500000,0.00872807084000000000
2026-04-16 19:00,fill-000035,ord-001436,buy,1776369366949,75371.99000000,0.00063000,75373.99500000,0.00949687074000000000
2026-04-16 19:00,fill-000037,ord-001484,buy,1776369513958,75386.80000000,0.00065000,75386.81500000,0.00980028400000000000
2026-04-16 20:00,fill-000015,ord-000944,sell,1776372657005,75202.00000000,0.00072000,75201.99500000,0.01082908800000000000
2026-04-16 20:00,fill-000018,ord-001014,sell,1776372863691,75172.01000000,0.00007000,75170.00500000,0.00105240814000000000
2026-04-16 20:00,fill-000019,ord-001054,sell,1776372980844,75203.66000000,0.00021000,75201.65500000,0.00315855372000000000
2026-04-16 21:00,fill-000013,ord-000561,buy,1776375014665,74882.00000000,0.00051000,74882.00500000,0.00763796400000000000
2026-04-16 21:00,fill-000015,ord-000785,buy,1776375849736,74960.27000000,0.00008000,74960.77500000,0.00119936432000000000
