session,fill_id,order_id,side,open_time_ms,open_price,quantity,open_mid,fee_remaining
2026-04-13 07:00,fill-000004,ord-000435,buy,1776065638289,70700.00000000,0.001,70702.00500000,0.014140000000000
2026-04-13 07:00,fill-000007,ord-000579,buy,1776066247822,70793.71000000,0.001,70793.71500000,0.014158742000000
2026-04-13 08:00,fill-000003,ord-000155,buy,1776067791533,70746.00000000,0.00066000,70748.00500000,0.00933847200000000000
2026-04-13 08:00,fill-000004,ord-000227,buy,1776068107080,70728.00000000,0.001,70728.00500000,0.014145600000000
2026-04-13 08:00,fill-000006,ord-000473,buy,1776069203103,70724.00000000,0.001,70724.00500000,0.014144800000000
2026-04-13 08:00,fill-000007,ord-000485,buy,1776069294493,70736.69000000,0.00008000,70738.69500000,0.00113178704000000000
2026-04-13 08:00,fill-000009,ord-000711,buy,1776070187650,70631.66000000,0.00010000,70633.66500000,0.00141263320000000000
2026-04-13 09:00,fill-000001,ord-000003,buy,1776070809186,70691.80000000,0.00092000,70699.00500000,0.01300729120000000000
2026-04-13 09:00,fill-000003,ord-000193,buy,1776071437452,70711.18000000,0.001,70712.00500000,0.014142236000000
2026-04-13 09:00,fill-000004,ord-000277,buy,1776071837186,70713.55000000,0.00008000,70715.55500000,0.00113141680000000000
2026-04-13 10:00,fill-000004,ord-000105,buy,1776074986275,70828.00000000,0.00012000,70830.00500000,0.00169987200000000000
2026-04-13 10:00,fill-000005,ord-000153,buy,1776075350808,70736.00000000,0.001,70738.00500000,0.014147200000000
2026-04-13 10:00,fill-000006,ord-000169,buy,1776075439318,70740.99000000,0.001,70742.99500000,0.014148198000000
2026-04-13 10:00,fill-000009,ord-000405,buy,1776076879567,70825.37000000,0.00032000,70827.37500000,0.00453282368000000000
2026-04-13 10:00,fill-000014,ord-000543,buy,1776077624613,70761.01000000,0.00008000,70763.01500000,0.00113217616000000000
2026-04-13 11:00,fill-000003,ord-000224,sell,1776079396779,70865.50000000,0.00040000,70865.05500000,0.00566924000000000000
