session,open_fill_id,close_fill_id,open_order_id,close_order_id,open_side,close_side,open_time_ms,close_time_ms,hold_time_ms,open_price,close_price,quantity,open_mid,close_mid,realized_pnl,open_spread_capture,close_spread_capture,inventory_pnl,open_fee,close_fee,total_fees,net_pnl
2026-04-13 07:00,fill-000001,fill-000005,ord-000183,ord-000534,buy,sell,1776064499609,1776066039591,1539982,70898.00000000,70778.01000000,0.001,70900.00500000,70776.00500000,-0.11999000000,0.00200500000,0.00200500000,-0.12400000000,0.014179600000000,0.014155602000000,0.028335202000000,-0.148325202000000
2026-04-13 07:00,fill-000002,fill-000006,ord-000301,ord-000554,buy,sell,1776064965174,1776066113810,1148636,70698.00000000,70778.01000000,0.00008000,70700.00500000,70776.00500000,0.0064008000000000,0.0001604000000000,0.0001604000000000,0.0060800000000000,0.00113116800000000000,0.00113244816000000000,0.00226361616000000000,0.00413718384000000000
2026-04-13 07:00,fill-000003,fill-000008,ord-000389,ord-000704,buy,sell,1776065394373,1776066625174,1230801,70710.49000000,70786.55000000,0.00008000,70712.49500000,70785.08500000,0.0060848000000000,0.0001604000000000,0.0001172000000000,0.0058072000000000,0.00113136784000000000,0.00113258480000000000,0.00226395264000000000,0.00382084736000000000
2026-04-13 08:00,fill-000001,fill-000005,ord-000131,ord-000320,buy,sell,1776067688964,1776068535815,846851,70792.00000000,70708.70000000,0.00010000,70792.92500000,70707.94500000,-0.0083300000000000,0.0000925000000000,0.0000755000000000,-0.0084980000000000,0.00141584000000000000,0.00141417400000000000,0.00283001400000000000,-0.01116001400000000000
2026-04-13 08:00,fill-000001,fill-000008,ord-000131,ord-000536,buy,sell,1776067688964,1776069569434,1880470,70792.00000000,70692.01000000,0.00024000,70792.92500000,70690.00500000,-0.0239976000000000,0.0002220000000000,0.0004812000000000,-0.0247008000000000,0.00339801600000000000,0.00339321648000000000,0.00679123248000000000,-0.03078883248000000000
2026-04-13 08:00,fill-000001,fill-000010,ord-000131,ord-000742,buy,sell,1776067688964,1776070381981,2693017,70792.00000000,70602.00000000,0.00036000,70792.92500000,70599.99500000,-0.0684000000000000,0.0003330000000000,0.0007218000000000,-0.0694548000000000,0.00509702400000000000,0.00508334400000000000,0.01018036800000000000,-0.07858036800000000000
2026-04-13 08:00,fill-000002,fill-000010,ord-000131,ord-000742,buy,sell,1776067688966,1776070381981,2693015,70792.00000000,70602.00000000,0.00014000,70792.92500000,70599.99500000,-0.0266000000000000,0.0001295000000000,0.0002807000000000,-0.0270102000000000,0.00198217600000000000,0.00197685600000000000,0.00395903200000000000,-0.03055903200000000000
2026-04-13 08:00,fill-000002,fill-000011,ord-000131,ord-000742,buy,sell,1776067688966,1776070381983,2693017,70792.00000000,70602.00000000,0.00016000,70792.92500000,70599.99500000,-0.0304000000000000,0.0001480000000000,0.0003208000000000,-0.0308688000000000,0.00226534400000000000,0.00225926400000000000,0.00452460800000000000,-0.03492460800000000000
2026-04-13 08:00,fill-000003,fill-000011,ord-000155,ord-000742,buy,sell,1776067791533,1776070381983,2590450,70746.00000000,70602.00000000,0.00034000,70748.00500000,70599.99500000,-0.0489600000000000,0.0006817000000000,0.0006817000000000,-0.0503234000000000,0.00481072800000000000,0.00480093600000000000,0.00961166400000000000,-0.05857166400000000000
2026-04-13 09:00,fill-000001,fill-000002,ord-000003,ord-000094,buy,sell,1776070809186,1776071058427,249241,70691.80000000,70830.73000000,0.00008000,70699.00500000,70828.72500000,0.0111144000000000,0.0005764000000000,0.0001604000000000,0.0103776000000000,0.00113106880000000000,0.00113329168000000000,0.00226436048000000000,0.00885003952000000000
