session,label,n_fills,avg_spread,median_spread,avg_spread_bps,inside_spread,at_best,behind_best,crossed,unknown
2026-04-17 05:00,"[0,1)bps",7,0.01000000,0.01,0.001338865974715084088687725268,0,0,7,0,0
2026-04-17 05:00,"[1,2)bps",4,0.09500000,0.01,0.01273165002229880382196821027,0,0,4,0,0
2026-04-17 05:00,"[2,5)bps",0,,,,0,0,0,0,0
2026-04-17 05:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-04-17 05:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-17 06:00,"[0,1)bps",7,0.01000000,0.01,0.001336980201489430475514491097,0,0,7,0,0
2026-04-17 06:00,"[1,2)bps",6,0.01000000,0.01,0.001337070466544609041185844174,0,0,6,0,0
2026-04-17 06:00,"[2,5)bps",0,,,,0,0,0,0,0
2026-04-17 06:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-04-17 06:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-17 07:00,"[0,1)bps",7,0.01000000,0.01,0.001333593255183965679529112907,0,1,6,0,0
2026-04-17 07:00,"[1,2)bps",4,0.01000000,0.01,0.001332989502032554939901585943,0,1,3,0,0
2026-04-17 07:00,"[2,5)bps",4,0.01000000,0.01,0.001332693729189570951914477845,0,2,2,0,0
2026-04-17 07:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-04-17 07:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-17 08:00,"[0,1)bps",3,0.01000000,0.01,0.001332710961617832157325142392,0,1,2,0,0
2026-04-17 08:00,"[1,2)bps",8,0.01000000,0.01,0.001326866333314272570763387824,0,1,7,0,0
2026-04-17 08:00,"[2,5)bps",13,0.01000000,0.01,0.001327427216342786171701161213,0,0,13,0,0
2026-04-17 08:00,"[5,10)bps",3,0.01000000,0.01,0.001325754571430327738790036818,0,1,2,0,0
2026-04-17 08:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-17 09:00,"[0,1)bps",3,0.01000000,0.01,0.001320133672949971000855345486,0,0,3,0,0
2026-04-17 09:00,"[1,2)bps",6,0.01000000,0.01,0.001319427862754522727334401002,0,0,6,0,0
2026-04-17 09:00,"[2,5)bps",15,0.01000000,0.01,0.001319947194608052685315169637,0,1,14,0,0
2026-04-17 09:00,"[5,10)bps",3,0.01000000,0.01,0.001320967636676264496286716367,0,1,2,0,0
2026-04-17 09:00,"[10,inf)bps",3,0.01000000,0.01,0.001315428767685334174373122856,0,0,3,0,0
