session,fill_id,order_id,side,open_time_ms,open_price,quantity,open_mid,fee_remaining
2026-05-07 16:00,fill-000008,ord-000206,sell,1778170160905,79766.00000000,0.00016000,79765.11500000,0.00255251200000000000
2026-05-07 16:00,fill-000010,ord-000218,sell,1778170194582,79816.24000000,0.00007000,79814.23500000,0.00111742736000000000
2026-05-07 16:00,fill-000015,ord-000284,sell,1778170386769,79800.00000000,0.001,79799.99500000,0.015960000000000
2026-05-07 16:00,fill-000022,ord-000682,sell,1778171581105,79982.00000000,0.00028000,79979.99500000,0.00447899200000000000
2026-05-07 16:00,fill-000023,ord-000746,sell,1778171769982,79832.00000000,0.001,79831.99500000,0.015966400000000
2026-05-07 16:00,fill-000024,ord-000766,sell,1778171836174,79802.01000000,0.00007000,79800.00500000,0.00111722814000000000
2026-05-07 16:00,fill-000029,ord-001128,sell,1778173109615,79781.94000000,0.00007000,79779.99500000,0.00111694716000000000
2026-05-07 17:00,fill-000010,ord-000452,sell,1778174819803,79576.80000000,0.00062000,79576.78500000,0.00986752320000000000
2026-05-07 17:00,fill-000011,ord-000464,sell,1778174845076,79572.00000000,0.001,79569.99500000,0.015914400000000
2026-05-07 17:00,fill-000012,ord-000480,sell,1778174884499,79622.01000000,0.00007000,79620.00500000,0.00111470814000000000
2026-05-07 17:00,fill-000016,ord-000750,sell,1778175696062,79910.00000000,0.00014000,79907.99500000,0.00223748000000000000
2026-05-07 17:00,fill-000019,ord-000908,sell,1778176244016,79884.00000000,0.001,79883.99500000,0.015976800000000
2026-05-07 17:00,fill-000020,ord-000932,sell,1778176315181,79894.22000000,0.00028000,79893.70500000,0.00447407632000000000
2026-05-07 17:00,fill-000021,ord-000990,sell,1778176528803,79982.00000000,0.00042000,79981.54500000,0.00671848800000000000
2026-05-07 17:00,fill-000022,ord-001004,sell,1778176595712,80032.39000000,0.00035000,80030.38500000,0.00560226730000000000
2026-05-07 18:00,fill-000003,ord-000352,sell,1778178002405,80172.01000000,0.00028000,80170.00500000,0.00448963256000000000
2026-05-07 18:00,fill-000004,ord-000432,sell,1778178392421,80183.20000000,0.00042000,80181.20500000,0.00673538880000000000
2026-05-07 19:00,fill-000017,ord-000834,sell,1778183962071,80103.42000000,0.00044000,80103.41500000,0.00704910096000000000
2026-05-07 19:00,fill-000018,ord-000850,sell,1778183999689,80142.00000000,0.00063000,80139.99500000,0.01009789200000000000
2026-05-07 20:00,fill-000005,ord-000111,buy,1778184317975,80252.00000000,0.00067000,80254.00500000,0.01075376800000000000
2026-05-07 20:00,fill-000006,ord-000113,buy,1778184320184,80250.00000000,0.001,80250.00500000,0.016050000000000
2026-05-07 20:00,fill-000007,ord-000121,buy,1778184359585,80238.00000000,0.00008000,80240.00500000,0.00128380800000000000
2026-05-07 20:00,fill-000008,ord-000343,buy,1778185925820,80130.01000000,0.00021000,80130.75500000,0.00336546042000000000
2026-05-07 20:00,fill-000009,ord-000409,buy,1778186239840,80075.89000000,0.00063000,80077.72500000,0.01008956214000000000
2026-05-07 20:00,fill-000010,ord-000443,buy,1778186333633,79997.50000000,0.001,79997.50500000,0.015999500000000
2026-05-07 20:00,fill-000011,ord-000509,buy,1778186554640,79930.08000000,0.00021000,79932.08500000,0.00335706336000000000
