session,label,n_fills,avg_spread,median_spread,avg_spread_bps,inside_spread,at_best,behind_best,crossed,unknown
2026-05-07 16:00,"[0,1)bps",2,0.01000000,0.01,0.001252566981903122079014246652,0,0,2,0,0
2026-05-07 16:00,"[1,2)bps",10,0.01000000,0.01,0.00125224359595525935482223693,0,2,8,0,0
2026-05-07 16:00,"[2,5)bps",17,0.01000000,0.01,0.00125289687300132852181779848,0,3,14,0,0
2026-05-07 16:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-05-07 16:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-05-07 17:00,"[0,1)bps",4,0.01000000,0.01,0.001250790916119894685090957222,0,0,4,0,0
2026-05-07 17:00,"[1,2)bps",11,0.01000000,0.01,0.001251642041301450396883130996,0,2,9,0,0
2026-05-07 17:00,"[2,5)bps",6,0.01000000,0.01,0.001252177626811771036797681592,0,1,5,0,0
2026-05-07 17:00,"[5,10)bps",4,0.01000000,0.01,0.001256187793190205797376605366,0,0,4,0,0
2026-05-07 17:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-05-07 18:00,"[0,1)bps",4,0.01000000,0.01,0.001247381250120131596807457717,0,0,4,0,0
2026-05-07 18:00,"[1,2)bps",1,0.01000000,0.01,0.001247349304768036374701485924,0,0,1,0,0
2026-05-07 18:00,"[2,5)bps",2,0.01000000,0.01,0.001248400595104762049151486030,0,0,2,0,0
2026-05-07 18:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-05-07 18:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-05-07 19:00,"[0,1)bps",6,0.01000000,0.01,0.001248496859421987203796717588,0,2,4,0,0
2026-05-07 19:00,"[1,2)bps",10,0.01000000,0.01,0.00124837411973076389958674367,0,2,8,0,0
2026-05-07 19:00,"[2,5)bps",2,0.01000000,0.01,0.001247831970136022372810027850,0,1,1,0,0
2026-05-07 19:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-05-07 19:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-05-07 20:00,"[0,1)bps",3,0.01000000,0.01,0.001248703312616164773128899805,0,0,3,0,0
2026-05-07 20:00,"[1,2)bps",2,0.01000000,0.01,0.001247002010088851520524210264,0,0,2,0,0
2026-05-07 20:00,"[2,5)bps",3,0.01000000,0.01,0.001247437645966446065609892218,0,2,1,0,0
2026-05-07 20:00,"[5,10)bps",3,0.01000000,0.01,0.001245386938138931563563464084,0,1,2,0,0
2026-05-07 20:00,"[10,inf)bps",0,,,,0,0,0,0,0
