session,fill_id,order_id,side,open_time_ms,open_price,quantity,open_mid,fee_remaining
2026-04-13 02:00,fill-000004,ord-000217,buy,1776046453526,71042.00000000,0.00060000,71042.00500000,0.00852504000000000000
2026-04-13 02:00,fill-000008,ord-000367,buy,1776047122089,71257.56000000,0.00008000,71259.56500000,0.00114012096000000000
2026-04-13 02:00,fill-000009,ord-000455,buy,1776047487528,71240.56000000,0.00008000,71242.56500000,0.00113984896000000000
2026-04-13 02:00,fill-000010,ord-000487,buy,1776047590221,71190.62000000,0.001,71192.62500000,0.014238124000000
2026-04-13 02:00,fill-000011,ord-000565,buy,1776047888927,71088.00000000,0.00016000,71090.00500000,0.00227481600000000000
2026-04-13 03:00,fill-000005,ord-000712,sell,1776052174681,70952.00000000,0.00068000,70949.99500000,0.00964947200000000000
2026-04-13 03:00,fill-000006,ord-000768,sell,1776052568610,70987.43000000,0.00016000,70985.42500000,0.00227159776000000000
2026-04-13 04:00,fill-000003,ord-000531,buy,1776055811439,70953.29000000,0.00006000,70955.29500000,0.00085143948000000000
2026-04-13 05:00,fill-000010,ord-000687,buy,1776059549778,70834.00000000,0.00008000,70836.00500000,0.00113334400000000000
2026-04-13 06:00,fill-000001,ord-000019,buy,1776060084986,70910.00000000,0.00068000,70911.18500000,0.00964376000000000000
2026-04-13 06:00,fill-000002,ord-000057,buy,1776060239885,70949.99000000,0.00008000,70951.99500000,0.00113519984000000000
2026-04-13 06:00,fill-000003,ord-000067,buy,1776060268995,70951.14000000,0.00016000,70953.14500000,0.00227043648000000000
2026-04-13 06:00,fill-000005,ord-000265,buy,1776061526375,71067.99000000,0.001,71069.99500000,0.014213598000000
2026-04-13 06:00,fill-000006,ord-000281,buy,1776061563020,71049.87000000,0.00008000,71051.60500000,0.00113679792000000000
2026-04-13 06:00,fill-000008,ord-000487,buy,1776062705271,71040.00000000,0.001,71042.00500000,0.014208000000000
2026-04-13 06:00,fill-000009,ord-000573,buy,1776063082946,71053.88000000,0.00008000,71055.88500000,0.00113686208000000000
