session,open_fill_id,close_fill_id,open_order_id,close_order_id,open_side,close_side,open_time_ms,close_time_ms,hold_time_ms,open_price,close_price,quantity,open_mid,close_mid,realized_pnl,open_spread_capture,close_spread_capture,inventory_pnl,open_fee,close_fee,total_fees,net_pnl
2026-04-19 13:00,fill-000001,fill-000002,ord-000068,ord-000167,sell,buy,1776603829111,1776604220460,391349,75649.86000000,75726.00000000,0.00035000,75647.85500000,75728.00500000,-0.0266490000000000,0.0007017500000000,0.0007017500000000,-0.0280525000000000,0.00529549020000000000,0.00530082000000000000,0.01059631020000000000,-0.03724531020000000000
2026-04-19 13:00,fill-000001,fill-000003,ord-000068,ord-000193,sell,buy,1776603829111,1776604297615,468504,75649.86000000,75714.00000000,0.00009992298806314978821717366192,75647.85500000,75716.00500000,-0.006409060454370427416249518676,0.0002003455910666153253754331921,0.0002003455910666153253754331921,-0.006809751636503658067000385060,0.001511832011551790527531767424,0.001513113823642664613015017328,0.003024945835194455140546784752,-0.009434006289564882556796303428
2026-04-19 13:00,fill-000001,fill-000009,ord-000068,ord-000385,sell,buy,1776603829111,1776604898800,1069689,75649.86000000,76188.00000000,0.0005500770119368502117828263381,75647.85500000,76188.29500000,-0.2960184432036965729688101656,0.001102904408933384674624566808,0.0001622727185213708124759337697,-0.2972836203311513284559106662,0.008322649788448209472468232576,0.008381853477088948787061994609,0.01670450326553715825953022718,-0.3127229464692337312283403928
2026-04-19 13:00,fill-000004,fill-000009,ord-000242,ord-000385,sell,buy,1776604492116,1776604898800,406684,75741.19000000,76188.00000000,0.0004499229880631497882171736619,75739.18500000,76188.29500000,-0.2010300902964959568733153639,0.0009020955910666153253754331921,0.0001327272814786291875240662303,-0.2020649131690412013862148633,0.006815540504851752021563342318,0.006855746522911051212938005391,0.01367128702776280323450134771,-0.2147013773242587601078167116
2026-04-19 14:00,fill-000001,fill-000004,ord-000080,ord-000129,sell,buy,1776607414166,1776607553413,139247,75810.00000000,75733.73000000,0.00026000,75807.99500000,75731.26500000,0.0198302000000000,0.0005213000000000,-0.0006409000000000,0.0199498000000000,0.00394212000000000000,0.00393815396000000000,0.00788027396000000000,0.01194992604000000000
2026-04-19 14:00,fill-000001,fill-000008,ord-000080,ord-000553,sell,buy,1776607414166,1776608945615,1531449,75810.00000000,75967.99000000,0.0000091586761521806371790906265,75807.99500000,75969.99500000,-0.001446979245283018867924528081,0.00001836314568512217754407670613,0.00001836314568512217754407670613,-0.001483705536653263223012681493,0.000138863847819362820909372079,0.0001391532436684194246829569846,0.0002780170914877822455923290636,-0.001724996336770801113516857145
2026-04-19 15:00,fill-000001,fill-000002,ord-000003,ord-000088,buy,sell,1776610829754,1776611074138,244384,76027.99000000,75993.61000000,0.00007000,76029.99500000,75991.60500000,-0.0024066000000000,0.0001403500000000,0.0001403500000000,-0.0026873000000000,0.00106439186000000000,0.00106391054000000000,0.00212830240000000000,-0.00453490240000000000
2026-04-19 15:00,fill-000003,fill-000004,ord-000091,ord-000232,buy,sell,1776611100867,1776611529138,428271,76005.35000000,75972.01000000,0.00007007414412190253060028773626,76012.57500000,75971.99500000,-0.002336271965024230370213593127,0.0005062856912807457835870788945,0.000001051112161828537959004316044,-0.002843608768466804691759676338,0.001065201969987128900832115899,0.001064734715594124054758073180,0.002129936685581252955590189079,-0.004466208650605483325803782206
2026-04-19 15:00,fill-000004,fill-000007,ord-000232,ord-000271,sell,buy,1776611529138,1776611717679,188541,75972.01000000,76010.00000000,0.0004199258558780974693997122637,75971.99500000,76015.17500000,-0.01595298326480892286249506890,0.000006298887838171462040995683956,0.002173116304169154404143510965,-0.01813239845681624872867957554,0.006380522264405875945241926818,0.006383712861058837729814425833,0.01276423512546471367505635265,-0.02871721839027363653755142155
2026-04-19 15:00,fill-000005,fill-000007,ord-000234,ord-000271,sell,buy,1776611538042,1776611717679,179637,75980.46000000,76010.00000000,0.00007000,75978.46500000,76015.17500000,-0.0020678000000000,0.0001396500000000,0.0003622500000000,-0.0025697000000000,0.00106372644000000000,0.00106414000000000000,0.00212786644000000000,-0.00419566644000000000
2026-04-19 15:00,fill-000006,fill-000007,ord-000252,ord-000271,sell,buy,1776611607765,1776611717679,109914,76027.53000000,76010.00000000,0.00007000,76026.32500000,76015.17500000,0.0012271000000000,0.0000843500000000,0.0003622500000000,0.0007805000000000,0.00106438542000000000,0.00106414000000000000,0.00212852542000000000,-0.00090142542000000000
2026-04-19 15:00,fill-000007,fill-000008,ord-000271,ord-000282,buy,sell,1776611717679,1776611753520,35841,76010.00000000,76028.00000000,0.0004400741441219025306002877363,76015.17500000,76025.99500000,0.007921334594194245550805179253,0.002277383695830845595856489035,0.0008823486589644145738535769113,0.004761602239398985381095113307,0.006690007138941162270185574167,0.006691591405860001119295735203,0.01338159854480116338948130937,-0.005460263950606917838676130117
2026-04-19 15:00,fill-000008,fill-000011,ord-000282,ord-000353,sell,buy,1776611753520,1776611947313,193793,76028.00000000,76128.00000000,0.0005599258558780974693997122637,76025.99500000,76130.00500000,-0.05599258558780974693997122637,0.001122651341035585426146423089,0.001122651341035585426146423089,-0.05823788826988091779226407255,0.008514008594139998880704264797,0.008525207111257560830092259042,0.01703921570539755971079652384,-0.07303180129320730665076775021
2026-04-19 15:00,fill-000009,fill-000011,ord-000332,ord-000353,sell,buy,1776611895018,1776611947313,52295,76116.00000000,76128.00000000,0.0004200741441219025306002877363,76115.99500000,76130.00500000,-0.005040889729462830367203452836,0.000002100370720609512653001438682,0.0008422486589644145738535769113,-0.005885238759147854453710031186,0.006394872710796546603834300267,0.006395880888742439169907740958,0.01279075359953898577374204122,-0.01783164332900181614094549406
2026-04-19 15:00,fill-000009,fill-000012,ord-000332,ord-000357,sell,buy,1776611895018,1776611959539,64521,76116.00000000,76098.00000000,0.0005799258558780974693997122637,76115.99500000,76098.00500000,0.01043866540580575444919482075,0.000002899629279390487346998561318,0.000002899629279390487346998561318,0.01043286614724697347450082363,0.008828327289203453396165699733,0.008826239556122292245275860769,0.01765456684532574564144156050,-0.00721590143951999119224673975
2026-04-19 15:00,fill-000010,fill-000012,ord-000334,ord-000357,sell,buy,1776611895631,1776611959539,63908,76118.00000000,76098.00000000,0.00007000,76115.99500000,76098.00500000,0.0014000000000000,0.0001403500000000,0.0000003500000000,0.0012593000000000,0.00106565200000000000,0.00106537200000000000,0.00213102400000000000,-0.00073102400000000000
2026-04-19 15:00,fill-000012,fill-000013,ord-000357,ord-000594,buy,sell,1776611959539,1776612725004,765465,76098.00000000,75890.00000000,0.0003500741441219025306002877363,76098.00500000,75887.99500000,-0.07281542197735572636485984915,0.000001750370720609512653001438682,0.0007018986589644145738535769113,-0.07351907100704075045136642750,0.005327988443877707754724139230,0.005313425359482236609451167262,0.01064141380335994436417530649,-0.08345683578071567072903515564
2026-04-19 15:00,fill-000013,fill-000014,ord-000594,ord-000609,sell,buy,1776612725004,1776612772298,47294,75890.00000000,75917.67000000,0.00049000,75887.99500000,75919.67500000,-0.0135583000000000,0.0009824500000000,0.0009824500000000,-0.0155232000000000,0.007437220000000000000000000000,0.00743993166000000000,0.01487715166000000000000000000,-0.02843545166000000000000000000
2026-04-19 15:00,fill-000013,fill-000015,ord-000594,ord-000667,sell,buy,1776612725004,1776612923203,198199,75890.00000000,75733.99000000,0.0001599258558780974693997122637,75887.99500000,75735.98500000,0.02495003277554198620104911026,0.0003206513410355854261464230887,0.0003190520824768044514524259661,0.02431032935202959632345026120,0.002427354640517763390548832738,0.002422364633962654993308622916,0.004849719274480418383857455654,0.02010031350106156781719165461
2026-04-19 15:00,fill-000015,fill-000016,ord-000667,ord-000690,buy,sell,1776612923203,1776612977098,53895,75733.99000000,75422.00000000,0.0004000741441219025306002877363,75735.98500000,75419.99500000,-0.1248191322245923705219837708,0.0007981479175231955485475740339,0.0008021486589644145738535769113,-0.1264194288010799806443849217,0.006059842246037345006691377084,0.00603487841959242653258698033,0.01209472066562977153927835741,-0.1369138528902221420612621282
2026-04-19 15:00,fill-000016,fill-000018,ord-000690,ord-000711,sell,buy,1776612977098,1776613030505,53407,75422.00000000,75567.57000000,0.00028000,75419.99500000,75575.49500000,-0.0407596000000000,0.0005614000000000,0.0022190000000000,-0.0435400000000000,0.004223632000000000000000000001,0.00423178392000000000,0.008455415920000000000000000001,-0.04921501592000000000000000000
2026-04-19 15:00,fill-000016,fill-000019,ord-000690,ord-000745,sell,buy,1776612977098,1776613121315,144217,75422.00000000,75584.21000000,0.0000199258558780974693997122637,75419.99500000,75586.21500000,-0.003232173081986190511327326295,0.00003995134103558542614642308872,0.00003995134103558542614642308872,-0.003312075764057361363620172473,0.0003005695804075734674130196690,0.0003012160150239707055152851358,0.0006017855954315441729283048048,-0.003833958677417734684255631100
2026-04-19 15:00,fill-000017,fill-000019,ord-000690,ord-000745,sell,buy,1776612979215,1776613121315,142100,75422.00000000,75584.21000000,0.0001200741441219025306002877363,75416.34500000,75586.21500000,-0.01947722691801380948867267371,0.0006790192850093588105446271488,0.0002407486589644145738535769113,-0.02039699486198758287307087777,0.001811246419592426532586980329,0.001815141864976029294484714864,0.003626388284568455827071695193,-0.02310361520258226531574436890
2026-04-19 15:00,fill-000017,fill-000020,ord-000690,ord-000857,sell,buy,1776612979215,1776613414151,434936,75422.00000000,75726.23000000,0.00007000,75416.34500000,75727.25500000,-0.0212961000000000,0.0003958500000000,0.0000717500000000,-0.0217637000000000,0.001055908000000000000000000000,0.00106016722000000000,0.002116075220000000000000000000,-0.02341217522000000000000000000
2026-04-19 15:00,fill-000017,fill-000023,ord-000690,ord-001023,sell,buy,1776612979215,1776613909215,930000,75422.00000000,75722.42000000,0.00007000,75416.34500000,75724.42500000,-0.0210294000000000,0.0003958500000000,0.0001403500000000,-0.0215656000000000,0.001055908000000000000000000001,0.00106011388000000000,0.002116021880000000000000000001,-0.02314542188000000000000000000
2026-04-19 15:00,fill-000017,fill-000025,ord-000690,ord-001127,sell,buy,1776612979215,1776614220858,1241643,75422.00000000,75848.22000000,0.0000399258558780974693997122637,75416.34500000,75850.22500000,-0.01701719829236270340754536103,0.0002257807149906411894553728512,0.00008005134103558542614642308872,-0.01732303034838893002314715697,0.0006022575804075734674130196700,0.0006056610200660460080945287429,0.001207918600473619475507548413,-0.01822511689283632288305290944
2026-04-19 15:00,fill-000021,fill-000025,ord-000992,ord-001127,sell,buy,1776613822804,1776614220858,398054,75852.00000000,75848.22000000,0.0001700741441219025306002877363,75849.99500000,75850.22500000,0.0006428802647807915656690876432,0.0003409986589644145738535769113,0.0003409986589644145738535769113,-0.0000391170531480375820380661794,0.002580092795986910150218605075,0.002579964219933953991905471257,0.005160057015920864142124076332,-0.004517176751140072576454988689
2026-04-19 16:00,fill-000001,fill-000003,ord-000151,ord-000302,buy,sell,1776614820832,1776615320615,499783,75765.54000000,75673.73000000,0.00007000,75767.54500000,75671.72500000,-0.0064267000000000,0.0001403500000000,0.0001403500000000,-0.0067074000000000,0.00106071756000000000,0.00105943222000000000,0.00212014978000000000,-0.00854684978000000000
2026-04-19 16:00,fill-000002,fill-000004,ord-000201,ord-000316,buy,sell,1776614969941,1776615365838,395897,75686.00000000,75762.00000000,0.000066141732283464566929133858,75688.00500000,75759.99500000,0.005026771653543307086614173208,0.0001326141732283464566929133853,0.0001326141732283464566929133853,0.004761543307086614173228346438,0.001001200629921259842519685035,0.001002205984251968503937007870,0.002003406614173228346456692905,0.003023365039370078740157480303
2026-04-19 16:00,fill-000002,fill-000006,ord-000201,ord-000916,buy,sell,1776614969941,1776617401129,2431188,75686.00000000,75612.55000000,0.00007000,75688.00500000,75610.54500000,-0.0051415000000000,0.0001403500000000,0.0001403500000000,-0.0054222000000000,0.001059604000000000000000000000,0.00105857570000000000,0.002118179700000000000000000000,-0.007259679700000000000000000000
2026-04-19 17:00,fill-000001,fill-000003,ord-000010,ord-000081,sell,buy,1776618023065,1776618237165,214100,75310.00000000,75358.00000000,0.00040000,75307.99500000,75360.00500000,-0.0192000000000000,0.0008020000000000,0.0008020000000000,-0.0208040000000000,0.00602480000000000000,0.00602864000000000000,0.01205344000000000000,-0.03125344000000000000
2026-04-19 17:00,fill-000002,fill-000004,ord-000078,ord-000091,sell,buy,1776618230248,1776618270401,40153,75364.00000000,75306.00000000,0.00014000,75361.99500000,75308.00500000,0.0081200000000000,0.0002807000000000,0.0002807000000000,0.0075586000000000,0.00211019200000000000,0.00210856800000000000,0.00421876000000000000,0.00390124000000000000
2026-04-19 17:00,fill-000004,fill-000010,ord-000091,ord-000150,buy,sell,1776618270401,1776618407888,137487,75306.00000000,75068.02000000,0.00028000,75308.00500000,75066.01500000,-0.0666344000000000,0.0005614000000000,0.0005614000000000,-0.0677572000000000,0.00421713600000000000,0.00420380912000000000,0.00842094512000000000,-0.07505534512000000000
2026-04-19 17:00,fill-000004,fill-000011,ord-000091,ord-000158,buy,sell,1776618270401,1776618426215,155814,75306.00000000,75130.01000000,0.0002800000000000000000000000000,75308.00500000,75129.47500000,-0.04927720000000000000000000000,0.0005614000000000000000000000000,0.0001498000000000000000000000000,-0.04998840000000000000000000000,0.0042171360000000000000000,0.00420728056,0.0084244165600000000000000,-0.05770161656000000000000000000
2026-04-19 17:00,fill-000004,fill-000013,ord-000091,ord-000246,buy,sell,1776618270401,1776618668015,397614,75306.00000000,75154.01000000,0.00014000,75308.00500000,75153.99500000,-0.0212786000000000,0.0002807000000000,0.0000021000000000,-0.0215614000000000,0.002108568,0.00210431228000000000,0.00421288028000000000,-0.02549148028000000000
2026-04-19 17:00,fill-000004,fill-000016,ord-000091,ord-000478,buy,sell,1776618270401,1776619549768,1279367,75306.00000000,75193.76000000,0.0001600000000000000000000000000,75308.00500000,75193.75500000,-0.01795840000000000000000000000,0.0003208000000000000000000000000,0.0000008000000000000000000000000000,-0.01828000000000000000000000000,0.002409792,0.002406200320000000000000000000,0.004815992320000000000000000000,-0.02277439232000000000000000000
2026-04-19 17:00,fill-000005,fill-000016,ord-000105,ord-000478,buy,sell,1776618301019,1776619549768,1248749,75158.00000000,75193.76000000,0.0008400000000000000000000000000,75160.02500000,75193.75500000,0.03003840000000000000000000000,0.001701000000000000000000000000,0.000004200000000000000000000000000,0.02833320000000000000000000000,0.01262654400000000000000000000,0.01263255168000000000000000000,0.02525909568000000000000000000,0.00477930432000000000000000000
2026-04-19 17:00,fill-000005,fill-000017,ord-000105,ord-000554,buy,sell,1776618301019,1776619859756,1558737,75158.00000000,75317.79000000,0.00007000,75160.02500000,75315.78500000,0.0111853000000000,0.0001417500000000,0.0001403500000000,0.0109032000000000,0.001052212,0.00105444906000000000,0.00210666106000000000,0.00907863894000000000
2026-04-19 17:00,fill-000005,fill-000018,ord-000105,ord-000638,buy,sell,1776618301019,1776620115515,1814496,75158.00000000,75097.92000000,0.00007000,75160.02500000,75095.91500000,-0.0042056000000000,0.0001417500000000,0.0001403500000000,-0.0044877000000000,0.001052212,0.00105137088000000000,0.00210358288000000000,-0.00630918288000000000
2026-04-19 17:00,fill-000005,fill-000020,ord-000105,ord-000742,buy,sell,1776618301019,1776620429201,2128182,75158.00000000,75169.27000000,0.0000200000000000000000000000000,75160.02500000,75167.26500000,0.0002254000000000000000000000000,0.00004050000000000000000000000000,0.00004010000000000000000000000000,0.0001448000000000000000000000000,0.000300632,0.000300677080000000000000000,0.000601309080000000000000000,-0.0003759090800000000000000000000
2026-04-19 17:00,fill-000006,fill-000020,ord-000111,ord-000742,buy,sell,1776618312818,1776620429201,2116383,75142.00000000,75169.27000000,0.0000500000000000000000000000000,75142.01500000,75167.26500000,0.001363500000000000000000000000,0.0000007500000000000000000000000000,0.0001002500000000000000000000000,0.001262500000000000000000000000,0.00075142000000000000000000,0.000751692700000000000000000,0.001503112700000000000000000,-0.000139612700000000000000000000
2026-04-19 17:00,fill-000006,fill-000021,ord-000111,ord-000810,buy,sell,1776618312818,1776620721156,2408338,75142.00000000,75172.00000000,0.0001600000000000000000000000000,75142.01500000,75169.99500000,0.004800000000000000000000000000,0.000002400000000000000000000000000,0.0003208000000000000000000000000,0.004476800000000000000000000000,0.002404544,0.002405504000000000000000000000,0.004810048000000000000000000000,-0.000010048000000000000000000000
2026-04-19 17:00,fill-000007,fill-000021,ord-000111,ord-000810,buy,sell,1776618312818,1776620721156,2408338,75142.00000000,75172.00000000,0.00021000,75142.01500000,75169.99500000,0.0063000000000000,0.0000031500000000,0.0004210500000000,0.0058758000000000,0.00315596400000000000,0.00315722400000000000,0.00631318800000000000,-0.00001318800000000000
2026-04-19 17:00,fill-000008,fill-000021,ord-000113,ord-000810,buy,sell,1776618318380,1776620721156,2402776,75091.57000000,75172.00000000,0.00035000,75092.51500000,75169.99500000,0.0281505000000000,0.0003307500000000,0.0007017500000000,0.0271180000000000,0.00525640990000000000,0.00526204000000000000,0.01051844990000000000,0.01763205010000000000
2026-04-19 17:00,fill-000009,fill-000021,ord-000137,ord-000810,buy,sell,1776618379264,1776620721156,2341892,75114.00000000,75172.00000000,0.0002800000000000000000000000000,75114.00500000,75169.99500000,0.01624000000000000000000000000,0.000001400000000000000000000000000,0.0005614000000000000000000000000,0.01567720000000000000000000000,0.004206384000000000000000000000,0.004209632000000000000000000000,0.008416016000000000000000000000,0.007823984000000000000000000000
2026-04-19 17:00,fill-000009,fill-000022,ord-000137,ord-000814,buy,sell,1776618379264,1776620734637,2355373,75114.00000000,75186.00000000,0.00021000,75114.00500000,75183.99500000,0.0151200000000000,0.0000010500000000,0.0004210500000000,0.0146979000000000,0.003154788,0.00315781200000000000,0.00631260000000000000,0.00880740000000000000
2026-04-19 17:00,fill-000009,fill-000025,ord-000137,ord-000874,buy,sell,1776618379264,1776620941067,2561803,75114.00000000,75092.01000000,0.00007000,75114.00500000,75090.00500000,-0.0015393000000000,0.0000003500000000,0.0001403500000000,-0.0016800000000000,0.001051596,0.00105128814000000000,0.00210288414000000000,-0.00364218414000000000
2026-04-19 17:00,fill-000009,fill-000029,ord-000137,ord-000968,buy,sell,1776618379264,1776621200666,2821402,75114.00000000,74690.00000000,0.0004400000000000000000000000000,75114.00500000,74688.86500000,-0.1865600000000000000000000000,0.000002200000000000000000000000000,0.0004994000000000000000000000000,-0.1870616000000000000000000000,0.006610032,0.006572720000000000000000000000,0.01318275200000000000000000000,-0.1997427520000000000000000000
2026-04-19 17:00,fill-000012,fill-000029,ord-000195,ord-000968,buy,sell,1776618529465,1776621200666,2671201,75226.00000000,74690.00000000,0.00040000,75228.00500000,74688.86500000,-0.2144000000000000,0.0008020000000000,0.0004540000000000,-0.2156560000000000,0.00601808000000000000,0.00597520000000000000,0.01199328000000000000,-0.22639328000000000000
2026-04-19 17:00,fill-000014,fill-000029,ord-000301,ord-000968,buy,sell,1776618861636,1776621200666,2339030,75240.78000000,74690.00000000,0.0001600000000000000000000000000,75242.78500000,74688.86500000,-0.08812480000000000000000000000,0.0003208000000000000000000000000,0.0001816000000000000000000000000,-0.08862720000000000000000000000,0.0024077049600000000000000,0.002390080000000000000000000000,0.004797784960000000000000000000,-0.09292258496000000000000000000
2026-04-19 17:00,fill-000014,fill-000030,ord-000301,ord-000998,buy,sell,1776618861636,1776621272911,2411275,75240.78000000,74742.65000000,0.0002600000000000000000000000000,75242.78500000,74740.64500000,-0.1295138000000000000000000000,0.0005213000000000000000000000000,0.0005213000000000000000000000000,-0.1305564000000000000000000000,0.00391252056,0.003886617800000000000000000000,0.007799138360000000000000000000,-0.1373129383600000000000000000
2026-04-19 17:00,fill-000015,fill-000030,ord-000453,ord-000998,buy,sell,1776619486885,1776621272911,1786026,75270.72000000,74742.65000000,0.00014000,75272.72500000,74740.64500000,-0.0739298000000000,0.0002807000000000,0.0002807000000000,-0.0744912000000000,0.00210758016000000000,0.00209279420000000000,0.00420037436000000000,-0.07813017436000000000
2026-04-19 17:00,fill-000019,fill-000030,ord-000713,ord-000998,buy,sell,1776620338804,1776621272911,934107,75182.00000000,74742.65000000,0.0006000000000000000000000000000,75183.00500000,74740.64500000,-0.2636100000000000000000000000,0.0006030000000000000000000000000,0.001203000000000000000000000000,-0.2654160000000000000000000000,0.009021840000000000000000000000,0.008969118000000000000000000000,0.01799095800000000000000000000,-0.2816009580000000000000000000
2026-04-19 17:00,fill-000019,fill-000031,ord-000713,ord-001074,buy,sell,1776620338804,1776621477015,1138211,75182.00000000,74826.00000000,0.00007000,75183.00500000,74823.99500000,-0.0249200000000000,0.0000703500000000,0.0001403500000000,-0.0251307000000000,0.001052548,0.00104756400000000000,0.00210011200000000000,-0.02702011200000000000
2026-04-19 17:00,fill-000019,fill-000033,ord-000713,ord-001090,buy,sell,1776620338804,1776621522276,1183472,75182.00000000,74772.00000000,0.00021000,75183.00500000,74771.99500000,-0.0861000000000000,0.0002110500000000,0.0000010500000000,-0.0863121000000000,0.003157644,0.00314042400000000000,0.00629806800000000000,-0.09239806800000000000
2026-04-19 17:00,fill-000019,fill-000034,ord-000713,ord-001090,buy,sell,1776620338804,1776621522382,1183578,75182.00000000,74772.00000000,0.0001200000000000000000000000000,75183.00500000,74771.99500000,-0.04920000000000000000000000000,0.0001206000000000000000000000000,0.0000006000000000000000000000000000,-0.04932120000000000000000000000,0.001804368,0.0017945280000000000000000,0.0035988960000000000000000,-0.05279889600000000000000000000
2026-04-19 17:00,fill-000023,fill-000034,ord-000833,ord-001090,buy,sell,1776620808926,1776621522382,713456,75182.00000000,74772.00000000,0.00007000,75184.00500000,74771.99500000,-0.0287000000000000,0.0001403500000000,0.0000003500000000,-0.0288407000000000,0.00105254800000000000,0.00104680800000000000,0.00209935600000000000,-0.03079935600000000000
