source,run_dir,window,session,row_id,open_fill_id,close_fill_id,open_side,close_side,open_time_ms,close_time_ms,primary_timestamp_ms,hold_time_ms,quantity,net_pnl,realized_pnl,total_fees,inventory_pnl,net_pnl_per_btc,primary_nearest_boundary,primary_nearest_boundary_hhmm_utc,primary_boundary_signed_delta_ms,primary_boundary_abs_delta_ms,primary_within_30m_boundary,open_nearest_boundary,open_nearest_boundary_hhmm_utc,open_boundary_signed_delta_ms,open_boundary_abs_delta_ms,open_within_30m_boundary,close_nearest_boundary,close_nearest_boundary_hhmm_utc,close_boundary_signed_delta_ms,close_boundary_abs_delta_ms,close_within_30m_boundary,pooled_tail_rank,is_pooled_tail_1pct,is_pooled_tail_5pct,is_pooled_tail_10pct,window_tail_rank,is_window_tail_1pct,is_window_tail_5pct,is_window_tail_10pct
matched_lot,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0,2026-04-16 12:00,2026-04-16 14:00,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0:2026-04-16 14:00:fill-000007:fill-000023:40,fill-000007,fill-000023,buy,sell,1776348947386,1776350160333,1776350160333,1212947,0.00007000,0.00111247584000000000,0.0031808000000000,0.00206832416000000000,0.0029008000000000,15.892512000000,US cash open,13:30,3960333,3960333,False,US cash open,13:30,2747386,2747386,False,US cash open,13:30,3960333,3960333,False,703,False,False,False,49,False,False,False
matched_lot,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0,2026-04-16 12:00,2026-04-16 14:00,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0:2026-04-16 14:00:fill-000007:fill-000028:41,fill-000007,fill-000028,buy,sell,1776348947386,1776350966708,1776350966708,2019322,0.00051000,0.08319276060000000000,0.0982770000000000,0.01508423940000000000,0.0962370000000000,163.123060000000,US cash open,13:30,4766708,4766708,False,US cash open,13:30,2747386,2747386,False,US cash open,13:30,4766708,4766708,False,933,False,False,False,58,False,False,False
matched_lot,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0,2026-04-16 12:00,2026-04-16 14:00,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0:2026-04-16 14:00:fill-000007:fill-000029:42,fill-000007,fill-000029,buy,sell,1776348947386,1776351005765,1776351005765,2058379,0.00022000,0.03952954456000000000,0.0460372000000000,0.00650765544000000000,0.0451572000000000,179.679748000000,US cash open,13:30,4805765,4805765,False,US cash open,13:30,2747386,2747386,False,US cash open,13:30,4805765,4805765,False,943,False,False,False,59,False,False,False
matched_lot,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0,2026-04-16 12:00,2026-04-16 14:00,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0:2026-04-16 14:00:fill-000008:fill-000029:43,fill-000008,fill-000029,buy,sell,1776348969894,1776351005765,1776351005765,2035871,0.00027000,0.05121407196000000000,0.0592002000000000,0.00798612804000000000,0.0581175000000000,189.681748000000,US cash open,13:30,4805765,4805765,False,US cash open,13:30,2769894,2769894,False,US cash open,13:30,4805765,4805765,False,949,False,False,False,62,False,False,False
matched_lot,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0,2026-04-16 12:00,2026-04-16 14:00,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0:2026-04-16 14:00:fill-000008:fill-000030:44,fill-000008,fill-000030,buy,sell,1776348969894,1776351033597,1776351033597,2063703,0.00008000,0.01715334400000000000,0.0195200000000000,0.00236665600000000000,0.0191992000000000,214.416800000000,US cash open,13:30,4833597,4833597,False,US cash open,13:30,2769894,2769894,False,US cash open,13:30,4833597,4833597,False,958,False,False,False,63,False,False,False
matched_lot,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0,2026-04-16 12:00,2026-04-16 14:00,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0:2026-04-16 14:00:fill-000009:fill-000030:45,fill-000009,fill-000030,buy,sell,1776348969903,1776351033597,1776351033597,2063694,0.00013000,0.02787418400000000000,0.0317200000000000,0.00384581600000000000,0.0311987000000000,214.416800000000,US cash open,13:30,4833597,4833597,False,US cash open,13:30,2769903,2769903,False,US cash open,13:30,4833597,4833597,False,959,False,False,False,64,False,False,False
matched_lot,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0,2026-04-16 12:00,2026-04-16 14:00,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0:2026-04-16 14:00:fill-000010:fill-000030:46,fill-000010,fill-000030,buy,sell,1776348969903,1776351033597,1776351033597,2063694,0.00013000,0.02787418400000000000,0.0317200000000000,0.00384581600000000000,0.0311987000000000,214.416800000000,US cash open,13:30,4833597,4833597,False,US cash open,13:30,2769903,2769903,False,US cash open,13:30,4833597,4833597,False,960,False,False,False,65,False,False,False
matched_lot,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0,2026-04-16 12:00,2026-04-16 14:00,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0:2026-04-16 14:00:fill-000011:fill-000030:47,fill-000011,fill-000030,buy,sell,1776348969931,1776351033597,1776351033597,2063666,0.00008000,0.01715334400000000000,0.0195200000000000,0.00236665600000000000,0.0193592000000000,214.416800000000,US cash open,13:30,4833597,4833597,False,US cash open,13:30,2769931,2769931,False,US cash open,13:30,4833597,4833597,False,961,False,False,False,66,False,False,False
matched_lot,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0,2026-04-16 12:00,2026-04-16 14:00,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0:2026-04-16 14:00:fill-000011:fill-000031:48,fill-000011,fill-000031,buy,sell,1776348969931,1776351078180,1776351078180,2108249,0.00031000,0.07657628618000000000,0.0857491000000000,0.00917281382000000000,0.0856406000000000,247.020278000000,US cash open,13:30,4878180,4878180,False,US cash open,13:30,2769931,2769931,False,US cash open,13:30,4878180,4878180,False,979,False,False,False,67,False,False,False
matched_lot,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0,2026-04-16 12:00,2026-04-16 14:00,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0:2026-04-16 14:00:fill-000013:fill-000031:49,fill-000013,fill-000031,buy,sell,1776349169577,1776351078180,1776351078180,1908603,0.00011000,0.04633256188000000000,0.0495836000000000,0.00325103812000000000,0.0487355000000000,421.205108000000,US cash open,13:30,4878180,4878180,False,US cash open,13:30,2969577,2969577,False,US cash open,13:30,4878180,4878180,False,1053,False,False,False,79,False,False,False
