session,label,n_fills,avg_spread,median_spread,avg_spread_bps,inside_spread,at_best,behind_best,crossed,unknown
2026-05-08 07:00,"[0,1)bps",1,0.01000000,0.01,0.001260489239991163970427661941,0,1,0,0,0
2026-05-08 07:00,"[1,2)bps",4,0.01000000,0.01,0.001258735655671096131485399365,0,0,4,0,0
2026-05-08 07:00,"[2,5)bps",0,,,,0,0,0,0,0
2026-05-08 07:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-05-08 07:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-05-08 08:00,"[0,1)bps",1,0.01000000,0.01,0.001253770794023700906958985835,0,0,1,0,0
2026-05-08 08:00,"[1,2)bps",5,0.01000000,0.01,0.001251512800587368557425203017,0,1,4,0,0
2026-05-08 08:00,"[2,5)bps",0,,,,0,0,0,0,0
2026-05-08 08:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-05-08 08:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-05-08 09:00,"[0,1)bps",6,0.01000000,0.01,0.001251622702724942426302719583,0,0,6,0,0
2026-05-08 09:00,"[1,2)bps",2,0.01000000,0.01,0.001251009974532817484169814918,0,0,2,0,0
2026-05-08 09:00,"[2,5)bps",1,0.01000000,0.01,0.001252003126752608751965097158,0,0,1,0,0
2026-05-08 09:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-05-08 09:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-05-08 10:00,"[0,1)bps",4,0.03250000,0.01,0.00406537572961416353901696361,0,0,4,0,0
2026-05-08 10:00,"[1,2)bps",5,0.01000000,0.01,0.001248248865314180783455612710,0,2,3,0,0
2026-05-08 10:00,"[2,5)bps",0,,,,0,0,0,0,0
2026-05-08 10:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-05-08 10:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-05-08 11:00,"[0,1)bps",2,0.01000000,0.01,0.001246376722274049156306318294,0,0,2,0,0
2026-05-08 11:00,"[1,2)bps",3,0.06000000,0.01,0.00747531508295739325025372203,0,0,3,0,0
2026-05-08 11:00,"[2,5)bps",4,0.01000000,0.01,0.001245521526553401472520580562,0,0,4,0,0
2026-05-08 11:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-05-08 11:00,"[10,inf)bps",0,,,,0,0,0,0,0
