session,fill_id,order_id,side,price,quantity,placed_time_ms,fill_time_ms,time_from_place_to_fill_ms,mid_at_placed,mid_at_fill,quoted_distance,quoted_distance_bps,fill_edge,fill_edge_bps,pre_fill_mid_move,pre_fill_mid_move_bps,book_spread_at_fill,book_spread_bps_at_fill,volatility_bps_at_fill,quote_position_at_fill
2026-04-16 12:00,fill-000001,ord-000016,sell,74642.00000000,0.001,1776340855614,1776340857816,2202,74639.99500000,74641.99500000,2.00500000,0.2686227403954140136263406770,0.00500000,0.0006698641964218668056768847081,-2.00000000,-0.2679528582497895397768984309,0.01000000,0.001339728392843733611353769416,2.303107,at_best
2026-04-16 12:00,fill-000002,ord-000044,sell,74672.75000000,0.00007000,1776340931314,1776340933304,1990,74670.74500000,74670.74500000,2.00500000,0.2685121194384762064447060224,2.00500000,0.2685121194384762064447060224,-0.00000000,-0,0.01000000,0.001339212565777936191744169688,0.849202,behind_best
2026-04-16 12:00,fill-000003,ord-000091,buy,74742.99000000,0.00007000,1776341089314,1776341111091,21777,74744.99500000,74744.99500000,2.00500000,0.2682453855271513497325138626,2.00500000,0.2682453855271513497325138626,0.00000000,0,0.01000000,0.001337882222080555360261914527,0.671864,behind_best
2026-04-16 12:00,fill-000004,ord-000109,buy,74702.21000000,0.00015107215104517869184086311,1776341160614,1776341162688,2074,74704.21500000,74704.21500000,2.00500000,0.2683918169811435673341858957,2.00500000,0.2683918169811435673341858957,0.00000000,0,0.01000000,0.001338612553521913054035839879,1.668523,behind_best
2026-04-16 12:00,fill-000005,ord-000249,buy,74746.87000000,0.00024000,1776341633314,1776341636401,3087,74748.87500000,74748.87500000,2.00500000,0.2682314616775168857056377103,2.00500000,0.2682314616775168857056377103,0.00000000,0,0.01000000,0.001337812776446468257883479852,1.000531,behind_best
2026-04-16 12:00,fill-000006,ord-000307,buy,74778.55000000,0.00007000,1776341885314,1776341895766,10452,74780.55500000,74780.55500000,2.00500000,0.2681178282241954475999810379,2.00500000,0.2681178282241954475999810379,0.00000000,0,0.01000000,0.001337246026055837643890179740,2.172898,behind_best
2026-04-16 12:00,fill-000007,ord-000349,buy,74761.32000000,0.001,1776342037114,1776342043269,6155,74763.32500000,74763.32500000,2.00500000,0.2681796188171138723431575575,2.00500000,0.2681796188171138723431575575,0.00000000,0,0.01000000,0.001337554208564158964305025225,1.20985,behind_best
2026-04-16 12:00,fill-000008,ord-000569,buy,74692.53000000,0.0003500000000000000000000000001,1776343098114,1776343111115,13001,74694.53500000,74694.53500000,2.00500000,0.2684265990811777595241740242,2.00500000,0.2684265990811777595241740242,0.00000000,0,0.01000000,0.001338786030330063638524558724,0.904471,behind_best
2026-04-16 12:00,fill-000009,ord-000707,buy,74612.00000000,0.001,1776343839614,1776343843908,4294,74614.00500000,74612.00500000,2.00500000,0.2687163086876250644902387963,0.00500000,0.0006701334456834392803142068089,-2.00000000,-0.2680461932046135306635798467,0.01000000,0.001340266891366878560628413618,0.594973,at_best
2026-04-16 12:00,fill-000010,ord-000709,buy,74610.00000000,0.00007000,1776343843914,1776343844744,830,74612.00500000,74612.00500000,2.00500000,0.2687235117190591514059969304,2.00500000,0.2687235117190591514059969304,0.00000000,0,0.01000000,0.001340266891366878560628413618,0.593658,behind_best
2026-04-16 12:00,fill-000011,ord-000793,buy,74659.35000000,0.00002130434782608695652173913043,1776344164814,1776344167729,2915,74661.35500000,74661.35500000,2.00500000,0.2685458896372829022457468124,2.00500000,0.2685458896372829022457468124,0.00000000,0,0.01000000,0.001339380995697171582273051433,3.027246,behind_best
2026-04-16 12:00,fill-000012,ord-000814,sell,74595.54000000,0.00058000,1776344251814,1776344253281,1467,74593.53500000,74593.53500000,2.00500000,0.2687900499688076185154651807,2.00500000,0.2687900499688076185154651807,-0.00000000,-0,0.01000000,0.001340598752961634007558429829,2.743098,behind_best
2026-04-16 13:00,fill-000001,ord-000009,buy,74611.46000000,0.00008000,1776344427914,1776344428020,106,74613.46500000,74613.46500000,2.00500000,0.2687182534680570055284257339,2.00500000,0.2687182534680570055284257339,0.00000000,0,0.01000000,0.001340240665676094790665465007,0.340745,behind_best
2026-04-16 13:00,fill-000002,ord-000066,sell,74648.06000000,0.00007000,1776344595014,1776344600669,5655,74646.05500000,74646.05500000,2.00500000,0.2686009327619523898483315696,2.00500000,0.2686009327619523898483315696,-0.00000000,-0,0.01000000,0.001339655524997268777298411818,0.912798,behind_best
2026-04-16 13:00,fill-000003,ord-000120,sell,74702.00000000,0.001,1776344839114,1776344841401,2287,74699.99500000,74699.99500000,2.00500000,0.2684069791437067699937597051,2.00500000,0.2684069791437067699937597051,-0.00000000,-0,0.01000000,0.001338688175280333017425235437,1.773837,behind_best
2026-04-16 13:00,fill-000004,ord-000122,sell,74704.00000000,0.001,1776344841414,1776344841465,51,74701.99500000,74701.99500000,2.00500000,0.2683997930711221300046939844,2.00500000,0.2683997930711221300046939844,-0.00000000,-0,0.01000000,0.001338652334519312369100718127,1.773657,behind_best
2026-04-16 13:00,fill-000005,ord-000149,buy,74739.26000000,0.00007000,1776344941114,1776344944115,3001,74741.26500000,74740.00500000,2.00500000,0.2682587724465193357377614628,0.74500000,0.09967888013922396713781327684,-1.26000000,-0.1685815727095333481444286500,0.01000000,0.001337971545492939156212258750,0.77028,behind_best
2026-04-16 13:00,fill-000006,ord-000210,sell,74772.64000000,0.00031000,1776345156914,1776345187617,30703,74770.63500000,74770.63500000,2.00500000,0.2681534000614011102085731919,2.00500000,0.2681534000614011102085731919,-0.00000000,-0,0.01000000,0.001337423441702748679344504698,1.022632,behind_best
2026-04-16 13:00,fill-000007,ord-000306,sell,74867.00000000,0.00028000,1776345507214,1776345510955,3741,74864.99500000,74864.99500000,2.00500000,0.2678154189417898177913456082,2.00500000,0.2678154189417898177913456082,-0.00000000,-0,0.01000000,0.001335737750333116298211200041,1.826083,behind_best
2026-04-16 13:00,fill-000008,ord-000448,sell,74952.00000000,0.00053000,1776346052914,1776346060452,7538,74949.99500000,74949.99500000,2.00500000,0.2675116922956432485419111769,2.00500000,0.2675116922956432485419111769,-0.00000000,-0,0.01000000,0.001334222904217672062553172952,1.663718,behind_best
2026-04-16 13:00,fill-000009,ord-000448,sell,74952.00000000,0.00047000,1776346052914,1776346060454,7540,74949.99500000,74949.99500000,2.00500000,0.2675116922956432485419111769,2.00500000,0.2675116922956432485419111769,-0.00000000,-0,0.01000000,0.001334222904217672062553172952,1.663718,behind_best
2026-04-16 13:00,fill-000010,ord-000487,buy,74975.99000000,0.00007000,1776346163814,1776346168915,5101,74977.99500000,74976.49500000,2.00500000,0.2674117919530923706348776064,0.50500000,0.06735444221552367845416086735,-1.50000000,-0.2000586972217648658116291320,0.01000000,0.001333751331000468880280413215,2.62274,behind_best
2026-04-16 13:00,fill-000011,ord-000663,buy,74694.20000000,0.001,1776346616314,1776346618671,2357,74696.20500000,74695.76500000,2.00500000,0.2684205978068095962840414717,1.56500000,0.2095165636231183923211710865,-0.44000000,-0.05890526834663153235161009853,0.01000000,0.001338763984812258097898856783,2.730351,behind_best
2026-04-16 13:00,fill-000012,ord-000688,sell,74664.00000000,0.00007000,1776346673714,1776346675417,1703,74661.99500000,74663.97500000,2.00500000,0.2685435876713447048930315886,0.02500000,0.003348334990201097651176487724,-1.98000000,-0.2651951638849189604429937882,0.01000000,0.001339333996080439060470595090,3.853182,behind_best
2026-04-16 13:00,fill-000013,ord-000731,buy,74619.99000000,0.00065000,1776346783814,1776346787844,4030,74621.99500000,74620.36500000,2.00500000,0.2686875364294401402696349783,0.37500000,0.05025437760857910571731993002,-1.63000000,-0.2184342565486221589224463913,0.01000000,0.001340116736228776152461864801,3.017239,behind_best
2026-04-16 13:00,fill-000014,ord-000773,buy,74653.06000000,0.00021000,1776346895414,1776346896678,1264,74655.06500000,74655.06500000,2.00500000,0.2685685157463863972256939298,2.00500000,0.2685685157463863972256939298,0.00000000,0,0.01000000,0.001339493844121627916337625585,3.911239,behind_best
2026-04-16 13:00,fill-000015,ord-000818,sell,74529.62000000,0.00014000,1776347005814,1776347015356,9542,74527.61500000,74527.61500000,2.00500000,0.2690277959384585163499462582,2.00500000,0.2690277959384585163499462582,-0.00000000,-0,0.01000000,0.001341784518396301827181776849,1.710165,behind_best
2026-04-16 13:00,fill-000016,ord-000854,sell,74578.07000000,0.0002800000000000000000000000035,1776347105314,1776347109133,3819,74576.06500000,74576.00500000,2.00500000,0.2688530160447591328397388626,2.06500000,0.2768987156123474299809972390,0.06000000,0.008045476789369350608670489654,0.01000000,0.001340913877057372542280858300,2.478006,behind_best
2026-04-16 13:00,fill-000017,ord-000859,buy,74564.00000000,0.001,1776347120314,1776347121591,1277,74566.00500000,74566.00500000,2.00500000,0.2688892880877820931938086263,2.00500000,0.2688892880877820931938086263,0.00000000,0,0.01000000,0.001341093706173476774033958236,2.240146,behind_best
2026-04-16 13:00,fill-000018,ord-000863,buy,74553.40000000,0.00051000,1776347126614,1776347127240,626,74555.40500000,74555.40500000,2.00500000,0.2689275177299352072462083735,2.00500000,0.2689275177299352072462083735,0.00000000,0,0.01000000,0.001341284377705412504968620317,2.131469,behind_best
2026-04-16 13:00,fill-000019,ord-000981,buy,74390.00000000,0.001,1776347428414,1776347429146,732,74392.00500000,74390.00500000,2.00500000,0.2695182096516957702645600156,0.00500000,0.0006721333060805682161198940637,-2.00000000,-0.2688460944156566286928279457,0.01000000,0.001344266612161136432239788127,3.900846,at_best
2026-04-16 13:00,fill-000020,ord-001040,sell,73918.73000000,0.001,1776347572914,1776347573270,356,73916.72500000,73916.72500000,2.00500000,0.2712511951794401064170524330,2.00500000,0.2712511951794401064170524330,-0.00000000,-0,0.01000000,0.001352873791418653897341907396,17.386604,behind_best
2026-04-16 13:00,fill-000021,ord-001107,buy,73536.00000000,0.001,1776347738614,1776347740428,1814,73538.00500000,73545.64500000,2.00500000,0.2726481361576235308531962487,9.64500000,1.311430472871643181591513678,7.64000000,1.038918583662964476667540818,0.01000000,0.001359699816352144304397629527,10.525293,behind_best
2026-04-16 13:00,fill-000022,ord-001133,buy,73637.17000000,0.00049000,1776347800614,1776347803228,2614,73639.17500000,73637.18500000,2.00500000,0.2722735554818478072303227189,0.01500000,0.002037014315525505218593024706,-1.99000000,-0.2702365962139038086724898806,0.01000000,0.001358009543683670145728683137,4.477409,behind_best
2026-04-16 13:00,fill-000023,ord-001184,sell,73706.87000000,0.0001186956521739130434782608696,1776347925614,1776347928312,2698,73704.86500000,73704.86500000,2.00500000,0.2720308896841477153509473221,2.00500000,0.2720308896841477153509473221,-0.00000000,-0,0.01000000,0.001356762542065574640154350734,1.991742,behind_best
2026-04-16 13:00,fill-000024,ord-001187,buy,73690.00000000,0.00007000,1776347935614,1776347935665,51,73692.00500000,73692.00500000,2.00500000,0.2720783618250039471717454288,2.00500000,0.2720783618250039471717454288,0.00000000,0,0.01000000,0.001356999310847899985893992164,2.014999,behind_best
2026-04-16 13:00,fill-000025,ord-001188,sell,73694.01000000,0.001,1776347935614,1776347938138,2524,73692.00500000,73686.14500000,2.00500000,0.2720783618250039471717454288,7.86500000,1.067364835003921022059167297,5.86000000,0.7952015961568693917338794079,0.01000000,0.001357107228231304541715406607,2.051133,behind_best
2026-04-16 13:00,fill-000026,ord-001196,sell,73690.00000000,0.00012000,1776347953214,1776347953258,44,73687.99500000,73687.99500000,2.00500000,0.2720931679576842876509260430,2.00500000,0.2720931679576842876509260430,-0.00000000,-0,0.01000000,0.001357073156896180985790154828,1.977408,behind_best
2026-04-16 14:00,fill-000001,ord-000036,sell,73614.49000000,0.00008000,1776348085314,1776348090183,4869,73612.48500000,73614.48500000,2.00500000,0.2723722748933146327012326781,0.00500000,0.0006792141519430584891003448574,-2.00000000,-0.2716930422875956435922520480,0.01000000,0.001358428303886116978200689715,4.62842,at_best
2026-04-16 14:00,fill-000002,ord-000059,buy,73748.00000000,0.001,1776348145314,1776348145747,433,73750.00500000,73748.00500000,2.00500000,0.2718643883481770611405382278,0.00500000,0.0006779844417486276408426234716,-2.00000000,-0.2711864222924459462748511000,0.01000000,0.001355968883497255281685246943,7.155258,at_best
2026-04-16 14:00,fill-000003,ord-000138,sell,73620.28000000,0.0002800000000000000000000000005,1776348335814,1776348342557,6743,73618.27500000,73618.27500000,2.00500000,0.2723508530999945326075624565,2.00500000,0.2723508530999945326075624565,-0.00000000,-0,0.01000000,0.001358358369576032581583852651,4.951022,behind_best
2026-04-16 14:00,fill-000004,ord-000162,sell,73780.01000000,0.00028000,1776348397614,1776348399565,1951,73778.00500000,73778.00500000,2.00500000,0.2717612112173540067937591969,2.00500000,0.2717612112173540067937591969,-0.00000000,-0,0.01000000,0.001355417512306005021415257840,8.781664,behind_best
2026-04-16 14:00,fill-000005,ord-000171,buy,73789.12000000,0.00007000,1776348422614,1776348422865,251,73791.12500000,73791.12500000,2.00500000,0.2717128923024279681330241272,2.00500000,0.2717128923024279681330241272,0.00000000,0,0.01000000,0.001355176520211610813631043029,4.486805,behind_best
2026-04-16 14:00,fill-000006,ord-000213,buy,73882.00000000,0.00070000,1776348527614,1776348529818,2204,73884.00500000,73882.00500000,2.00500000,0.2713713204908152989270140405,0.00500000,0.0006767547794621978653665395247,-2.00000000,-0.2706945840307384527950264743,0.01000000,0.001353509558924395730733079049,4.970656,at_best
