session,label,n_fills,avg_spread,median_spread,avg_spread_bps,inside_spread,at_best,behind_best,crossed,unknown
2026-04-16 12:00,"[0,1)bps",5,0.01000000,0.01,0.001339282920184462462357494035,0,1,4,0,0
2026-04-16 12:00,"[1,2)bps",3,0.01000000,0.01,0.001337993179510846758741448319,0,0,3,0,0
2026-04-16 12:00,"[2,5)bps",4,0.01000000,0.01,0.001339238541889594211268857604,0,1,3,0,0
2026-04-16 12:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-04-16 12:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-16 13:00,"[0,1)bps",3,0.01000000,0.01,0.001339289245388767574725378525,0,0,3,0,0
2026-04-16 13:00,"[1,2)bps",9,0.01000000,0.01,0.001341618636403212438034920736,0,0,9,0,0
2026-04-16 13:00,"[2,5)bps",12,0.01000000,0.01,0.001344261212341986919525888531,0,1,11,0,0
2026-04-16 13:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-04-16 13:00,"[10,inf)bps",2,0.01000000,0.01,0.001356286803885399100869768462,0,0,2,0,0
2026-04-16 14:00,"[0,1)bps",1,0.01000000,0.01,0.001351271279397835682304501281,0,0,1,0,0
2026-04-16 14:00,"[1,2)bps",11,0.01000000,0.01,0.001353235419791012150129187056,0,1,10,0,0
2026-04-16 14:00,"[2,5)bps",22,0.01000000,0.01,0.001355122538845557069245715816,0,4,18,0,0
2026-04-16 14:00,"[5,10)bps",5,0.01000000,0.01,0.001357492458122915697556767602,0,1,4,0,0
2026-04-16 14:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-16 15:00,"[0,1)bps",2,0.01000000,0.01,0.001350831281807939995232326528,0,0,2,0,0
2026-04-16 15:00,"[1,2)bps",9,0.01000000,0.01,0.001345758017522931185097895434,0,2,7,0,0
2026-04-16 15:00,"[2,5)bps",14,0.01000000,0.01,0.001343231820934441765943442182,0,5,9,0,0
2026-04-16 15:00,"[5,10)bps",5,0.01000000,0.01,0.001339789355165967944520460160,0,2,3,0,0
2026-04-16 15:00,"[10,inf)bps",1,0.01000000,0.01,0.001336076833503248904634109013,0,0,1,0,0
2026-04-16 16:00,"[0,1)bps",2,0.01000000,0.01,0.001341967831486939658021622408,0,0,2,0,0
2026-04-16 16:00,"[1,2)bps",9,0.01000000,0.01,0.001341402252716214471006438117,0,0,9,0,0
2026-04-16 16:00,"[2,5)bps",24,0.01000000,0.01,0.001341799585142360091102251726,0,2,22,0,0
2026-04-16 16:00,"[5,10)bps",1,0.01000000,0.01,0.001337112816420226746254295726,0,1,0,0,0
2026-04-16 16:00,"[10,inf)bps",0,,,,0,0,0,0,0
