window,horizon,horizon_ms,n,alpha,beta,r2,t_stat,hac_lags,x_mean_bps,y_mean_bps,x_std_bps,y_std_bps,predicted_drift_1std_bps
2026-04-15 12:00,1s,1000,17996,-0.001561324147426659,27.32642419632188,0.008539023887643493,3.173221255721806,12,-1.95044424485389e-05,-0.00209431081548818,0.002525981432927146,0.7469797790068023,0.06902604014820019
2026-04-15 12:00,10s,10000,17987,-0.017853368876672878,48.63773225064989,0.0022020613074299478,2.4875210398488723,12,-1.9817366511076114e-05,-0.018817240642951594,0.0025265749934257073,2.6187305100187674,0.12288687804142706
2026-04-15 12:00,1m,60000,17937,-0.10548461914342856,39.20923746081933,0.00020589142418259154,1.4796342873614388,60,-2.0130744580673646e-05,-0.10627393028795529,0.0025300268226613734,6.913443101080016,0.09920042247197203
2026-04-15 12:00,5m,300000,17697,-0.6371039589074962,-24.958289313522297,1.7480886407961194e-05,-0.5241998294549014,300,-2.1496055990556384e-05,-0.6365674541229842,0.0025465887993606972,15.201691467364043,-0.06355850001701967
2026-04-16 12:00,1s,1000,17994,-0.0033704609596968377,4.716969743633567,0.0015996135398281819,1.6753985690794855,12,3.700443334008797e-05,-0.0031959121672513373,0.007985114622850162,0.9417523430724116,0.03766554407543017
2026-04-16 12:00,10s,10000,17985,-0.02920597914560043,4.025365243294427,9.493449496222883e-05,0.795227222800633,12,3.731961034918649e-05,-0.029055754083207524,0.007987100566582021,3.2997605260239284,0.032150997015416495
2026-04-16 12:00,1m,60000,17935,-0.18262623445791568,15.756772056066117,0.00018565008703363972,1.29435002268623,60,3.8199455709471255e-05,-0.18202433434163576,0.007998191121997946,9.249355064210613,0.12602567437017334
2026-04-16 12:00,5m,300000,17695,-1.1124609364850468,8.335247547874404,9.810045592861805e-06,0.6424069136208864,300,4.0867158356421766e-05,-1.1121202986035679,0.008052072401313923,21.428445194103116,0.06711601673835904
2026-04-16 17:00,1s,1000,17998,0.00999257167255736,48.190994616198616,0.01803891359393639,3.4348934917994436,12,-6.743751533910102e-05,0.00674269073392093,0.001884897101209235,0.6763139526456227,0.09083506605646262
2026-04-16 17:00,10s,10000,17989,0.0649162843145498,82.40610325049276,0.0037228736406008656,2.6160609567676376,12,-6.744861305752323e-05,0.059358106942829,0.001885335286994864,2.5462956389229623,0.15536313432189616
2026-04-16 17:00,1m,60000,17939,0.34878490377978333,100.53729724248572,0.000889921390325954,1.8555433372025596,60,-6.907195151009977e-05,0.34184059645969384,0.001887672047591686,6.361769474032014,0.18978144574505698
2026-04-16 17:00,5m,300000,17699,1.8441671264699409,81.07686248121753,0.00013822594145240785,1.032498655986126,300,-7.05118631251248e-05,1.8384502458400507,0.0018996366169255728,13.100041999049335,0.15401657675475997
2026-04-17 05:00,1s,1000,17998,0.008299907725524178,22.844734245701677,0.015578607431510072,3.1702574169730235,12,-1.2070848200771462e-05,0.008024152406257347,0.0034299565694818233,0.6277842480152644,0.07835644630411086
2026-04-17 05:00,10s,10000,17989,0.07435393456907995,33.16369604636871,0.002565252577526378,1.7299804356864805,12,-1.1899078354544828e-05,0.0739593171512979,0.003430805872785694,2.2464357637508376,0.11377820315916148
2026-04-17 05:00,1m,60000,17939,0.4421855980349959,52.59728875855396,0.0007648597850052896,2.0771210629888293,60,-1.1918603592229885e-05,0.4415587118002567,0.003435551759149626,6.533846696796939,0.18070070792095091
2026-04-17 05:00,5m,300000,17699,2.3333087191733535,-44.61743911568739,0.00013045650121634722,-0.9505095675881401,300,-1.1962098622732344e-05,2.333842437380349,0.0034583595981873554,13.50958242167464,-0.15430314881227744
2026-04-17 12:00,1s,1000,17996,0.022141215481301366,-0.06457117766876719,8.714087802452752e-07,-0.04175986453764811,12,-5.614372250310999e-05,0.022144840747582103,0.018983509565775124,1.3131197146946758,-0.001225787568948407
2026-04-17 12:00,10s,10000,17987,0.1687088678975627,-7.094078669864789,0.001007776895175172,-3.55208733315984,12,-5.612557458293722e-05,0.1691070271390454,0.01898825671261436,4.243252699510349,-0.13470418692287442
2026-04-17 12:00,1m,60000,17937,0.9824531269563425,-12.395667738124535,0.0005341357191697149,-5.519920378727826,60,-5.630947169807359e-05,0.983151120458021,0.019014687280329207,10.198429620942798,-0.2356997456713037
2026-04-17 12:00,5m,300000,17697,4.9905722191094375,-11.353293360295213,0.00010613688451810432,-2.489161859055329,300,-5.5442215397871145e-05,4.991201670845395,0.01914314329437408,21.096088676705943,-0.21733772165919707
2026-04-18 13:00,1s,1000,17998,-0.004879653397960985,8.038906055220838,0.004860405363005693,1.6820275094567039,12,1.568528470281875e-05,-0.004753560867785633,0.004532583657110803,0.5226446826422392,0.03643701420694305
2026-04-18 13:00,10s,10000,17989,-0.02941528418166592,27.34956235260325,0.005368273561154435,4.324617890385269,12,1.5843286250888794e-05,-0.02898197723647709,0.004533711830465554,1.6923374844880357,0.1239950343960527
2026-04-18 13:00,1m,60000,17939,-0.14993410533793347,15.136465550904907,0.00023728017652957512,1.386724393551222,60,1.6539033312197377e-05,-0.14968376282995813,0.004539998200832098,4.461176740358856,0.06871952636806532
2026-04-18 13:00,5m,300000,17699,-0.7081317223052974,38.50571363184894,0.0003422349164698968,2.8839452281356865,300,1.962585645289518e-05,-0.7073760146969424,0.004570469952859917,9.513139749171216,0.17598920716779407
2026-04-18 19:00,1s,1000,17997,0.00016375637045609693,0.20600040375801165,2.1695202613303266e-06,0.03938171959455641,12,2.6518389194843605e-05,0.00016921916933724683,0.002271863007742746,0.3177374319837572,0.0004680046968778964
2026-04-18 19:00,10s,10000,17988,0.004493914802586195,18.409341776073877,0.0013289839036307871,0.6801494170675311,12,2.2073686671922872e-05,0.00490027684478759,0.002188116234809962,1.1049656785639752,0.040281779612392515
2026-04-18 19:00,1m,60000,17938,0.026367541117772862,30.390777896293518,0.0006092121760142843,0.7283014745764637,60,2.2145094475570585e-05,0.02704054776547236,0.0021911319315595455,2.6979012983447954,0.06659020387350276
2026-04-18 19:00,5m,300000,17698,0.041221968862741494,16.17477014450511,3.4222557543595045e-05,0.37653006751494245,300,2.0801595704923943e-05,0.04155842989190756,0.0022053344498103576,6.097563729312754,0.03567077781744118
2026-04-19 13:00,1s,1000,17996,-0.0057870456706966686,8.210449490130712,0.0027244223761803132,1.863684293943079,12,-3.363302533117179e-05,-0.006063187926378541,0.004511367009470499,0.7096396511918928,0.03704035096269957
2026-04-19 13:00,10s,10000,17987,-0.05672760666644299,23.344427359020195,0.0017885487176967363,2.346519802390226,12,-3.3717588910304646e-05,-0.0575147244714809,0.004512482256831997,2.4908544181093157,0.10534131425348206
2026-04-19 13:00,1m,60000,17937,-0.3511525032343137,25.987046685062296,0.0002909380964450925,1.348303802765276,60,-3.348004017702559e-05,-0.3520225506014118,0.004518712224808291,6.884482720010312,0.11742798554245477
