window,horizon,label,n,avg_microprice_deviation_bps,avg_forward_drift_bps,median_forward_drift_bps
2026-04-17 12:00,5m,<-0.5bps,1,-2.185983472316118183929448555,47.30585339142642192529343607,47.30585339142642192529343607
2026-04-17 12:00,5m,"[-0.5,-0.1)bps",8,-0.1878509465522556837030864034,9.388230170891369264141014072,12.66446697663819281252049579
2026-04-17 12:00,5m,"[-0.1,0.1)bps",17680,0.00001923998547052962499821895857,4.983604419001828967847961761,3.568015832571661243338358107
2026-04-17 12:00,5m,"[0.1,0.5)bps",7,0.2056870156901875133223859679,12.08872718962643080882728676,15.92900428444604557209577603
2026-04-17 12:00,5m,>=0.5bps,1,0.9276581058877620726874669537,12.13705591288302598609820779,12.13705591288302598609820779
2026-04-18 13:00,1s,<-0.5bps,0,,,
2026-04-18 13:00,1s,"[-0.5,-0.1)bps",1,-0.1410946835007276056036757005,-1.375123002609106282168644821,-1.375123002609106282168644821
2026-04-18 13:00,1s,"[-0.1,0.1)bps",17995,-0.00001613442054056057322472395497,-0.005141025871800698973325090919,0
2026-04-18 13:00,1s,"[0.1,0.5)bps",1,0.1465076447560119240072742854,6.561950246848840657480856651,6.561950246848840657480856651
2026-04-18 13:00,1s,>=0.5bps,1,0.5672296904534368252920534427,1.771344820407842919144632875,1.771344820407842919144632875
2026-04-18 13:00,10s,<-0.5bps,0,,,
2026-04-18 13:00,10s,"[-0.5,-0.1)bps",1,-0.1410946835007276056036757005,0.6272143767296211387733243285,0.6272143767296211387733243285
2026-04-18 13:00,10s,"[-0.1,0.1)bps",17986,-0.00001599231487498504014410328592,-0.02997243676875185534607105705,0
2026-04-18 13:00,10s,"[0.1,0.5)bps",1,0.1465076447560119240072742854,5.544328629725818684150825986,5.544328629725818684150825986
2026-04-18 13:00,10s,>=0.5bps,1,0.5672296904534368252920534427,11.55591620932735618680070018,11.55591620932735618680070018
2026-04-18 13:00,1m,<-0.5bps,0,,,
2026-04-18 13:00,1m,"[-0.5,-0.1)bps",1,-0.1410946835007276056036757005,24.56029040487314572742358009,24.56029040487314572742358009
2026-04-18 13:00,1m,"[-0.1,0.1)bps",17936,-0.00001538519921505412113295692052,-0.1515792626375536500492841451,0
2026-04-18 13:00,1m,"[0.1,0.5)bps",1,0.1465076447560119240072742854,1.153041548083837558928213040,1.153041548083837558928213040
2026-04-18 13:00,1m,>=0.5bps,1,0.5672296904534368252920534427,7.835301307533203983865210149,7.835301307533203983865210149
2026-04-18 13:00,5m,<-0.5bps,0,,,
2026-04-18 13:00,5m,"[-0.5,-0.1)bps",1,-0.1410946835007276056036757005,37.53986867410442229005136431,37.53986867410442229005136431
2026-04-18 13:00,5m,"[-0.1,0.1)bps",17696,-0.00001273082156130920331757675225,-0.7110763410191137073053361279,-0.3860804173885085733241490995
2026-04-18 13:00,5m,"[0.1,0.5)bps",1,0.1465076447560119240072742854,2.141738519758918339217855236,2.141738519758918339217855236
2026-04-18 13:00,5m,>=0.5bps,1,0.5672296904534368252920534427,23.67723935909739437681051309,23.67723935909739437681051309
2026-04-18 19:00,1s,<-0.5bps,0,,,
2026-04-18 19:00,1s,"[-0.5,-0.1)bps",0,,,
2026-04-18 19:00,1s,"[-0.1,0.1)bps",17996,0.00001140135379061341037296569161,0.0002654787232815619946323995460,0
2026-04-18 19:00,1s,"[0.1,0.5)bps",1,0.2720726875237215272480373452,-1.732117713612527244768203697,-1.732117713612527244768203697
2026-04-18 19:00,1s,>=0.5bps,0,,,
2026-04-18 19:00,10s,<-0.5bps,0,,,
2026-04-18 19:00,10s,"[-0.5,-0.1)bps",0,,,
2026-04-18 19:00,10s,"[-0.1,0.1)bps",17987,0.000006948840180732034310249223206,0.005097103365263819117765311229,0
2026-04-18 19:00,10s,"[0.1,0.5)bps",1,0.2720726875237215272480373452,-3.535418346962555609184415765,-3.535418346962555609184415765
2026-04-18 19:00,10s,>=0.5bps,0,,,
2026-04-18 19:00,1m,<-0.5bps,0,,,
2026-04-18 19:00,1m,"[-0.5,-0.1)bps",0,,,
2026-04-18 19:00,1m,"[-0.1,0.1)bps",17937,0.000006978090939346823359722418582,0.02729317292711987488816867640,0
2026-04-18 19:00,1m,"[0.1,0.5)bps",1,0.2720726875237215272480373452,-4.504296976722987515504529705,-4.504296976722987515504529705
2026-04-18 19:00,1m,>=0.5bps,0,,,
2026-04-18 19:00,5m,<-0.5bps,0,,,
2026-04-18 19:00,5m,"[-0.5,-0.1)bps",0,,,
2026-04-18 19:00,5m,"[-0.1,0.1)bps",17697,0.000005428827104143236739615564487,0.04194319615815540183763528761,0.6292082838370440243317613459
2026-04-18 19:00,5m,"[0.1,0.5)bps",1,0.2720726875237215272480373452,-6.767650183932050893942129209,-6.767650183932050893942129209
2026-04-18 19:00,5m,>=0.5bps,0,,,
2026-04-19 13:00,1s,<-0.5bps,0,,,
2026-04-19 13:00,1s,"[-0.5,-0.1)bps",4,-0.2517199683619141158344084662,-1.336166534007484113975815023,-1.423563679632651902810234035
2026-04-19 13:00,1s,"[-0.1,0.1)bps",17991,0.00001581282484772497295312125290,-0.005634692423247364547637313373,0
2026-04-19 13:00,1s,"[0.1,0.5)bps",1,0.1171314177524724517053182527,-2.394712400434804121382617438,-2.394712400434804121382617438
2026-04-19 13:00,1s,>=0.5bps,0,,,
2026-04-19 13:00,10s,<-0.5bps,0,,,
2026-04-19 13:00,10s,"[-0.5,-0.1)bps",4,-0.2517199683619141158344084662,-3.224099898592951368298513168,-4.056837563726372323565041989
2026-04-19 13:00,10s,"[-0.1,0.1)bps",17982,0.00001575298542795784584009996566,-0.05646052887190917016366093271,0
2026-04-19 13:00,10s,"[0.1,0.5)bps",1,0.1171314177524724517053182527,-6.347719299484024717747249560,-6.347719299484024717747249560
2026-04-19 13:00,10s,>=0.5bps,0,,,
2026-04-19 13:00,1m,<-0.5bps,0,,,
2026-04-19 13:00,1m,"[-0.5,-0.1)bps",4,-0.2517199683619141158344084662,-0.3910862084710202518727691198,-5.476103252886957579160509625
2026-04-19 13:00,1m,"[-0.1,0.1)bps",17932,0.00001612853976354450029712960101,-0.3522854041642837062750964843,0.1668715441789700878267795026
2026-04-19 13:00,1m,"[0.1,0.5)bps",1,0.1171314177524724517053182527,4.517722170341966395845293854,4.517722170341966395845293854
2026-04-19 13:00,1m,>=0.5bps,0,,,
2026-04-19 13:00,5m,<-0.5bps,0,,,
2026-04-19 13:00,5m,"[-0.5,-0.1)bps",4,-0.2517199683619141158344084662,5.343476376185982160912090695,3.938249549725427520744448673
2026-04-19 13:00,5m,"[-0.1,0.1)bps",17692,0.00001878255626157400332811413415,-1.813456724949667624178533034,-0.3941443078039412110119651936
2026-04-19 13:00,5m,"[0.1,0.5)bps",1,0.1171314177524724517053182527,8.015227600565434484138260146,8.015227600565434484138260146
2026-04-19 13:00,5m,>=0.5bps,0,,,
2026-04-20 03:00,1s,<-0.5bps,0,,,
2026-04-20 03:00,1s,"[-0.5,-0.1)bps",1,-0.1296046223678366393391172260,-2.516879340207542069356307611,-2.516879340207542069356307611
2026-04-20 03:00,1s,"[-0.1,0.1)bps",17997,-0.00009291050650271002178522316636,0.003874678769553554840271590254,0
2026-04-20 03:00,1s,"[0.1,0.5)bps",0,,,
2026-04-20 03:00,1s,>=0.5bps,0,,,
2026-04-20 03:00,10s,<-0.5bps,0,,,
2026-04-20 03:00,10s,"[-0.5,-0.1)bps",1,-0.1296046223678366393391172260,-7.087717920631884610068737666,-7.087717920631884610068737666
2026-04-20 03:00,10s,"[-0.1,0.1)bps",17988,-0.00009319850498204479563037723732,0.03212950183118278672027188963,0
2026-04-20 03:00,10s,"[0.1,0.5)bps",0,,,
2026-04-20 03:00,10s,>=0.5bps,0,,,
2026-04-20 03:00,1m,<-0.5bps,0,,,
2026-04-20 03:00,1m,"[-0.5,-0.1)bps",1,-0.1296046223678366393391172260,-19.94204081177880961356385074,-19.94204081177880961356385074
2026-04-20 03:00,1m,"[-0.1,0.1)bps",17938,-0.00009385892025284287434191809845,0.1803840408084771929762197671,0
2026-04-20 03:00,1m,"[0.1,0.5)bps",0,,,
2026-04-20 03:00,1m,>=0.5bps,0,,,
