session,label,n_fills,avg_spread,median_spread,avg_spread_bps,inside_spread,at_best,behind_best,crossed,unknown
2026-04-13 12:00,"[0,1)bps",1,0.01000000,0.01,0.001412189924575642223377236671,0,1,0,0,0
2026-04-13 12:00,"[1,2)bps",4,0.12500000,0.01,0.01764695833001525640026209230,0,2,2,0,0
2026-04-13 12:00,"[2,5)bps",1,0.01000000,0.01,0.001405839308208969859297275758,0,0,1,0,0
2026-04-13 12:00,"[5,10)bps",2,0.01000000,0.01,0.001405565713330141461196418034,0,0,2,0,0
2026-04-13 12:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-13 13:00,"[0,1)bps",0,,,,0,0,0,0,0
2026-04-13 13:00,"[1,2)bps",6,0.01000000,0.01,0.001404230421211995130050718600,0,2,4,0,0
2026-04-13 13:00,"[2,5)bps",11,0.04272727272727272727272727273,0.01,0.006005276954596469419776010706,1,2,8,0,0
2026-04-13 13:00,"[5,10)bps",3,0.01000000,0.01,0.001398872722258132450712376777,0,0,3,0,0
2026-04-13 13:00,"[10,inf)bps",3,0.01000000,0.01,0.001396725976540171480238317766,0,0,3,0,0
2026-04-13 14:00,"[0,1)bps",3,0.01000000,0.01,0.001395172290923218820717669130,0,0,3,0,0
2026-04-13 14:00,"[1,2)bps",11,0.01000000,0.01,0.001395184724247983079306470962,0,1,10,0,0
2026-04-13 14:00,"[2,5)bps",18,0.01000000,0.01,0.001392662393981796079573129806,0,1,17,0,0
2026-04-13 14:00,"[5,10)bps",2,0.01000000,0.01,0.001398020884881733015429010174,0,1,1,0,0
2026-04-13 14:00,"[10,inf)bps",1,0.01000000,0.01,0.001398673092823569208127941104,0,0,1,0,0
2026-04-13 15:00,"[0,1)bps",1,0.01000000,0.01,0.001392951761592962919136573279,0,0,1,0,0
2026-04-13 15:00,"[1,2)bps",6,0.01000000,0.01,0.001389936228156300217591702034,0,2,4,0,0
2026-04-13 15:00,"[2,5)bps",7,0.01000000,0.01,0.001392487222239060399826095104,0,3,4,0,0
2026-04-13 15:00,"[5,10)bps",2,0.01000000,0.01,0.001385985155314958027913248837,0,0,2,0,0
2026-04-13 15:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-13 16:00,"[0,1)bps",1,0.01000000,0.01,0.001386078134194679248005485543,0,0,1,0,0
2026-04-13 16:00,"[1,2)bps",6,0.01000000,0.01,0.001386890951928556712160810434,0,0,6,0,0
2026-04-13 16:00,"[2,5)bps",15,0.01000000,0.01,0.001385008954179445267786945367,0,4,11,0,0
2026-04-13 16:00,"[5,10)bps",6,0.01000000,0.01,0.001387267374367656705999995152,0,2,4,0,0
2026-04-13 16:00,"[10,inf)bps",0,,,,0,0,0,0,0
