session,fill_id,order_id,side,open_time_ms,open_price,quantity,open_mid,fee_remaining
2026-04-13 12:00,fill-000004,ord-000619,buy,1776084079965,70812.00000000,0.00068000,70812.00500000,0.00963043200000000000
2026-04-13 12:00,fill-000006,ord-000865,buy,1776084966065,71130.00000000,0.001,71131.88500000,0.014226000000000
2026-04-13 12:00,fill-000007,ord-000877,buy,1776084996815,71106.88000000,0.00008000,71108.88500000,0.00113771008000000000
2026-04-13 13:00,fill-000008,ord-000280,sell,1776086203259,71162.00000000,0.00005000,71161.99500000,0.00071162000000000000
2026-04-13 13:00,fill-000010,ord-000550,sell,1776087071613,71146.00000000,0.00088000,71145.11500000,0.01252169600000000000
2026-04-13 13:00,fill-000011,ord-000550,sell,1776087071665,71146.00000000,0.00012000,71146.17500000,0.00170750400000000000
2026-04-13 13:00,fill-000012,ord-000684,sell,1776087414714,71030.00000000,0.00048000,71029.99500000,0.00681888000000000000
2026-04-13 13:00,fill-000014,ord-000728,sell,1776087525470,70896.27000000,0.00088000,70894.26500000,0.01247774352000000000
2026-04-13 13:00,fill-000015,ord-000972,sell,1776088190311,71416.71000000,0.001,71412.68500000,0.014283342000000
2026-04-13 13:00,fill-000021,ord-001056,sell,1776088393379,71354.00000000,0.00056000,71351.99500000,0.00799164800000000000
2026-04-13 13:00,fill-000022,ord-001098,sell,1776088498476,71474.00000000,0.00008000,71471.99500000,0.00114358400000000000
2026-04-13 13:00,fill-000023,ord-001178,sell,1776088701071,71602.48000000,0.00084000,71597.80500000,0.01202921664000000000
2026-04-13 14:00,fill-000012,ord-000358,sell,1776089727393,71632.00000000,0.00062000,71629.79500000,0.00888236800000000000
2026-04-13 14:00,fill-000014,ord-000382,sell,1776089782524,71708.00000000,0.00008000,71699.05500000,0.00114732800000000000
2026-04-13 14:00,fill-000016,ord-000628,sell,1776090413177,71636.00000000,0.001,71633.99500000,0.014327200000000
2026-04-13 14:00,fill-000017,ord-000632,sell,1776090418365,71648.00000000,0.001,71645.99500000,0.014329600000000
2026-04-13 14:00,fill-000018,ord-000670,sell,1776090511142,71682.91000000,0.00008000,71678.98500000,0.00114692656000000000
2026-04-13 14:00,fill-000019,ord-000704,sell,1776090598789,71638.00000000,0.001,71635.99500000,0.014327600000000
2026-04-13 14:00,fill-000023,ord-000818,sell,1776090888256,71769.31000000,0.00020000,71769.22500000,0.00287077240000000000
2026-04-13 14:00,fill-000024,ord-000888,sell,1776091075852,71784.00000000,0.00048000,71781.99500000,0.00689126400000000000
2026-04-13 14:00,fill-000025,ord-000930,sell,1776091201224,71806.00000000,0.001,71805.99500000,0.014361200000000
2026-04-13 14:00,fill-000026,ord-000990,sell,1776091358170,71777.61000000,0.001,71775.60500000,0.014355522000000
2026-04-13 14:00,fill-000027,ord-001072,sell,1776091565219,71949.67000000,0.001,71948.00500000,0.014389934000000
2026-04-13 14:00,fill-000028,ord-001076,sell,1776091575808,71964.00000000,0.00040000,71961.99500000,0.00575712000000000000
2026-04-13 14:00,fill-000030,ord-001340,sell,1776091827278,71934.00000000,0.001,71931.99500000,0.014386800000000
2026-04-13 14:00,fill-000035,ord-001485,sell,1776092224091,72084.00000000,0.001,72081.99500000,0.014416800000000
2026-04-13 15:00,fill-000016,ord-001230,sell,1776095859692,71762.40000000,0.00071000,71755.40500000,0.01019026080000000000
2026-04-13 16:00,fill-000023,ord-001001,buy,1776098721165,72316.08000000,0.00079000,72317.99500000,0.01142594064000000000
2026-04-13 16:00,fill-000024,ord-001065,buy,1776098881576,72396.70000000,0.00035000,72400.07500000,0.00506776900000000000
2026-04-13 16:00,fill-000025,ord-001073,buy,1776098903055,72416.82000000,0.001,72418.82500000,0.014483364000000
2026-04-13 16:00,fill-000026,ord-001141,buy,1776099087338,72372.00000000,0.001,72372.00500000,0.014474400000000
2026-04-13 16:00,fill-000027,ord-001155,buy,1776099120249,72292.00000000,0.001,72294.00500000,0.014458400000000
