session,label,n_fills,avg_spread,median_spread,avg_spread_bps,inside_spread,at_best,behind_best,crossed,unknown
2026-04-20 13:00,"[0,1)bps",0,,,,0,0,0,0,0
2026-04-20 13:00,"[1,2)bps",5,0.01000000,0.01,0.001331093062691508115461716427,0,1,4,0,0
2026-04-20 13:00,"[2,5)bps",13,0.01000000,0.01,0.001330728163815827876524736163,0,4,9,0,0
2026-04-20 13:00,"[5,10)bps",2,0.01000000,0.01,0.001328531308391731874145810030,0,0,2,0,0
2026-04-20 13:00,"[10,inf)bps",1,0.01000000,0.01,0.001327956261370210501650749230,0,0,1,0,0
2026-04-20 14:00,"[0,1)bps",0,,,,0,0,0,0,0
2026-04-20 14:00,"[1,2)bps",5,0.01000000,0.01,0.001329299959108733310248230208,0,0,5,0,0
2026-04-20 14:00,"[2,5)bps",15,0.01000000,0.01,0.001328401119502620378234800524,0,2,13,0,0
2026-04-20 14:00,"[5,10)bps",7,0.01000000,0.01,0.001329953267785030068380041012,0,1,6,0,0
2026-04-20 14:00,"[10,inf)bps",1,0.01000000,0.01,0.001333353866982884869760327642,0,0,1,0,0
2026-04-20 15:00,"[0,1)bps",1,0.01000000,0.01,0.001322751410234881629291113048,0,0,1,0,0
2026-04-20 15:00,"[1,2)bps",6,0.1883333333333333333333333333,0.01,0.02512473149191457224432527407,0,2,4,0,0
2026-04-20 15:00,"[2,5)bps",16,0.01000000,0.01,0.001329556193997383467917054123,0,3,12,1,0
2026-04-20 15:00,"[5,10)bps",2,0.01000000,0.01,0.001336388406322747555762309691,0,0,2,0,0
2026-04-20 15:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-20 16:00,"[0,1)bps",1,0.01000000,0.01,0.001325170372185362976422767514,0,0,1,0,0
2026-04-20 16:00,"[1,2)bps",4,0.01000000,0.01,0.001324060249081982235943663330,0,0,4,0,0
2026-04-20 16:00,"[2,5)bps",2,0.01000000,0.01,0.001325318447563012587812219736,0,0,2,0,0
2026-04-20 16:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-04-20 16:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-20 17:00,"[0,1)bps",1,0.01000000,0.01,0.001322131966883502919895395563,0,1,0,0,0
2026-04-20 17:00,"[1,2)bps",5,0.01000000,0.01,0.001322753516309866232637334767,0,1,4,0,0
2026-04-20 17:00,"[2,5)bps",4,0.01000000,0.01,0.001320074507141281385794536390,0,0,4,0,0
2026-04-20 17:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-04-20 17:00,"[10,inf)bps",0,,,,0,0,0,0,0
