source,run_dir,window,session,row_id,open_fill_id,close_fill_id,open_side,close_side,open_time_ms,close_time_ms,primary_timestamp_ms,hold_time_ms,quantity,net_pnl,realized_pnl,total_fees,inventory_pnl,net_pnl_per_btc,primary_nearest_boundary,primary_nearest_boundary_hhmm_utc,primary_boundary_signed_delta_ms,primary_boundary_abs_delta_ms,primary_within_30m_boundary,open_nearest_boundary,open_nearest_boundary_hhmm_utc,open_boundary_signed_delta_ms,open_boundary_abs_delta_ms,open_within_30m_boundary,close_nearest_boundary,close_nearest_boundary_hhmm_utc,close_boundary_signed_delta_ms,close_boundary_abs_delta_ms,close_within_30m_boundary,pooled_tail_rank,is_pooled_tail_1pct,is_pooled_tail_5pct,is_pooled_tail_10pct,window_tail_rank,is_window_tail_1pct,is_window_tail_5pct,is_window_tail_10pct
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 15:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 15:00:fill-000014:fill-000015:76,fill-000014,fill-000015,buy,sell,1776094986574,1776095034558,1776095034558,47984,0.00032000,-0.004708480000000000000000000000,0.0044800000000000,0.009188480000000000000000000000,0.0031968000000000,-14.7140000000000000000000,US cash open,13:30,8034558,8034558,False,US cash open,13:30,7986574,7986574,False,US cash open,13:30,8034558,8034558,False,832,False,False,False,80,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 15:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 15:00:fill-000014:fill-000016:77,fill-000014,fill-000016,buy,sell,1776094986574,1776095746815,1776095746815,760241,0.00035000,0.00276201730000000000000000000,0.0128135000000000,0.01005148270000000000000000000,0.0114100000000000,7.891478000000000000000,US cash open,13:30,8746815,8746815,False,US cash open,13:30,7986574,7986574,False,US cash open,13:30,8746815,8746815,False,938,False,False,False,85,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 15:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 15:00:fill-000014:fill-000018:78,fill-000014,fill-000018,buy,sell,1776094986574,1776095835015,1776095835015,848441,0.0000790223688487067746365151620,-0.003690155129594107176679679702,-0.001421612415588234875710907764,0.002268542714005872300968771938,-0.001663420864265277606098644160,-46.69760200000000000000000000,US cash open,13:30,8835015,8835015,False,US cash open,13:30,7986574,7986574,False,US cash open,13:30,8835015,8835015,False,659,False,False,False,70,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 15:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 15:00:fill-000017:fill-000018:79,fill-000017,fill-000018,buy,sell,1776095832758,1776095835015,1776095835015,2257,0.00008000,-0.002454752000000000000000000000,-0.0001584000000000,0.002296352000000000000000000000,-0.0002440000000000,-30.6844000000000000000000,US cash open,13:30,8835015,8835015,False,US cash open,13:30,8832758,8832758,False,US cash open,13:30,8835015,8835015,False,736,False,False,False,75,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 16:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 16:00:fill-000001:fill-000002:80,fill-000001,fill-000002,sell,buy,1776096101365,1776096129586,1776096129586,28221,0.00007000000000000000000000000155,-0.003692359720000000000000000081,-0.001680000000000000000000000037,0.002012359720000000000000000044,-0.001960700000000000000000000043,-52.74799599999999999999999999,US cash open,13:30,9129586,9129586,False,US cash open,13:30,9101365,9101365,False,US cash open,13:30,9129586,9129586,False,616,False,False,False,68,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 16:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 16:00:fill-000001:fill-000004:81,fill-000001,fill-000004,sell,buy,1776096101365,1776096432062,1776096432062,330697,0.00000999999999999999999999999845,0.0000114277999999999999999999980,0.0002987999999999999999999999537,0.0002873721999999999999999999557,0.0002586999999999999999999999599,1.142779999999999999999999977,US cash open,13:30,9432062,9432062,False,US cash open,13:30,9101365,9101365,False,US cash open,13:30,9432062,9432062,False,903,False,False,False,83,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 16:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 16:00:fill-000003:fill-000004:82,fill-000003,fill-000004,sell,buy,1776096363046,1776096432062,1776096432062,69016,0.0008300000000000000000000000016,-0.1041416703600000000000000002,-0.08031080000000000000000000015,0.02383087036000000000000000004,-0.08363910000000000000000000015,-125.4718920000000000000000000,US cash open,13:30,9432062,9432062,False,US cash open,13:30,9363046,9363046,False,US cash open,13:30,9432062,9432062,False,343,False,False,False,49,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 16:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 16:00:fill-000003:fill-000007:83,fill-000003,fill-000007,sell,buy,1776096363046,1776096651947,1776096651947,288901,0.0001699999999999999999999999984,-0.04851695789999999999999999955,-0.04363049999999999999999999959,0.004886457899999999999999999957,-0.04602409999999999999999999957,-285.3938700000000000000000000,US cash open,13:30,9651947,9651947,False,US cash open,13:30,9363046,9363046,False,US cash open,13:30,9651947,9651947,False,96,False,False,True,23,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 16:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 16:00:fill-000005:fill-000007:84,fill-000005,fill-000007,sell,buy,1776096476106,1776096651947,1776096651947,175841,0.0008300000000000000000000000016,-0.1334381040000000000000000002,-0.1095600000000000000000000002,0.02387810400000000000000000004,-0.1212464000000000000000000002,-160.7687999999999999999999999,US cash open,13:30,9651947,9651947,False,US cash open,13:30,9476106,9476106,False,US cash open,13:30,9651947,9651947,False,246,False,False,False,37,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 16:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 16:00:fill-000005:fill-000008:85,fill-000005,fill-000008,sell,buy,1776096476106,1776096775347,1776096775347,299241,0.0001699999999999999999999999984,-0.02664885965999999999999999976,-0.02175829999999999999999999980,0.004890559659999999999999999957,-0.02243999999999999999999999980,-156.7579980000000000000000001,US cash open,13:30,9775347,9775347,False,US cash open,13:30,9476106,9476106,False,US cash open,13:30,9775347,9775347,False,254,False,False,False,38,False,False,False
