source,block_start,window,session,row_id,fill_id,order_id,side,fill_timestamp_ms,primary_timestamp_ms,quantity,horizon,side_aligned_skew_bps,fill_edge_bps,side_normalized_mid_move_bps,primary_nearest_boundary,primary_nearest_boundary_hhmm_utc,primary_boundary_signed_delta_ms,primary_boundary_abs_delta_ms,primary_within_30m_boundary,pooled_tail_rank,is_pooled_tail_1pct,is_pooled_tail_5pct,is_pooled_tail_10pct,window_tail_rank,is_window_tail_1pct,is_window_tail_5pct,is_window_tail_10pct
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 10:00,2026-04-12 09:00:2026-04-12 10:00:fill-000009:83,fill-000009,ord-000361,buy,1775991202215,1775991202215,0.0003174803149606299212598425197,30s,-0.0006994646745051672168691466857,0.1168537457818071872610664521,-5.003019654730068197105539714,US cash open,13:30,-9397785,9397785,False,374,False,False,False,6,False,False,True
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 10:00,2026-04-12 09:00:2026-04-12 10:00:fill-000010:88,fill-000010,ord-000365,buy,1775991212227,1775991212227,0.00007000,30s,-0.0005547357314487748179856025998,0.2806169738559452414814028973,-5.086095177019975099967172713,US cash open,13:30,-9387773,9387773,False,365,False,False,False,5,False,False,True
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 10:00,2026-04-12 09:00:2026-04-12 10:00:fill-000011:93,fill-000011,ord-000376,sell,1775991237645,1775991237645,0.001,30s,-0.0005474739413151119243843190207,0.2808123052652447293245987868,-0.8011203920784039160781571374,US cash open,13:30,-9362355,9362355,False,1184,False,False,False,31,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 11:00,2026-04-12 09:00:2026-04-12 11:00:fill-000001:98,fill-000001,ord-000017,buy,1775991684017,1775991684017,0.00028000,30s,-0.0006994138312182100789351662515,0.07766523471098632119304435755,-1.476339146307938177633545896,US cash open,13:30,-8915983,8915983,False,996,False,False,False,21,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 11:00,2026-04-12 09:00:2026-04-12 11:00:fill-000002:103,fill-000002,ord-000026,sell,1775991707657,1775991707657,0.00040000,30s,-0.0006559132332430094017769580527,0.2806393622529979947232801409,-1.867196554840395635714991062,US cash open,13:30,-8892343,8892343,False,898,False,False,False,15,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 11:00,2026-04-12 09:00:2026-04-12 11:00:fill-000003:108,fill-000003,ord-000028,sell,1775991721066,1775991721066,0.001,30s,-0.0006921560741021667041950107904,0.2806158348926406502897585927,-4.372288619474361054888807200,US cash open,13:30,-8878934,8878934,False,449,False,False,False,8,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 11:00,2026-04-12 09:00:2026-04-12 11:00:fill-000004:113,fill-000004,ord-000036,sell,1775991750240,1775991750240,0.001,30s,-0.0006653830908326309227728058125,0.0006995159839052564359142978199,-1.610285794949900315474713581,US cash open,13:30,-8849760,8849760,False,949,False,False,False,19,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 11:00,2026-04-12 09:00:2026-04-12 11:00:fill-000005:118,fill-000005,ord-000117,buy,1775992158800,1775992158800,0.00028000,30s,-0.0006924145414424374335223980354,0.2805294184765069903943509070,-5.854040333694290512767901222,US cash open,13:30,-8441200,8441200,False,294,False,False,False,4,False,False,True
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 11:00,2026-04-12 09:00:2026-04-12 11:00:fill-000006:123,fill-000006,ord-000125,buy,1775992190194,1775992190194,0.001,30s,0.0004165633963472202496116311645,0.2806937377227114063085252568,-0.2057954087044318041264499389,US cash open,13:30,-8409806,8409806,False,1344,False,False,False,43,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 11:00,2026-04-12 09:00:2026-04-12 11:00:fill-000007:128,fill-000007,ord-000174,sell,1775992410120,1775992410120,0.00074000,30s,-0.0006993549795081982581958112183,0.1671590397965107963407697191,-7.564820813552555536492741766,US cash open,13:30,-8189880,8189880,False,210,False,False,False,2,False,True,True
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 11:00,2026-04-12 09:00:2026-04-12 11:00:fill-000008:133,fill-000008,ord-000180,sell,1775992436999,1775992436999,0.00007000,30s,-0.0006858779332181945020938012033,0.2803433387940859999682603801,-0.4586165342865845785016927914,US cash open,13:30,-8163001,8163001,False,1284,False,False,False,37,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 11:00,2026-04-12 09:00:2026-04-12 11:00:fill-000009:138,fill-000009,ord-000330,sell,1775993546806,1775993546806,0.001,30s,-0.0006124400344755455638951329828,0.2804858574624031790448945943,-1.000236349554205850459349800,US cash open,13:30,-7053194,7053194,False,1125,False,False,False,25,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 11:00,2026-04-12 09:00:2026-04-12 11:00:fill-000010:143,fill-000010,ord-000370,sell,1775993736342,1775993736342,0.00024000,30s,-0.0006342159172884071616788885554,0.2807215622231943635590649718,-0.2814216159943245240666935627,US cash open,13:30,-6863658,6863658,False,1333,False,False,False,41,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 11:00,2026-04-12 09:00:2026-04-12 11:00:fill-000011:148,fill-000011,ord-000371,buy,1775993782590,1775993782590,0.00016000,30s,-0.0006901139742100390465549958316,0.2807136623339457931417522091,0.5950289600594860951882528123,US cash open,13:30,-6817410,6817410,False,1504,False,False,False,46,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 11:00,2026-04-12 09:00:2026-04-12 11:00:fill-000012:153,fill-000012,ord-000417,buy,1775994191536,1775994191536,0.001,30s,-0.0006740608658751196785588474922,0.0006996429372269862075889569758,-1.751905914816373463802748267,US cash open,13:30,-6408464,6408464,False,923,False,False,False,17,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 12:00,2026-04-12 09:00:2026-04-12 12:00:fill-000001:158,fill-000001,ord-000043,buy,1775995384449,1775995384449,0.0003200367625940605433970934628,30s,-0.0006940171993649108034661309017,0.2808438116906524323910544873,-0.5798969478300753466827758490,US cash open,13:30,-5215551,5215551,False,1253,False,False,False,34,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 12:00,2026-04-12 09:00:2026-04-12 12:00:fill-000002:163,fill-000002,ord-000208,sell,1775996540965,1775996540965,0.001,30s,-0.0006917035274597373314431843373,0.0006999860492780378887048781118,0.9743805805950287410771903316,US cash open,13:30,-4059035,4059035,False,1546,False,False,False,50,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 12:00,2026-04-12 09:00:2026-04-12 12:00:fill-000003:168,fill-000003,ord-000299,buy,1775997243252,1775997243252,0.0006394083716204082884035057,30s,-0.0006112742471399385510356666688,0.2809618367645359740102593810,-1.049578133349812690941068710,US cash open,13:30,-3356748,3356748,False,1110,False,False,False,24,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 13:00,2026-04-12 09:00:2026-04-12 13:00:fill-000001:173,fill-000001,ord-000004,sell,1775998807587,1775998807587,0.000479999999999999999999999999,30s,-0.0005773221471611733365405238178,0.05697816111496553911575380735,10.92995885684363638000719332,US cash open,13:30,-1792413,1792413,True,1988,False,False,False,56,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 13:00,2026-04-12 09:00:2026-04-12 13:00:fill-000002:178,fill-000002,ord-000039,buy,1775998904622,1775998904622,0.001,30s,-0.0004360924336437425531815613242,0.2826491286054240015349045946,-1.973609875549095272562924850,US cash open,13:30,-1695378,1695378,True,876,False,False,False,12,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 13:00,2026-04-12 09:00:2026-04-12 13:00:fill-000003:183,fill-000003,ord-000051,buy,1775998934410,1775998934410,0.00032000,30s,-0.0004552150601781045846785805300,0.002114845262059288277024990774,-0.4962836881632463156751978350,US cash open,13:30,-1665590,1665590,True,1278,False,False,False,36,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 13:00,2026-04-12 09:00:2026-04-12 13:00:fill-000004:188,fill-000004,ord-000077,buy,1775998996570,1775998996570,0.00040000,30s,-0.0005601267742729023197452031051,0.2823784376670020233365709441,-7.662948026664129720569987566,US cash open,13:30,-1603430,1603430,True,208,False,False,False,1,True,True,True
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 13:00,2026-04-12 09:00:2026-04-12 13:00:fill-000005:193,fill-000005,ord-000103,buy,1775999077625,1775999077625,0.00040000,30s,-0.0006990763804307348631704888321,0.2824182126364050034929005625,2.142434421047241946696766861,US cash open,13:30,-1522375,1522375,True,1688,False,False,False,53,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 13:00,2026-04-12 09:00:2026-04-12 13:00:fill-000006:198,fill-000006,ord-000164,sell,1775999225015,1775999225015,0.00056000,30s,-0.005624697676820717919790822570,0.2083552716417775970780707203,0.6356243590963688181131684474,US cash open,13:30,-1374985,1374985,True,1511,False,False,False,47,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 13:00,2026-04-12 09:00:2026-04-12 13:00:fill-000007:203,fill-000007,ord-000175,buy,1775999291819,1775999291819,0.00008000000000000000000000000195,30s,-0.0003590599185360214734446460535,0.2822480543712516349799234355,0,US cash open,13:30,-1308181,1308181,True,1392,False,False,False,44,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 13:00,2026-04-12 09:00:2026-04-12 13:00:fill-000008:208,fill-000008,ord-000228,sell,1775999475150,1775999475150,0.00008000000000000000000000000010,30s,0.0002542469728249499457669939135,0.2823865508510926422951815488,-2.264726053708513560152877459,US cash open,13:30,-1124850,1124850,True,812,False,False,False,11,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 13:00,2026-04-12 09:00:2026-04-12 13:00:fill-000009:213,fill-000009,ord-000258,sell,1775999567475,1775999567475,0.00032000,30s,-0.0006902948733381188778470774145,0.2822730484215129230021773037,-3.314068608400206587267458218,US cash open,13:30,-1032525,1032525,True,600,False,False,False,10,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 13:00,2026-04-12 09:00:2026-04-12 13:00:fill-000010:218,fill-000010,ord-000386,sell,1776000022572,1776000022572,0.001,30s,-0.0006868646911533329141629780851,0.2821718280069120135464994896,-0.8444044728386394420344124377,US cash open,13:30,-577428,577428,True,1165,False,False,False,29,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 13:00,2026-04-12 09:00:2026-04-12 13:00:fill-000011:223,fill-000011,ord-000395,buy,1776000081488,1776000081488,0.0006400268828495820556979039776,30s,-0.0004980332797366183361377305061,0.2821400626294651743122519357,-0.8611956026395645220902652602,US cash open,13:30,-518512,518512,True,1160,False,False,False,28,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 13:00,2026-04-12 09:00:2026-04-12 13:00:fill-000012:228,fill-000012,ord-000397,buy,1776000081965,1776000081965,0.0000800000000000000000000000000,30s,-0.0005983624401295588198185463117,0.2821559047174286013630311453,-0.2997466718444503346150904436,US cash open,13:30,-518035,518035,True,1325,False,False,False,40,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 13:00,2026-04-12 09:00:2026-04-12 13:00:fill-000013:233,fill-000013,ord-000466,sell,1776000347578,1776000347578,0.00008000,30s,-0.0007019432268109057326283706337,0.07948591604528727652059898617,-1.837320466462746604175261521,US cash open,13:30,-252422,252422,True,903,False,False,False,16,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 13:00,2026-04-12 09:00:2026-04-12 13:00:fill-000014:238,fill-000014,ord-000513,buy,1776000545266,1776000545266,0.00064000,30s,-0.0006137688835262630386507317473,0.2821082647098530567696802700,-1.706719825900507520506843728,US cash open,13:30,-54734,54734,True,930,False,False,False,18,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 13:00,2026-04-12 09:00:2026-04-12 13:00:fill-000015:243,fill-000015,ord-000747,buy,1776001468242,1776001468242,0.001,30s,-0.0002030338424992257472625899942,0.0007043245031466049340326148730,-0.7324974832724691313939194680,US cash open,13:30,868242,868242,True,1206,False,False,False,32,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 13:00,2026-04-12 09:00:2026-04-12 13:00:fill-000016:248,fill-000016,ord-000790,sell,1776001705116,1776001705116,0.00040000,30s,-0.0007037224256968838382470915391,0.002114641928739527500178158582,-4.574675372506511158718749733,US cash open,13:30,1105116,1105116,True,419,False,False,False,7,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 13:00,2026-04-12 09:00:2026-04-12 13:00:fill-000017:253,fill-000017,ord-000889,buy,1776002017340,1776002017340,0.00008000,30s,-0.0006968340641952947901402194961,0.2826650677645443689347284065,-1.497208488608210073858760936,US cash open,13:30,1417340,1417340,True,987,False,False,False,20,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 13:00,2026-04-12 09:00:2026-04-12 13:00:fill-000018:258,fill-000018,ord-000911,buy,1776002113067,1776002113067,0.001,30s,-0.0005543281577889663713408764922,0.0007052185680381827899730049384,-1.923836253608162651046357472,US cash open,13:30,1513067,1513067,True,884,False,False,False,13,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 13:00,2026-04-12 09:00:2026-04-12 13:00:fill-000019:262,fill-000019,ord-000921,buy,1776002136957,1776002136957,0.001,30s,-0.0005395947484909440876802782079,0.2828405172356028357689005354,0,US cash open,13:30,1536957,1536957,True,1393,False,False,False,45,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 13:00,2026-04-12 09:00:2026-04-12 13:00:fill-000020:266,fill-000020,ord-000925,buy,1776002144097,1776002144097,0.00007999999999999999999999999910,30s,-0.0006291224895808637537447110618,0.08676027606696623649793203708,3.629824232850473601775270429,US cash open,13:30,1544097,1544097,True,1802,False,False,False,54,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 13:00,2026-04-12 09:00:2026-04-12 13:00:fill-000021:270,fill-000021,ord-000952,sell,1776002218658,1776002218658,0.001,30s,-0.0006851339220444695336248121001,0.0007047018198713087630587413363,5.185195990613089878586218753,US cash open,13:30,1618658,1618658,True,1876,False,False,False,55,False,False,False
fill,2026-04-12 09:00,2026-04-12 09:00,2026-04-12 13:00,2026-04-12 09:00:2026-04-12 13:00:fill-000022:274,fill-000022,ord-000990,sell,1776002341665,1776002341665,0.0007768817204301075268817204301,30s,-0.00008509996846228664679402511431,0.3308579654972283767212286019,-0.8832285134382301229317232614,US cash open,13:30,1741665,1741665,True,1154,False,False,False,27,False,False,False
fill,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00:2026-04-12 15:00:fill-000001:277,fill-000001,ord-000021,buy,1776006106876,1776006106876,0.00008000,30s,-0.05646444799944657898726275702,0.3390194427650425751916872433,-2.061661986314915160384448048,US cash open,13:30,5506876,5506876,False,855,False,False,False,18,False,False,False
fill,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00:2026-04-12 15:00:fill-000002:282,fill-000002,ord-000083,buy,1776006351729,1776006351729,0.001,30s,-0.0006685373464053422782111982049,0.2832720907550091300502168656,-4.405198897626526022426813900,US cash open,13:30,5751729,5751729,False,445,False,False,False,8,False,False,False
fill,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00:2026-04-12 15:00:fill-000003:287,fill-000003,ord-000104,sell,1776006434715,1776006434715,0.00008000000000000000000000000074,30s,-0.0007057887864648313529580332380,0.2833849162194756106997946696,-4.322149994010755199600858352,US cash open,13:30,5834715,5834715,False,454,False,False,False,9,False,False,False
fill,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00:2026-04-12 15:00:fill-000004:292,fill-000004,ord-000146,sell,1776006659370,1776006659370,0.00064000,30s,-0.0007055964202894089275479638858,0.2832572035450239444166014151,0.3334099752450157151237802193,US cash open,13:30,6059370,6059370,False,1461,False,False,False,28,False,False,False
fill,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00:2026-04-12 15:00:fill-000005:297,fill-000005,ord-000251,buy,1776007151874,1776007151874,0.00086000,30s,-0.0006134490272267805846641431319,0.2831122151624594614725577071,-3.367693930984866910783292426,US cash open,13:30,6551874,6551874,False,596,False,False,False,11,False,False,False
fill,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00:2026-04-12 15:00:fill-000006:302,fill-000006,ord-000356,sell,1776007771016,1776007771016,0.0000799060343561885185728968,30s,0.0001464803787806529635247541017,1.124603287531372791428642720,3.691186906026919369478549518,US cash open,13:30,7171016,7171016,False,1808,False,False,False,34,False,False,False
fill,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00:2026-04-12 15:00:fill-000007:307,fill-000007,ord-000397,buy,1776007904726,1776007904726,0.001,30s,-0.0004346232176604417235500564189,0.2835619023764962398348184741,7.499894106247179849596221287,US cash open,13:30,7304726,7304726,False,1947,False,False,False,35,False,False,False
fill,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00:2026-04-12 15:00:fill-000008:312,fill-000008,ord-000429,buy,1776007982344,1776007982344,0.00078000,30s,-0.0007055725911492685334265249549,0.2832765332095111120341734637,-1.394483482682231758492415006,US cash open,13:30,7382344,7382344,False,1017,False,False,False,19,False,False,False
fill,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00:2026-04-12 15:00:fill-000009:317,fill-000009,ord-000433,buy,1776007991907,1776007991907,0.00064000,30s,-0.0007038392468155247115299765769,0.2833121178951449840931903283,1.411614991407729870868314903,US cash open,13:30,7391907,7391907,False,1607,False,False,False,30,False,False,False
fill,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00:2026-04-12 15:00:fill-000010:322,fill-000010,ord-000442,sell,1776008018930,1776008018930,0.0001455681152733661029581388746,30s,-0.0007057828109087375147727764823,0.0007064342526232906145476429503,-0.2825737010493162458190571801,US cash open,13:30,7418930,7418930,False,1329,False,False,False,25,False,False,False
fill,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00:2026-04-12 15:00:fill-000011:327,fill-000011,ord-000442,sell,1776008019140,1776008019140,0.00009000000000000000000000000000,30s,-0.0007058497610290850878737099009,0.0007064342526232906145476429503,-0.2825737010493162458190571801,US cash open,13:30,7419140,7419140,False,1330,False,False,False,26,False,False,False
fill,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00:2026-04-12 15:00:fill-000012:332,fill-000012,ord-000446,sell,1776008025152,1776008025152,0.00086000,30s,-0.0007013556680731219562533170566,0.2832721307764997722873532274,-1.306866438744450321026442570,US cash open,13:30,7425152,7425152,False,1048,False,False,False,21,False,False,False
fill,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00:2026-04-12 15:00:fill-000013:337,fill-000013,ord-000449,buy,1776008040875,1776008040875,0.00032000,30s,-0.0004831814616380034830010937412,0.2832721307764997722873532274,0.6682679194877027046978457684,US cash open,13:30,7440875,7440875,False,1515,False,False,False,29,False,False,False
fill,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00:2026-04-12 15:00:fill-000014:342,fill-000014,ord-000456,sell,1776008051101,1776008051101,0.001,30s,-0.0004193157894501263457986963689,0.2832721307764997722873532274,-0.6682679194877027046978457684,US cash open,13:30,7451101,7451101,False,1231,False,False,False,23,False,False,False
fill,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00:2026-04-12 15:00:fill-000015:347,fill-000015,ord-000482,sell,1776008168701,1776008168701,0.001,30s,-0.0006184445390103291355755250488,0.09955171369096592203632253710,-0.8062982768445608720956052296,US cash open,13:30,7568701,7568701,False,1180,False,False,False,22,False,False,False
fill,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00:2026-04-12 15:00:fill-000016:352,fill-000016,ord-000575,buy,1776008583465,1776008583465,0.00078000,30s,-0.0006654871944735368322769538023,0.2829682537139936128208187859,2.179067250545666524665058381,US cash open,13:30,7983465,7983465,False,1691,False,False,False,32,False,False,False
fill,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 15:00:2026-04-12 15:00:fill-000017:357,fill-000017,ord-000651,buy,1776008964965,1776008964965,0.00007999999999999999999999999758,30s,-0.0007051030530925843329557057117,1.109397215053300082919154847,-1.354127560649927628229356202,US cash open,13:30,8364965,8364965,False,1031,False,False,False,20,False,False,False
fill,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 16:00,2026-04-12 15:00:2026-04-12 16:00:fill-000001:362,fill-000001,ord-000124,sell,1776010219751,1776010219751,0.00024000,30s,-0.0007054314169923644555598714270,0.2829424176900397565848497389,-2.242371579598369941213597182,US cash open,13:30,9619751,9619751,False,816,False,False,False,17,False,False,False
fill,2026-04-12 15:00,2026-04-12 15:00,2026-04-12 16:00,2026-04-12 15:00:2026-04-12 16:00:fill-000002:367,fill-000002,ord-000255,buy,1776010928397,1776010928397,0.00016000,30s,-0.0006596968693734949266721999526,0.2829922171494553881824002694,3.157374512535320216279448392,US cash open,13:30,10328397,10328397,False,1772,False,False,False,33,False,False,False
