source,scope,scope_value,cluster_gap_ms,cluster_count,tail_rows,largest_cluster_rows,worst_cluster_id,worst_cluster_metric_sum,worst_cluster_share_of_total_metric_sum,worst_cluster_share_of_negative_metric_sum,worst_cluster_share_of_tail_metric_sum
matched_lot,window,2026-04-16 17:00,60000,5,6,2,matched_lot_window_2026_04_16_17_00_60000_3,-1293.839408000000000000000000,-0.1945740285934473833359590804,0.2416518538168778731307090403,0.6034616419625664396954466168
matched_lot,window,2026-04-17 05:00,60000,4,4,1,matched_lot_window_2026_04_17_05_00_60000_1,-194.768390000000,-0.09237654656570694772296731744,0.06836817190213173637873455569,0.2722036631869348988050024842
matched_lot,window,2026-04-17 12:00,60000,4,6,3,matched_lot_window_2026_04_17_12_00_60000_3,-976.1874080000000000000000002,-0.1240797119939376367074154366,0.1768710716527013431655175701,0.4416552117824547246014264338
matched_lot,window,2026-04-18 13:00,60000,2,2,1,matched_lot_window_2026_04_18_13_00_60000_2,-170.3851980000000000000000000,0.1793947832556716318408786367,0.1069431118301336452992642263,0.5540818653191716609800918131
matched_lot,window,2026-04-18 19:00,60000,1,1,1,matched_lot_window_2026_04_18_19_00_60000_1,-170.0476500000000000000000000,1.079714934555417787260747134,0.2641538977495575737768731140,1
matched_lot,window,2026-04-19 13:00,60000,2,3,2,matched_lot_window_2026_04_19_13_00_60000_2,-1146.749356000000,0.1081856822457637275351061712,0.1033043036633288895735132159,0.6685583583895601673966828601
matched_lot,window,2026-04-20 03:00,60000,2,3,2,matched_lot_window_2026_04_20_03_00_60000_2,-591.8419980000000000000000000,0.3975859854078885170510788554,0.1216325799746187301298671999,0.6450228412122691683959056271
matched_lot,window,2026-04-20 13:00,60000,4,4,1,matched_lot_window_2026_04_20_13_00_60000_3,-335.603082000000,0.6376283733052607163616787955,0.05005321959626545393057084308,0.2659760359567640300888222778
matched_lot,window,2026-05-06 18:00,60000,1,2,2,matched_lot_window_2026_05_06_18_00_60000_1,-733.1428100000000000000000000,0.3870802407431562407136657327,0.2766369107455079811438930828,1
matched_lot,window,2026-05-07 16:00,60000,2,5,4,matched_lot_window_2026_05_07_16_00_60000_1,-907.7344400000000000000000001,0.2790864281788851399410747152,0.1589696849167536137607344620,0.8008166951134454214909858776
