source,scope,scope_value,cluster_gap_ms,cluster_id,rows,start_timestamp_ms,end_timestamp_ms,duration_ms,metric_sum,negative_metric_sum,min_metric,max_metric,first_row_id,last_row_id,nearest_boundary,nearest_boundary_hhmm_utc,boundary_signed_delta_ms,boundary_abs_delta_ms,within_30m_boundary,cluster_share_of_total_metric_sum,cluster_share_of_negative_metric_sum,cluster_share_of_tail_metric_sum
fill,window,2026-04-14 12:00,300000,fill_window_2026_04_14_12_00_300000_3,1,1776175268150,1776175268150,0,-15.93873193281054627988024040,-15.93873193281054627988024040,-15.93873193281054627988024040,-15.93873193281054627988024040,2026-04-14 12:00:2026-04-14 14:00:fill-000006:2151,2026-04-14 12:00:2026-04-14 14:00:fill-000006:2151,US cash open,13:30,1868150,1868150,False,0.07195396442090245309525142194,0.03141812061858501534807649869,0.1148959629982790768887508411
fill,window,2026-04-14 12:00,300000,fill_window_2026_04_14_12_00_300000_4,2,1776175812219,1776175820469,8250,-26.30928477326730939654029751,-26.30928477326730939654029751,-13.34430049003442689227296573,-12.96498428323288250426733178,2026-04-14 12:00:2026-04-14 14:00:fill-000016:2201,2026-04-14 12:00:2026-04-14 14:00:fill-000017:2206,US cash open,13:30,2412219,2412219,False,0.1187708877026866193334878904,0.05186035412852686823479949856,0.1896531432088323589249622813
fill,window,2026-04-14 12:00,300000,fill_window_2026_04_14_12_00_300000_5,1,1776176791765,1776176791765,0,-14.53296436338778989217795562,-14.53296436338778989217795562,-14.53296436338778989217795562,-14.53296436338778989217795562,2026-04-14 12:00:2026-04-14 14:00:fill-000031:2276,2026-04-14 12:00:2026-04-14 14:00:fill-000031:2276,US cash open,13:30,3391765,3391765,False,0.06560775381263687987929670484,0.02864709873026901308709063347,0.1047623451344835139884484818
fill,window,2026-04-14 12:00,300000,fill_window_2026_04_14_12_00_300000_6,1,1776177599810,1776177599810,0,-19.14061337333191649219655741,-19.14061337333191649219655741,-19.14061337333191649219655741,-19.14061337333191649219655741,2026-04-14 12:00:2026-04-14 14:00:fill-000044:2341,2026-04-14 12:00:2026-04-14 14:00:fill-000044:2341,US cash open,13:30,4199810,4199810,False,0.08640856872834795964376709454,0.03772960748772708429195341474,0.1379770495656312011719314685
fill,window,2026-04-14 12:00,300000,fill_window_2026_04_14_12_00_300000_7,1,1776178434738,1776178434738,0,-13.17690106149329204686365728,-13.17690106149329204686365728,-13.17690106149329204686365728,-13.17690106149329204686365728,2026-04-14 12:00:2026-04-14 14:00:fill-000056:2401,2026-04-14 12:00:2026-04-14 14:00:fill-000056:2401,US cash open,13:30,5034738,5034738,False,0.05948592862677326851498554754,0.02597405293434506594649061327,0.09498702551592209023322279752
fill,window,2026-04-15 00:00,300000,fill_window_2026_04_15_00_00_300000_1,1,1776214207861,1776214207861,0,-7.418325385911078281062659329,-7.418325385911078281062659329,-7.418325385911078281062659329,-7.418325385911078281062659329,2026-04-15 00:00:2026-04-15 00:00:fill-000011:2800,2026-04-15 00:00:2026-04-15 00:00:fill-000011:2800,Singapore/Hong Kong,01:00,-592139,592139,True,0.1041183508902076900750006050,0.06215774616275077165769950371,0.2417504642479185048011277264
fill,window,2026-04-15 00:00,300000,fill_window_2026_04_15_00_00_300000_2,1,1776217999082,1776217999082,0,-13.60021330832686381531237011,-13.60021330832686381531237011,-13.60021330832686381531237011,-13.60021330832686381531237011,2026-04-15 00:00:2026-04-15 01:00:fill-000018:2892,2026-04-15 00:00:2026-04-15 01:00:fill-000018:2892,Singapore/Hong Kong,01:00,3199082,3199082,False,0.1908829429492785036836932722,0.1139554498625465403833587169,0.4432075583261763542877513571
fill,window,2026-04-15 00:00,300000,fill_window_2026_04_15_00_00_300000_3,1,1776226780928,1776226780928,0,-9.667339858216381845808550776,-9.667339858216381845808550776,-9.667339858216381845808550776,-9.667339858216381845808550776,2026-04-15 00:00:2026-04-15 04:00:fill-000001:3009,2026-04-15 00:00:2026-04-15 04:00:fill-000001:3009,London,07:00,-9619072,9619072,False,0.1356839220674121495984113095,0.08100211647729680012818117151,0.3150419774259051409111209163
fill,window,2026-04-15 05:00,300000,fill_window_2026_04_15_05_00_300000_1,1,1776231436588,1776231436588,0,-7.993728829172163143706198972,-7.993728829172163143706198972,-7.993728829172163143706198972,-7.993728829172163143706198972,2026-04-15 05:00:2026-04-15 05:00:fill-000011:3078,2026-04-15 05:00:2026-04-15 05:00:fill-000011:3078,London,07:00,-4963412,4963412,False,0.07090126779648346001553971354,0.04988194497492188808982666299,0.1694303880196454135234699850
fill,window,2026-04-15 05:00,300000,fill_window_2026_04_15_05_00_300000_2,1,1776237419871,1776237419871,0,-21.74118965541873253671610265,-21.74118965541873253671610265,-21.74118965541873253671610265,-21.74118965541873253671610265,2026-04-15 05:00:2026-04-15 07:00:fill-000006:3199,2026-04-15 05:00:2026-04-15 07:00:fill-000006:3199,London,07:00,1019871,1019871,True,0.1928359021071041486617693605,0.1356679528736589770876721927,0.4608135049419452499373549965
