session,label,n_fills,avg_spread,median_spread,avg_spread_bps,inside_spread,at_best,behind_best,crossed,unknown
2026-04-20 03:00,"[0,1)bps",4,0.01000000,0.01,0.001342369443950418472036840908,0,1,3,0,0
2026-04-20 03:00,"[1,2)bps",4,0.01000000,0.01,0.001342534135274073538744608592,0,1,3,0,0
2026-04-20 03:00,"[2,5)bps",0,,,,0,0,0,0,0
2026-04-20 03:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-04-20 03:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-20 04:00,"[0,1)bps",1,0.01000000,0.01,0.001343310638771746604060331036,0,0,1,0,0
2026-04-20 04:00,"[1,2)bps",4,0.01000000,0.01,0.001341697367438804594020703740,0,0,4,0,0
2026-04-20 04:00,"[2,5)bps",1,0.01000000,0.01,0.001342209724161808482644657827,0,0,1,0,0
2026-04-20 04:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-04-20 04:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-20 05:00,"[0,1)bps",3,0.01000000,0.01,0.001348033188786145637291386498,0,0,3,0,0
2026-04-20 05:00,"[1,2)bps",4,0.01000000,0.01,0.001347773378990496208231469977,0,1,3,0,0
2026-04-20 05:00,"[2,5)bps",2,0.01000000,0.01,0.001348648133302318624080902172,0,0,2,0,0
2026-04-20 05:00,"[5,10)bps",0,,,,0,0,0,0,0
2026-04-20 05:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-20 06:00,"[0,1)bps",4,0.01000000,0.01,0.001341632811143820765856762706,0,1,3,0,0
2026-04-20 06:00,"[1,2)bps",1,0.01000000,0.01,0.001345243310458143460647832857,0,0,1,0,0
2026-04-20 06:00,"[2,5)bps",6,0.01000000,0.01,0.001338650037286855520284299707,0,0,6,0,0
2026-04-20 06:00,"[5,10)bps",2,0.01000000,0.01,0.001339188195844986552087100032,0,0,2,0,0
2026-04-20 06:00,"[10,inf)bps",0,,,,0,0,0,0,0
2026-04-20 07:00,"[0,1)bps",3,0.01000000,0.01,0.001336267529553311473706232393,0,0,3,0,0
2026-04-20 07:00,"[1,2)bps",6,0.01000000,0.01,0.001335476040257587463360960758,0,0,6,0,0
2026-04-20 07:00,"[2,5)bps",4,0.01000000,0.01,0.001332918940449686077352223901,0,1,3,0,0
2026-04-20 07:00,"[5,10)bps",4,0.01000000,0.01,0.001330950803628974846363566637,0,0,4,0,0
2026-04-20 07:00,"[10,inf)bps",0,,,,0,0,0,0,0
